Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,圣安德鲁斯大学University of St Andrews,93.2%,90.8%,51.0%,224,90.8%,100.0,免费评估
2,剑桥大学University of Cambridge,,,55.7%,242,84.0%,97.7,免费评估
3,牛津大学University of Oxford,,,52.1%,239,90.4%,96.5,免费评估
4,杜伦大学Durham University,80.0%,76.4%,46.2%,228,89.2%,94.6,免费评估
5,诺丁汉大学University of Nottingham,89.1%,89.1%,48.3%,174,84.0%,93.8,免费评估
6,华威大学The University of Warwick,84.7%,82.7%,46.1%,198,84.9%,93.4,免费评估
7,兰卡斯特大学Lancaster University,89.9%,86.9%,37.6%,180,88.8%,93.2,免费评估
8,伯明翰大学University of Birmingham,83.7%,84.1%,33.8%,196,91.9%,92.7,免费评估
9,利兹大学University of Leeds,86.6%,86.8%,41.8%,168,85.5%,91.8,免费评估
10,南安普顿大学University of Southampton,84.1%,85.3%,44.1%,163,84.3%,91.0,免费评估
11,曼彻斯特大学The University of Manchester,,,44.9%,204,81.6%,90.7,免费评估
12,巴斯大学University of Bath,78.8%,78.6%,40.0%,198,84.8%,90.5,免费评估
13,赫瑞瓦特大学Heriot Watt University,92.1%,88.6%,44.1%,167,72.7%,90.2,免费评估
13,格拉斯哥大学University of Glasgow,76.2%,77.9%,42.0%,202,83.1%,90.2,免费评估
15,萨里大学University of Surrey,83.9%,82.1%,39.6%,165,84.5%,89.9,免费评估
16,爱丁堡大学The University of Edinburgh,76.6%,72.6%,48.7%,209,76.9%,89.8,免费评估
17,布里斯托大学University of Bristol,75.9%,75.0%,43.7%,184,84.7%,89.4,免费评估
18,斯旺西大学Swansea University,91.4%,93.5%,33.0%,142,81.7%,89.3,免费评估
18,埃克塞特大学University of Exeter,79.6%,83.0%,42.4%,178,80.4%,89.3,免费评估
20,伦敦大学学院University College London,68.5%,70.3%,45.1%,199,87.1%,89.2,免费评估
21,思克莱德大学University of Strathclyde,83.5%,84.1%,45.3%,193,67.5%,88.4,免费评估
22,帝国理工学院Imperial College London,55.7%,58.5%,49.6%,231,87.6%,88.2,免费评估
23,约克大学The University of York,82.2%,77.5%,35.8%,163,83.3%,87.9,免费评估
24,卡迪夫大学Cardiff University,81.2%,83.1%,34.9%,158,79.4%,86.8,免费评估
24,利物浦大学The University of Liverpool,,,31.5%,155,82.2%,86.8,免费评估
24,莱斯特大学University of Leicester,81.9%,78.9%,40.8%,142,79.6%,86.8,免费评估
27,英国女王大学Queen's University Belfast,80.3%,78.0%,44.4%,157,73.7%,86.4,免费评估
28,谢菲尔德大学The University of Sheffield,80.6%,81.0%,36.8%,163,75.9%,86.2,免费评估
29,伦敦国王学院King's College London,76.5%,77.1%,35.8%,164,80.2%,85.9,免费评估
30,伦敦大学皇家霍洛威学院Royal Holloway University of London,77.7%,80.4%,31.5%,146,84.4%,85.7,免费评估
31,阿伯丁大学University of Aberdeen,71.2%,65.7%,32.0%,186,82.9%,85.0,免费评估
32,拉夫堡大学Loughborough University,83.6%,83.4%,19.0%,146,83.7%,84.7,免费评估
33,基尔大学Keele University,86.5%,83.0%,31.8%,123,76.8%,84.6,免费评估
34,萨塞克斯大学University of Sussex,81.5%,79.7%,24.7%,138,79.5%,83.4,免费评估
35,诺丁汉特伦特大学Nottingham Trent University,88.6%,86.6%,20.1%,128,76.1%,83.3,免费评估
35,肯特大学University of Kent,80.8%,82.0%,30.7%,132,75.5%,83.3,免费评估
37,赫特福德大学University of Hertfordshire,82.8%,79.8%,20.2%,123,83.3%,83.0,免费评估
38,西苏格兰大学University of the West of Scotland,83.7%,78.5%,19.1%,155,72.7%,82.0,免费评估
39,伦敦大学玛丽女王学院Queen Mary University of London,74.6%,73.7%,27.6%,135,80.1%,81.9,免费评估
40,诺桑比亚大学Northumbria University,85.2%,85.6%,30.7%,128,61.1%,80.7,免费评估
41,亚伯大学Aberystwyth University,82.7%,85.9%,12.4%,112,80.0%,80.6,免费评估
42,邓迪大学University of Dundee,86.2%,88.4%,34.1%,167,46.4%,80.3,免费评估
43,朴茨茅斯大学University of Portsmouth,75.7%,72.2%,21.8%,112,77.4%,78.8,免费评估
44,索尔福德大学University of Salford,87.1%,88.8%,4.4%,112,72.6%,78.4,免费评估
45,赫尔大学The University of Hull,75.3%,67.6%,24.2%,114,68.9%,76.7,免费评估
46,中央兰开夏大学University of Central Lancashire,67.3%,71.1%,19.8%,109,64.3%,73.0,免费评估
