Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,伦敦大学学院University College London,100.0,98,96,84,8.5,10,435,10.0,57.0,免费评估
2,剑桥大学University of Cambridge,92.1,93,95,81,7.9,8,503,8.0,,免费评估
3,牛津大学University of Oxford,89.4,93,93,69,11.6,10,500,7.0,,免费评估
4,格拉斯哥大学University of Glasgow,75.5,94,96,76,9.6,6,369,7.0,,免费评估
5,利物浦大学The University of Liverpool,74.7,97,92,75,9.4,7,339,8.0,49.0,免费评估
6,杜伦大学Durham University,74.6,90,91,71,11.3,5,410,4.0,76.0,免费评估
7,伯明翰大学University of Birmingham,71.8,84,86,58,8.2,10,373,7.0,,免费评估
8,南安普顿大学University of Southampton,71.2,92,91,74,10.6,4,362,9.0,54.0,免费评估
9,埃克塞特大学University of Exeter,67.5,93,92,81,13.3,3,418,5.0,56.0,免费评估
10,雷丁大学University of Reading,64.2,92,95,75,9.4,6,335,4.0,43.0,免费评估
11,肯特大学University of Kent,61.4,94,88,84,10.2,3,329,5.0,,免费评估
12,温切斯特大学University of Winchester,60.3,92,96,81,10.8,3,265,9.0,,免费评估
13,曼彻斯特大学The University of Manchester,59.4,85,91,78,16.7,4,338,7.0,51.0,免费评估
14,莱斯特大学University of Leicester,59.2,90,90,75,12.3,7,376,1.0,51.0,免费评估
15,卡迪夫大学Cardiff University,58.6,78,82,74,18.6,4,356,6.0,,免费评估
16,谢菲尔德大学The University of Sheffield,57.8,83,89,71,11.8,4,373,6.0,38.0,免费评估
17,爱丁堡大学The University of Edinburgh,57.6,100,95,54,17.8,4,444,7.0,,免费评估
18,基尔大学Keele University,56.4,97,94,72,18.3,4,276,9.0,,免费评估
19,约克大学The University of York,55.7,94,97,85,18.3,4,373,3.0,38.0,免费评估
20,诺丁汉大学University of Nottingham,54.3,89,87,62,12.1,7,351,3.0,43.0,免费评估
21,英国女王大学Queen's University Belfast,53.3,90,100,84,11.7,6,304,3.0,19.0,免费评估
22,切斯特大学University of Chester,53.0,96,96,84,15.0,2,265,3.0,,免费评估
23,纽卡斯尔大学Newcastle University,51.6,96,94,84,22.4,3,335,4.0,48.0,免费评估
24,伯恩茅斯大学Bournemouth University,51.3,76,83,62,10.8,9,245,4.0,39.0,免费评估
25,格林威治大学The University of Greenwich,42.6,85,83,72,21.3,5,203,,,免费评估
26,布里斯托大学University of Bristol,41.1,68,86,44,22.2,5,365,5.0,49.0,免费评估
27,林肯大学University of Lincoln,39.6,83,85,54,22.5,4,294,6.0,44.0,免费评估
28,布拉德福德大学University of Bradford,37.6,80,78,53,12.9,6,214,1.0,52.0,免费评估
29,曼彻斯特城市大学Manchester Metropolitan University,34.2,71,75,60,17.2,3,247,,,免费评估
30,圣大卫三一学院University of Wales Trinity Saint David,31.5,57,82,54,13.8,4,228,1.0,,免费评估
30,蒂赛德大学Teesside University,31.5,82,85,48,21.0,3,264,5.0,33.0,免费评估
32,伦敦都市大学London Metropolitan University,29.3,79,79,48,21.4,4,227,,,免费评估
33,伍斯特大学University of Worcester,28.6,61,75,69,22.3,2,254,,,免费评估
