Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Nanyang Technological University,Singapore,56.2,100.0,82.5,100.0,,272.7,免费评估
2,Massachusetts Institute of Technology (MIT),UnitedStates,58.0,83.1,74.2,100.0,,256.0,免费评估
3,Tsinghua University,China,100.0,76.7,57.7,65.2,,253.5,免费评估
4,Stanford University,UnitedStates,52.7,92.2,73.3,93.6,,253.2,免费评估
5,Swiss Federal Institute of Technology Lausanne,Switzerland,47.2,100.0,84.3,87.7,,251.8,免费评估
6,"University of California, Berkeley",UnitedStates,65.7,76.6,72.6,89.7,,246.5,免费评估
7,University of Chicago,UnitedStates,60.3,75.3,68.8,80.9,,230.2,免费评估
8,Georgia Institute of Technology,UnitedStates,51.3,79.2,71.0,84.1,,228.9,免费评估
9,South China University of Technology,China,64.5,82.4,51.6,69.8,,227.0,免费评估
10,Huazhong University of Science and Technology,China,70.6,81.5,51.5,64.5,,226.9,免费评估
11,Peking University,China,55.1,81.9,56.5,77.6,,225.9,免费评估
12,The University of Texas at Austin,UnitedStates,58.5,82.6,58.4,72.9,,225.7,免费评估
13,University of Science and Technology of China,China,79.0,75.5,50.8,58.7,,223.4,免费评估
14,帝国理工学院Imperial College London,UnitedKingdom,58.9,76.5,77.5,67.8,,218.7,免费评估
15,牛津大学University of Oxford,UnitedKingdom,39.9,100.0,80.4,61.0,,216.9,免费评估
16,Northwestern University,UnitedStates,27.6,100.0,80.4,72.9,,216.5,免费评估
17,Technical University of Denmark,Denmark,67.2,69.5,75.6,64.5,,216.3,免费评估
18,Xi'an Jiaotong University,China,81.6,77.6,48.4,46.1,,215.0,免费评估
19,Zhejiang University,China,73.1,74.7,49.8,57.2,,214.9,免费评估
20,Soochow University (China),China,39.2,97.4,59.9,65.2,,213.8,免费评估
21,Ulsan National Institute of Science and Technology,SouthKorea,37.9,84.9,54.9,79.8,,213.6,免费评估
22,Seoul National University,SouthKorea,55.8,70.1,52.4,75.8,,212.2,免费评估
23,剑桥大学University of Cambridge,UnitedKingdom,47.0,79.5,77.1,67.8,,209.8,免费评估
24,Shanghai Jiao Tong University,China,74.1,73.6,54.8,50.7,,209.3,免费评估
25,King Abdullah University of Science and Technology,SaudiArabia,39.8,88.3,89.3,63.1,,209.1,免费评估
26,National University of Singapore,Singapore,56.7,85.3,74.1,50.7,,207.6,免费评估
27,Tianjin University,China,74.4,75.4,52.4,45.1,,205.4,免费评估
28,California Institute of Technology,UnitedStates,31.4,87.3,70.5,71.0,,203.9,免费评估
29,Monash University,Australia,41.5,82.7,81.3,63.1,,203.6,免费评估
30,University of Washington,UnitedStates,32.0,92.4,82.5,61.0,,201.9,免费评估
31,Fudan University,China,43.6,83.6,60.7,61.7,,201.1,免费评估
32,Karlsruhe Institute of Technology (KIT),Germany,68.1,71.2,73.6,47.0,,201.0,免费评估
33,Korea Advanced Institute of Science and Technology,SouthKorea,56.4,69.2,49.7,63.8,,199.3,免费评估
34,Wuhan University of Technology,China,39.9,87.7,73.0,56.4,,198.6,免费评估
35,Dalian University of Technology,China,57.3,76.6,52.8,54.0,,198.5,免费评估
36,University of Michigan-Ann Arbor,UnitedStates,52.9,79.5,66.3,52.4,,198.0,免费评估
37,University of Erlangen-Nuremberg,Germany,32.1,74.9,75.0,75.8,,197.8,免费评估
38,The Hong Kong University of Science and Technology,China-HongKong,31.9,100.0,51.9,54.9,,197.1,免费评估
39,University of Wollongong,Australia,38.0,88.9,88.0,50.7,,195.2,免费评估
40,The University of New South Wales,Australia,54.3,87.8,75.8,36.4,,193.7,免费评估
41,Pohang University of Science and Technology,SouthKorea,35.1,76.2,55.6,70.4,,192.8,免费评估
42,Sungkyunkwan University,SouthKorea,36.4,85.5,56.7,59.5,,192.7,免费评估
43,King Abdulaziz University,SaudiArabia,40.1,85.7,90.7,48.0,,191.9,免费评估
44,Swiss Federal Institute of Technology Zurich,Switzerland,47.8,77.3,76.5,50.7,,191.1,免费评估
45,Harbin Institute of Technology,China,69.7,73.0,54.3,35.2,,188.8,免费评估
46,"University of Maryland, College Park",UnitedStates,40.6,79.5,68.1,54.9,,188.6,免费评估
47,North Carolina State University - Raleigh,UnitedStates,42.8,80.4,69.5,50.7,,187.8,免费评估
48,Beihang University,China,45.8,77.3,56.4,51.5,,185.8,免费评估
49,Nanjing University,China,36.0,86.0,55.5,52.4,,185.5,免费评估
50,Hanyang University,SouthKorea,47.7,74.4,56.8,50.7,,184.2,免费评估
