Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,格拉斯哥大学University of Glasgow,198,4.45,3.2,98.0,100.0,免费评估
2,爱丁堡大学The University of Edinburgh,179,4.48,3.19,100.0,99.2,免费评估
3,卡迪夫大学Cardiff University,163,4.0,3.42,99.0,96.9,免费评估
4,曼彻斯特大学The University of Manchester,147,4.15,3.38,98.0,96.3,免费评估
5,萨里大学University of Surrey,147,4.17,3.37,98.0,96.0,免费评估
6,南安普顿大学University of Southampton,148,3.68,3.47,99.0,95.9,免费评估
7,约克大学The University of York,151,4.06,3.24,96.0,95.7,免费评估
8,阿尔斯特大学University of Ulster,140,4.41,3.04,100.0,95.7,免费评估
9,伯明翰大学University of Birmingham,141,4.24,3.12,99.0,95.6,免费评估
10,利物浦大学The University of Liverpool,139,4.31,3.04,100.0,95.6,免费评估
11,"Northumbria University, Newcastle",151,4.07,3.12,100.0,95.5,免费评估
12,朴茨茅斯大学University of Portsmouth,136,4.18,3.12,100.0,95.4,免费评估
13,利兹大学University of Leeds,145,3.89,3.27,100.0,95.4,免费评估
14,"King's College London, University of London",147,3.76,3.33,98.0,95.1,免费评估
15,曼彻斯特城市大学Manchester Metropolitan University,142,4.29,2.88,100.0,95.0,免费评估
16,赫尔大学The University of Hull,140,4.09,3.16,98.0,94.7,免费评估
17,英国女王大学Queen's University Belfast,134,4.01,2.91,99.0,94.7,免费评估
18,哈德斯菲尔德大学University of Huddersfield,137,4.24,2.85,99.0,94.5,免费评估
19,考文垂大学Coventry University,136,4.23,3.14,99.0,94.5,免费评估
20,利物浦约翰摩尔斯大学Liverpool John Moores University,149,4.15,2.75,97.0,94.4,免费评估
21,玛格丽特女王大学Queen Margaret University,142,4.7,2.41,98.0,94.4,免费评估
22,基尔大学Keele University,122,4.33,3.3,100.0,94.4,免费评估
23,诺丁汉大学University of Nottingham,136,3.77,3.22,99.0,94.3,免费评估
24,邓迪大学University of Dundee,127,4.28,3.07,99.0,94.3,免费评估
25,伦敦城市大学City University London,137,4.2,3.06,96.0,94.3,免费评估
26,班戈大学Bangor University,129,3.91,3.29,99.0,94.3,免费评估
27,University of East Anglia UEA,134,3.83,3.26,99.0,94.2,免费评估
28,斯旺西大学Swansea University,138,4.03,2.84,98.0,94.0,免费评估
29,布莱顿大学University of Brighton,133,3.95,3.17,99.0,93.8,免费评估
30,普利茅斯大学University of Plymouth,144,3.95,2.58,98.0,93.7,免费评估
31,中央兰开夏大学University of Central Lancashire,140,4.04,2.63,98.0,93.7,免费评估
32,格林威治大学The University of Greenwich,127,4.12,2.62,98.0,93.6,免费评估
33,西苏格兰大学University of the West of Scotland,119,4.25,2.67,98.0,93.6,免费评估
34,南威尔士大学The University of South Wales,132,4.29,2.68,99.0,93.5,免费评估
35,布拉德福德大学University of Bradford,138,3.6,3.22,98.0,93.5,免费评估
36,University of Lincoln,124,3.86,3.11,100.0,93.5,免费评估
37,斯特林大学University of Stirling,120,3.81,3.3,99.0,93.4,免费评估
38,"Kingston/St George's, University of London",130,4.06,2.82,100.0,93.3,免费评估
39,"Bristol, University of the West of England",124,4.1,3.06,98.0,93.2,免费评估
40,谢菲尔德哈莱姆大学Sheffield Hallam University,131,3.98,2.81,98.0,93.0,免费评估
41,牛津布鲁克斯大学Oxford Brookes University,133,3.71,2.96,99.0,92.9,免费评估
42,伦敦南岸大学London South Bank University,119,4.08,2.67,100.0,92.9,免费评估
43,桑德兰大学University of Sunderland,131,4.06,2.54,,92.9,免费评估
44,贝德福德大学University of Bedfordshire,113,4.07,2.92,99.0,92.9,免费评估
45,索尔福德大学University of Salford,136,3.86,2.63,98.0,92.8,免费评估
46,北安普顿大学The University of Northampton,124,4.05,2.14,99.0,92.8,免费评估
47,切斯特大学University of Chester,124,4.07,2.29,99.0,92.8,免费评估
48,德比大学University of Derby,123,4.17,2.35,100.0,92.8,免费评估
49,米德塞斯大学Middlesex University,117,4.15,2.75,99.0,92.6,免费评估
50,剑桥安鲁大学Anglia Ruskin University,117,4.16,2.92,99.0,92.6,免费评估
51,德蒙福特大学De Montfort University,122,4.16,2.58,96.0,92.6,免费评估
52,艾芝西尔大学Edge Hill University,133,4.13,2.53,95.0,92.5,免费评估
53,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,113,3.97,3.11,99.0,92.4,免费评估
54,赫特福德大学University of Hertfordshire,115,4.03,2.99,99.0,92.3,免费评估
55,"Teesside University, Middlesbrough",118,4.16,2.77,98.0,92.3,免费评估
56,伯明翰城市大学Birmingham City University,127,3.99,2.55,98.0,92.2,免费评估
57,伍尔弗汉普顿大学University of Wolverhampton,126,4.08,2.54,94.0,92.2,免费评估
58,利兹贝克特大学Leeds Beckett University,121,4.41,1.76,100.0,92.2,免费评估
59,坎特伯雷大学Canterbury Christ Church University,122,3.99,2.56,99.0,92.1,免费评估
60,哥比亚大学University of Cumbria,123,3.99,2.5,99.0,92.0,免费评估
61,伍斯特大学University of Worcester,125,4.19,2.0,99.0,91.9,免费评估
62,西伦敦大学University of West London,127,4.2,2.16,95.0,91.7,免费评估
63,伯恩茅斯大学Bournemouth University,118,3.83,2.56,99.0,91.6,免费评估
64,斯塔福德郡大学Staffordshire University,118,4.23,,99.0,90.9,免费评估
65,龙比亚大学Napier University,108,3.76,2.65,96.0,90.6,免费评估
66,罗伯特高登大学The Robert Gordon University,118,3.96,,99.0,90.4,免费评估
67,阿伯泰邓迪大学University of Abertay Dundee,108,3.86,,100.0,89.6,免费评估
68,萨福克学院University Campus Suffolk,104,3.85,,100.0,89.3,免费评估
69,埃塞克斯大学University of Essex,101,3.73,,99.0,88.8,免费评估
70,新白金汉大学Buckinghamshire New University,95,4.09,1.96,91.0,88.4,免费评估
71,波尔顿大学University of Bolton,118,4.33,,65.0,86.5,免费评估
72,Solent University (Southampton),92,3.77,,,86.4,免费评估
