Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,西苏格兰大学University of the West of Scotland,100.0,93.1,94.3,91.8,22.5,4,189.0,2,100.0,免费评估
2,桑德兰大学University of Sunderland,93.2,88.8,91.3,84.6,14.1,5,127.0,8,88.0,免费评估
3,伯明翰城市大学Birmingham City University,91.2,88.1,87.3,84.7,11.8,7,129.0,8,89.0,免费评估
4,东英吉利大学University of East Anglia,91.0,88.4,89.8,82.5,19.7,3,150.0,9,,免费评估
5,杜伦大学Durham University,90.3,90.5,88.2,83.3,18.7,8,161.0,7,89.0,免费评估
6,哈德斯菲尔德大学University of Huddersfield,89.6,87.3,88.7,80.2,13.3,7,138.0,7,85.0,免费评估
7,斯特林大学University of Stirling,89.3,87.9,91.3,76.0,18.8,3,182.0,8,98.0,免费评估
8,南安普顿大学University of Southampton,88.9,87.6,89.7,82.5,14.8,8,155.0,6,,免费评估
9,温切斯特大学University of Winchester,88.8,94.8,94.5,79.5,15.1,4,126.0,7,79.0,免费评估
9,诺桑比亚大学Northumbria University,88.8,88.0,85.0,79.1,18.1,4,151.0,9,95.0,免费评估
11,西英格兰大学University of the West of England,87.3,96.2,94.8,88.3,17.3,5,132.0,8,77.0,免费评估
12,雷丁大学University of Reading,86.2,91.6,88.8,78.3,15.9,5,139.0,9,90.0,免费评估
13,艾芝西尔大学Edge Hill University,84.7,83.3,82.3,70.3,11.2,4,131.0,8,88.0,免费评估
14,牛津布鲁克斯大学Oxford Brookes University,84.1,95.2,91.8,75.2,14.0,9,133.0,8,71.0,免费评估
15,英国圣玛丽大学学院St Mary's University College,83.0,87.3,87.5,69.6,21.0,1,145.0,8,97.0,免费评估
16,利物浦霍普大学Liverpool Hope University,82.4,92.0,90.6,85.6,17.3,3,123.0,3,87.0,免费评估
17,伯明翰大学University of Birmingham,81.3,88.4,91.9,77.9,20.9,10,151.0,3,88.0,免费评估
18,"特威克南圣玛丽大学St Mary's, Twickenham",81.0,91.3,91.0,77.7,16.5,2,127.0,7,87.0,免费评估
19,邓迪大学University of Dundee,80.9,77.5,81.5,68.2,15.2,3,180.0,3,94.0,免费评估
20,布莱顿大学University of Brighton,80.8,86.6,90.2,80.2,17.7,3,124.0,7,90.0,免费评估
21,德比大学University of Derby,80.6,91.6,89.8,77.5,12.3,7,131.0,4,81.0,免费评估
22,普利茅斯大学University of Plymouth,80.5,88.0,89.6,79.7,14.2,5,128.0,7,77.0,免费评估
23,基尔大学Keele University,79.9,85.7,93.0,84.8,20.6,3,130.0,8,,免费评估
24,格拉斯哥大学University of Glasgow,77.8,84.9,85.9,66.7,20.5,4,185.0,3,97.0,免费评估
