Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,89%,4.5/9,557.0,100.00%,100.0,免费评估
2,剑桥大学University of Cambridge,81%,4.8/9,577.0,98.00%,99.8,免费评估
3,爱丁堡大学The University of Edinburgh,83%,4.2/9,532.0,100.00%,94.5,免费评估
4,伦敦大学学院University College London,78%,4.1/9,502.0,99.00%,89.5,免费评估
5,帝国理工学院Imperial College London,77%,3.9/9,514.0,100.00%,89.3,免费评估
6,阿伯丁大学University of Aberdeen,83%,3.5/9,481.0,100.00%,87.6,免费评估
7,纽卡斯尔大学Newcastle University,82%,2.8/9,504.0,100.00%,86.8,免费评估
8,圣安德鲁斯大学University of St Andrews,87%,2.5/9,491.0,100.00%,86.5,免费评估
9,赫尔约克医学院Hull York Medical School,80%,3.3/9,483.0,100.00%,85.7,免费评估
10,利兹大学University of Leeds,81%,2.9/9,475.0,100.00%,84.0,免费评估
11,格拉斯哥大学University of Glasgow,75%,2.9/9,493.0,100.00%,83.4,免费评估
12,南安普顿大学University of Southampton,81%,2.9/9,457.0,99.00%,82.4,免费评估
13,莱斯特大学University of Leicester,81%,2.3/9,477.0,100.00%,82.2,免费评估
14,邓迪大学University of Dundee,80%,2.4/9,470.0,100.00%,81.6,免费评估
15,伯明翰大学University of Birmingham,68%,3.0/9,503.0,100.00%,81.5,免费评估
16,Peninsula College of Medicine & Dentistry,81%,2.4/9,463.0,100.00%,81.2,免费评估
17,布莱顿苏塞克斯医学院Brighton Sussex Medical School,83%,1.8/9,475.0,100.00%,81.1,免费评估
18,曼彻斯特大学The University of Manchester,66%,3.3/9,482.0,100.00%,80.2,免费评估
18,伦敦大学玛丽女王学院Queen Mary University of London,70%,3.5/9,454.0,99.00%,80.2,免费评估
20,利物浦大学The University of Liverpool,66%,2.7/9,504.0,100.00%,80.1,免费评估
21,伦敦国王学院King's College London,70%,3.0/9,473.0,100.00%,79.9,免费评估
21,诺丁汉大学University of Nottingham,74%,1.9/9,498.0,99.00%,79.9,免费评估
23,The Queen's,75%,2.4/9,469.0,100.00%,79.5,免费评估
24,谢菲尔德大学The University of Sheffield,72%,2.5/9,478.0,100.00%,79.4,免费评估
25,东英吉利大学University of East Anglia,81%,2.1/9,453.0,99.00%,79.2,免费评估
26,布里斯托大学University of Bristol,65%,3.0/9,466.0,100.00%,77.2,免费评估
27,华威大学The University of Warwick,70%,2.4/9,,100.00%,76.6,免费评估
28,基尔大学Keele University,77%,1.8/9,448.0,98.00%,76.4,免费评估
29,Kingston/St George's,74%,2.1/9,440.0,100.00%,75.3,免费评估
30,卡迪夫大学Cardiff University,62%,2.4/9,468.0,100.00%,74.3,免费评估
