Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology (MIT),United States,95.7,94.4,100.0,100.0,98.5,免费评估
2,Stanford University,United States,96.0,100.0,94.0,96.3,95.9,免费评估
3,National University of Singapore (NUS),Singapore,95.1,89.3,92.6,96.6,93.7,免费评估
4,"University of California, Berkeley (UCB)",United States,90.8,97.1,94.2,91.1,93.2,免费评估
5,剑桥大学University of Cambridge,United Kingdom,84.1,86.5,93.8,98.2,92.6,免费评估
6,"Nanyang Technological University, Singapore (NTU)",Singapore,99.5,92.3,86.3,93.1,91.2,免费评估
7,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,84.5,85.2,92.3,93.2,90.3,免费评估
8,牛津大学University of Oxford,United Kingdom,79.6,88.4,87.6,97.5,89.5,免费评估
9,California Institute of Technology (Caltech),United States,74.0,93.7,91.8,91.3,89.3,免费评估
10,帝国理工学院Imperial College London,United Kingdom,78.7,79.6,92.9,91.2,88.3,免费评估
11,Tsinghua University,China (Mainland),100.0,82.7,85.4,87.4,87.8,免费评估
12,EPFL,Switzerland,83.3,92.7,84.3,88.6,86.7,免费评估
13,The University of Tokyo,Japan,83.7,80.3,85.1,89.6,85.5,免费评估
14,Delft University of Technology,Netherlands,75.5,77.9,92.1,84.6,85.2,免费评估
15,Princeton University,United States,73.5,89.1,89.8,78.3,83.8,免费评估
16,Kyoto University,Japan,85.6,81.1,83.1,84.9,83.7,免费评估
17,University of Wisconsin-Madison,United States,75.0,85.7,89.6,78.2,83.4,免费评估
18,Peking University,China (Mainland),88.8,88.6,75.8,86.1,82.8,免费评估
19,Georgia Institute of Technology,United States,81.3,83.8,83.0,82.3,82.7,免费评估
20,University of Minnesota Twin Cities,United States,76.9,80.0,96.4,68.0,82.5,免费评估
21,Yale University,United States,68.0,89.8,80.4,88.2,82.3,免费评估
22,University of Texas at Austin,United States,81.7,89.8,82.0,78.1,82.0,免费评估
23,KAIST - Korea Advanced Institute of Science & Technology,South Korea,83.3,83.0,81.1,81.1,81.7,免费评估
24,伦敦大学学院University College London,United Kingdom,79.2,80.7,84.4,78.6,81.3,免费评估
24,"University of California, Los Angeles (UCLA)",United States,78.7,92.6,73.8,86.9,81.3,免费评估
26,University of Toronto,Canada,78.3,84.8,78.5,84.4,81.2,免费评估
27,Northwestern University,United States,86.7,93.8,78.8,75.0,81.1,免费评估
28,曼彻斯特大学The University of Manchester,United Kingdom,75.9,84.6,84.6,76.6,80.9,免费评估
29,Seoul National University,South Korea,80.0,77.9,79.1,84.5,80.7,免费评估
30,Zhejiang University,China (Mainland),93.6,78.5,71.2,85.1,79.8,免费评估
31,Monash University,Australia,86.3,83.0,74.9,78.5,78.9,免费评估
32,The Hong Kong University of Science and Technology,Hong Kong SAR,72.4,89.1,76.4,77.7,78.1,免费评估
33,Tokyo Institute of Technology (Tokyo Tech),Japan,75.9,75.8,73.0,86.9,78.0,免费评估
34,Cornell University,United States,75.0,87.7,71.8,80.9,77.4,免费评估
35,Eindhoven University of Technology,Netherlands,77.3,80.7,78.9,73.5,77.3,免费评估
36,University of Michigan-Ann Arbor,United States,79.6,84.9,73.0,77.5,77.1,免费评估
37,Politecnico di Milano,Italy,63.0,67.3,76.7,89.1,77.0,免费评估
38,RWTH Aachen University,Germany,77.8,79.2,76.4,75.8,76.9,免费评估
39,Technical University of Denmark,Denmark,79.6,79.6,81.8,66.8,76.6,免费评估
40,Purdue University,United States,80.0,79.2,70.2,80.8,76.2,免费评估
40,Technische Universität Berlin (TU Berlin),Germany,72.4,81.2,75.1,77.2,76.2,免费评估
42,University of Pennsylvania,United States,70.8,86.1,73.7,77.1,76.1,免费评估
43,KU Leuven,Belgium,77.3,80.0,69.5,81.3,75.8,免费评估
43,Sungkyunkwan University(SKKU),South Korea,75.9,77.5,74.0,77.4,75.8,免费评估
45,The University of Queensland,Australia,79.2,80.3,72.2,76.3,75.7,免费评估
