Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,85.0,4.9,595,82.0,100.0,免费评估
2,牛津大学University of Oxford,83.0,4.1,548,86.0,96.3,免费评估
3,杜伦大学Durham University,84.0,3.2,536,87.0,94.2,免费评估
4,圣安德鲁斯大学University of St Andrews,83.0,4.0,469,82.0,92.3,免费评估
5,诺丁汉大学University of Nottingham,83.0,4.4,435,77.0,90.9,免费评估
6,南安普顿大学University of Southampton,89.0,2.5,461,82.0,90.8,免费评估
7,约克大学The University of York,87.0,3.2,466,77.0,90.6,免费评估
8,思克莱德大学University of Strathclyde,89.0,2.8,400,83.0,89.8,免费评估
9,谢菲尔德大学The University of Sheffield,85.0,3.1,432,80.0,89.0,免费评估
10,布里斯托大学University of Bristol,81.0,3.8,474,74.0,88.8,免费评估
11,爱丁堡大学The University of Edinburgh,82.0,4.0,450,73.0,88.4,免费评估
12,萨塞克斯大学University of Sussex,85.0,2.2,432,85.0,87.6,免费评估
13,华威大学The University of Warwick,80.0,3.2,452,80.0,87.4,免费评估
14,拉夫堡大学Loughborough University,94.0,1.0,366,85.0,86.4,免费评估
15,英国女王大学Queen's University Belfast,90.0,1.8,351,84.0,86.2,免费评估
16,赫尔大学The University of Hull,91.0,1.9,298,86.0,85.7,免费评估
17,利物浦大学The University of Liverpool,81.0,3.4,405,74.0,85.2,免费评估
18,帝国理工学院Imperial College London,70.0,3.5,501,80.0,85.0,免费评估
19,曼彻斯特大学The University of Manchester,80.0,3.3,429,73.0,84.9,免费评估
20,赫瑞瓦特大学Heriot Watt University,84.0,2.2,349,84.0,84.1,免费评估
20,利兹大学University of Leeds,80.0,3.4,397,74.0,84.1,免费评估
22,巴斯大学University of Bath,81.0,2.2,425,80.0,83.9,免费评估
23,莱斯特大学University of Leicester,88.0,1.7,336,80.0,83.1,免费评估
24,萨里大学University of Surrey,74.0,3.1,369,83.0,82.4,免费评估
25,格拉斯哥大学University of Glasgow,79.0,2.8,371,75.0,81.8,免费评估
26,伦敦大学学院University College London,75.0,3.0,455,71.0,81.6,免费评估
27,卡迪夫大学Cardiff University,79.0,2.5,384,74.0,80.9,免费评估
28,伯明翰大学University of Birmingham,77.0,2.5,376,76.0,80.0,免费评估
29,基尔大学Keele University,86.0,2.2,301,68.0,79.1,免费评估
30,普利茅斯大学University of Plymouth,83.0,1.5,306,81.0,79.0,免费评估
31,伦敦大学玛丽女王学院Queen Mary University of London,75.0,2.0,348,83.0,78.7,免费评估
32,阿斯顿大学Aston University,,1.8,349,77.0,78.4,免费评估
33,纽卡斯尔大学Newcastle University,74.0,1.8,375,80.0,77.6,免费评估
34,阿伯丁大学University of Aberdeen,80.0,1.7,330,75.0,77.3,免费评估
35,东英吉利大学University of East Anglia,77.0,2.1,404,66.0,77.2,免费评估
36,诺丁汉特伦特大学Nottingham Trent University,78.0,2.7,239,76.0,76.5,免费评估
37,班戈大学Bangor University,76.0,2.1,270,77.0,75.1,免费评估
38,雷丁大学University of Reading,79.0,0.9,337,73.0,74.5,免费评估
39,谢菲尔德哈莱姆大学Sheffield Hallam University,77.0,0.9,289,74.0,72.0,免费评估
40,布拉德福德大学University of Bradford,70.0,2.6,267,,70.2,免费评估
41,布莱顿大学University of Brighton,77.0,1.8,240,62.0,69.6,免费评估
42,哈德斯菲尔德大学University of Huddersfield,78.0,0.9,241,68.0,69.2,免费评估
43,肯特大学University of Kent,85.0,,288,56.0,68.4,免费评估
44,诺桑比亚大学Northumbria University,74.0,1.3,272,59.0,67.2,免费评估
45,曼彻斯特城市大学Manchester Metropolitan University,71.0,1.0,236,71.0,66.6,免费评估
46,金斯顿大学Kingston University,72.0,,241,59.0,61.2,免费评估
47,格拉摩根大学University of Glamorgan,73.0,,264,51.0,60.2,免费评估
48,伦敦艺术大学University of the Arts London,,,309,47.0,59.0,免费评估
49,阿伯泰邓迪大学University of Abertay Dundee,,,328,43.0,58.5,免费评估
