Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,格拉斯哥大学University of Glasgow,92.1%,90.5%,42.3%,472,96.0%,100.0,免费评估
2,萨里大学University of Surrey,89.4%,92.3%,37.5%,405,99.4%,99.4,免费评估
3,利物浦大学The University of Liverpool,95.9%,97.8%,35.3%,379,96.9%,98.4,免费评估
4,朴茨茅斯大学University of Portsmouth,96.5%,96.0%,24.3%,380*,97.2%,97.7,免费评估
5,基尔大学Keele University,94.4%,94.3%,20.9%,341,100.0%,97.5,免费评估
6,曼彻斯特大学The University of Manchester,80.2%,78.3%,57.1%,383,96.9%,96.9,免费评估
7,利兹大学University of Leeds,78.2%,80.2%,31.7%,394,99.6%,96.7,免费评估
8,伯明翰大学University of Birmingham,76.5%,83.4%,37.0%,405,98.0%,96.5,免费评估
9,爱丁堡大学The University of Edinburgh,84.7%,83.9%,53.4%,452,90.9%,96.3,免费评估
10,Manchester Metropolitan University,88.2%,86.1%,12.0%,353,100.0%,95.8,免费评估
11,东英吉利大学University of East Anglia,79.5%,79.3%,24.9%,386,98.9%,95.6,免费评估
12,南安普顿大学University of Southampton,66.1%,72.5%,65.7%,356,98.0%,95.4,免费评估
13,哈德斯菲尔德大学University of Huddersfield,83.6%,83.5%,13.2%,368,99.2%,95.2,免费评估
13,班戈大学Bangor University,80.5%,78.0%,34.7%,341,98.9%,95.2,免费评估
15,Cardiff University,77.7%,80.3%,36.8%,364,97.5%,95.0,免费评估
16,布鲁内尔大学Brunel University,77.0%,83.1%,18.2%,,100.0%,94.8,免费评估
17,玛格丽特女王大学Queen Margaret University,86.0%,88.9%,1.5%,357,98.9%,94.5,免费评估
17,伦敦国王学院King's College London,65.4%,75.8%,34.6%,386,99.0%,94.5,免费评估
19,诺桑比亚大学Northumbria University,86.2%,81.4%,14.0%,359,97.8%,94.4,免费评估
19,约克大学The University of York,68.8%,79.4%,40.2%,377,97.3%,94.4,免费评估
21,南威尔士大学The University of South Wales,86.4%,85.1%,2.2%,371,97.9%,94.2,免费评估
22,Coventry University,93.0%,94.5%,4.5%,341,96.0%,94.0,免费评估
23,伯明翰城市大学Birmingham City University,85.1%,82.8%,1.5%,360,98.6%,93.9,免费评估
24,斯旺西大学Swansea University,82.3%,86.8%,14.5%,355,97.0%,93.8,免费评估
24,布拉德福德大学University of Bradford,80.3%,80.0%,9.5%,363,98.6%,93.8,免费评估
26,诺丁汉大学University of Nottingham,71.5%,67.6%,31.4%,352,99.3%,93.7,免费评估
27,德蒙福特大学De Montfort University,77.4%,75.2%,13.0%,342,100.0%,93.6,免费评估
27,牛津布鲁克斯大学Oxford Brookes University,86.6%,85.3%,3.0%,354,97.6%,93.6,免费评估
29,斯塔福德郡大学Staffordshire University,86.3%,83.3%,,327,99.4%,93.5,免费评估
30,西英格兰大学University of the West of England,76.9%,78.7%,8.2%,351,99.5%,93.4,免费评估
30,切斯特大学University of Chester,84.6%,81.3%,12.0%,316,98.8%,93.4,免费评估
32,艾芝西尔大学Edge Hill University,91.4%,92.4%,2.0%,350,95.3%,93.3,免费评估
33,蒂赛德大学Teesside University,87.2%,88.4%,2.4%,333,97.1%,93.1,免费评估
34,阿尔斯特大学University of Ulster,79.9%,81.8%,27.7%,334,95.9%,93.0,免费评估
34,利物浦约翰摩尔斯大学Liverpool John Moores University,78.1%,86.5%,6.0%,356,97.6%,93.0,免费评估
36,伯恩茅斯大学Bournemouth University,81.3%,78.8%,4.7%,353,97.9%,92.9,免费评估
36,斯特林大学University of Stirling,82.3%,86.7%,34.1%,263,97.2%,92.9,免费评估
36,贝德福德大学University of Bedfordshire,81.1%,84.1%,25.1%,287,97.8%,92.9,免费评估
39,谢菲尔德哈莱姆大学Sheffield Hallam University,80.1%,81.6%,3.7%,345,98.3%,92.8,免费评估
39,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,84.6%,87.8%,8.1%,317,97.3%,92.8,免费评估
41,伍斯特大学University of Worcester,87.0%,86.7%,2.6%,304,98.0%,92.7,免费评估
41,伦敦城市大学City University London,80.9%,80.1%,19.2%,324,96.9%,92.7,免费评估
43,中央兰开夏大学University of Central Lancashire,83.4%,88.9%,8.3%,339,95.6%,92.5,免费评估
44,普利茅斯大学University of Plymouth,84.7%,83.8%,9.5%,297,97.7%,92.3,免费评估
44,波尔顿大学University of Bolton,81.7%,84.6%,,288,100.0%,92.3,免费评估
44,剑桥安鲁大学Anglia Ruskin University,83.5%,86.6%,3.1%,299,98.4%,92.3,免费评估
47,布莱顿大学University of Brighton,73.3%,73.1%,4.8%,367,98.4%,92.2,免费评估
48,哥比亚大学University of Cumbria,82.6%,80.3%,0.7%,319,98.0%,92.0,免费评估
49,利兹贝克特大学Leeds Beckett University,84.8%,86.7%,3.5%,306,96.3%,91.6,免费评估
50,德比大学University of Derby,75.3%,80.8%,,318,98.8%,91.5,免费评估
51,索尔福德大学University of Salford,76.3%,78.3%,3.8%,372,95.6%,91.4,免费评估
52,"Kingston/St George's, London",77.5%,80.3%,2.6%,286,99.2%,91.2,免费评估
52,University of Lincoln,69.9%,74.4%,22.6%,321,97.0%,91.2,免费评估
54,邓迪大学University of Dundee,82.1%,83.6%,22.1%,246,96.7%,91.1,免费评估
54,泰晤士河谷大学Thames Valley University,81.8%,81.8%,2.5%,282,98.0%,91.1,免费评估
56,北安普顿大学The University of Northampton,78.5%,77.9%,1.6%,297,98.4%,91.0,免费评估
56,坎特伯雷大学Canterbury Christ Church University,79.6%,82.5%,2.2%,309,96.9%,91.0,免费评估
58,赫特福德大学University of Hertfordshire,75.9%,80.0%,4.0%,308,97.5%,90.8,免费评估
59,格林威治大学The University of Greenwich,84.3%,86.1%,2.2%,313,94.6%,90.7,免费评估
60,英国女王大学Queen's University Belfast,69.2%,70.9%,34.7%,332,94.0%,90.5,免费评估
60,伦敦南岸大学London South Bank University,71.5%,77.8%,13.7%,307,96.8%,90.5,免费评估
62,埃塞克斯大学University of Essex,86.1%,88.1%,,224,97.5%,90.0,免费评估
63,龙比亚大学Napier University,75.9%,80.8%,5.3%,279,96.2%,89.5,免费评估
64,白金汉大学The University of Buckingham,82.2%,85.8%,1.0%,287,94.3%,89.4,免费评估
65,赫尔大学The University of Hull,78.5%,75.7%,16.7%,361,89.5%,89.0,免费评估
66,米德塞斯大学Middlesex University,72.4%,74.9%,10.0%,284,95.4%,88.8,免费评估
67,西苏格兰大学University of the West of Scotland,80.8%,79.8%,29.0%,266,90.4%,88.3,免费评估
68,罗伯特高登大学The Robert Gordon University,70.7%,74.8%,4.9%,319,93.7%,88.2,免费评估
69,阿伯泰邓迪大学University of Abertay Dundee,81.1%,81.8%,,304,91.2%,87.8,免费评估
