Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,布里斯托大学University of Bristol,100.0,90.0,92.3,71.3,12.8,8,416,8,-,免费评估
2,利兹大学University of Leeds,96.4,91.0,92.3,74.3,17.2,6,398,9,69,免费评估
3,莱斯特大学University of Leicester,96.0,94.9,94.2,69.1,14.5,10,375,6,64,免费评估
4,肯特大学University of Kent,95.8,96.0,88.5,78.8,9,5,320,8,79,免费评估
5,爱丁堡大学The University of Edinburgh,88.5,81.8,78.2,52.9,12.5,8,455,9,-,免费评估
5,拉夫堡大学Loughborough University,88.5,89.0,92.8,71.8,13.9,5,350,6,78,免费评估
7,基尔大学Keele University,87.4,92.1,90.8,79.1,12.2,3,335,8,56,免费评估
8,格拉斯哥大学University of Glasgow,86.3,90.0,95.0,69.6,16.4,8,406,3,-,免费评估
9,约克大学The University of York,84.8,82.8,84.2,63.7,13.4,9,336,7,64,免费评估
10,巴斯大学University of Bath,83.8,77.0,82.0,70.8,13.5,6,408,8,-,免费评估
11,伦敦政治经济学院The London School of Economics and Political Science,83.5,61.6,77.1,55.2,10.1,7,440,6,81,免费评估
12,斯旺西大学Swansea University,82.7,85.1,86.2,73.3,16,4,364,6,66,免费评估
13,阿尔斯特大学University of Ulster,81.4,96.0,91.3,85.7,19.5,3,277,7,-,免费评估
14,卡迪夫大学Cardiff University,81.3,84.2,86.9,48.6,11.4,10,330,-,-,免费评估
15,贝德福德大学University of Bedfordshire,78.8,98.0,92.6,87.3,17,6,227,4,48,免费评估
16,英国女王大学Queen's University Belfast,78.1,82.0,82.6,73.4,14.6,5,338,-,-,免费评估
17,谢菲尔德哈莱姆大学Sheffield Hallam University,76.1,84.8,86.8,79.9,21.5,4,396,7,44,免费评估
18,伯明翰大学University of Birmingham,73.8,78.2,79.8,61.8,-,9,362,7,-,免费评估
19,谢菲尔德大学The University of Sheffield,73.6,85.0,87.8,59.3,20.3,4,375,8,-,免费评估
20,班戈大学Bangor University,71.7,78.8,85.9,78.1,18.3,3,306,4,56,免费评估
21,诺丁汉大学University of Nottingham,70.9,93.9,86.4,57.6,19.5,5,-,5,-,免费评估
22,阿斯顿大学Aston University,70.7,79.2,87.2,64.3,18.1,4,329,-,-,免费评估
23,斯塔福德郡大学Staffordshire University,70.5,84.0,86.8,72.4,17.3,5,262,-,-,免费评估
24,林肯大学University of Lincoln,66.9,84.2,87.3,59.3,19.4,4,300,-,-,免费评估
25,剑桥安鲁大学Anglia Ruskin University,64.5,84.0,87.3,83.2,21,8,216,2,-,免费评估
26,北安普顿大学The University of Northampton,63.5,95.0,90.8,80.6,33.9,3,286,5,52,免费评估
27,利物浦霍普大学Liverpool Hope University,60.4,77.3,81.7,73.8,17.3,3,275,3,40,免费评估
28,索尔福德大学University of Salford,56.2,69.0,70.2,73.0,12,5,322,1,-,免费评估
29,普利茅斯大学University of Plymouth,55.7,82.0,91.0,66.7,18.3,4,212,-,38,免费评估
30,伯明翰城市大学Birmingham City University,52.8,81.4,82.7,61.5,35.7,3,296,7,45,免费评估
31,伦敦都市大学London Metropolitan University,44.9,81.2,80.8,69.7,24.2,2,242,1,-,免费评估
32,圣大卫三一学院University of Wales Trinity Saint David,37.7,92.1,79.8,66.9,35.3,2,266,2,25,免费评估
