Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,88.0,4.2,514.0,80,100.0,免费评估
2,牛津大学University of Oxford,88.0,3.2,506.0,74,94.8,免费评估
3,圣安德鲁斯大学University of St Andrews,86.0,3.2,447.0,62,89.1,免费评估
4,伦敦大学亚非学院SOAS University of London,75.0,4.0,438.0,68,87.2,免费评估
5,伦敦政治经济学院The London School of Economics and Political Science,72.0,4.4,415.0,68,86.6,免费评估
6,杜伦大学Durham University,77.0,2.9,413.0,74,84.2,免费评估
7,伦敦大学学院University College London,72.0,3.7,453.0,61,83.1,免费评估
8,爱丁堡大学The University of Edinburgh,72.0,3.4,431.0,61,81.5,免费评估
9,萨塞克斯大学University of Sussex,71.0,3.3,373.0,68,79.4,免费评估
10,英国女王大学Queen's University Belfast,76.0,3.8,346.0,41,78.1,免费评估
11,阿伯丁大学University of Aberdeen,80.0,3.5,321.0,38,77.4,免费评估
12,Trinity St David,,2.5,218.0,87,77.2,免费评估
13,伦敦大学金史密斯学院Goldsmiths University of London,76.0,3.2,327.0,47,76.3,免费评估
14,布鲁内尔大学Brunel University,72.0,2.8,306.0,70,76.2,免费评估
15,格拉斯哥大学University of Glasgow,83.0,1.9,406.0,38,76.0,免费评估
16,东伦敦大学University of East London,75.0,1.9,,68,75.4,免费评估
17,肯特大学University of Kent,76.0,2.5,340.0,47,73.9,免费评估
18,曼彻斯特大学The University of Manchester,70.0,2.8,399.0,45,73.6,免费评估
19,利物浦约翰摩尔斯大学Liverpool John Moores University,76.0,2.1,224.0,61,70.6,免费评估
20,罗汉普顿大学Roehampton University,67.0,3.3,248.0,42,67.8,免费评估
21,牛津布鲁克斯大学Oxford Brookes University,77.0,1.5,311.0,38,66.9,免费评估
