Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,卡迪夫大学Cardiff University,100.0,96,96,71,15.5,10,455,6.0,99.0,免费评估
2,英国女王大学Queen's University Belfast,98.9,99,99,93,18.7,5,433,6.0,99.0,免费评估
3,东英吉利大学University of East Anglia,92.7,95,97,74,14.6,5,442,4.0,98.0,免费评估
4,曼彻斯特大学The University of Manchester,90.3,86,89,65,13.2,10,463,4.0,94.0,免费评估
5,诺丁汉大学University of Nottingham,88.9,91,88,60,13.6,8,470,5.0,97.0,免费评估
6,罗伯特高登大学The Robert Gordon University,88.7,99,95,70,16.5,3,450,8.0,100.0,免费评估
7,阿斯顿大学Aston University,87.3,94,93,74,17.1,5,459,6.0,99.0,免费评估
8,肯特大学University of Kent,83.1,94,94,58,21.8,7,365,10.0,100.0,免费评估
9,邓迪大学University of Dundee,83.0,97,92,64,4.8,2,403,,,免费评估
10,伦敦大学学院University College London,82.5,85,85,55,15.9,9,489,3.0,94.0,免费评估
11,巴斯大学University of Bath,82.0,96,96,71,16.0,5,450,4.0,93.0,免费评估
12,格林威治大学The University of Greenwich,81.9,97,93,84,25.8,6,339,9.0,100.0,免费评估
13,赫特福德大学University of Hertfordshire,81.6,92,89,72,11.5,3,346,8.0,98.0,免费评估
14,利兹大学University of Leeds,81.2,100,97,73,12.9,8,409,2.0,,免费评估
15,哈德斯菲尔德大学University of Huddersfield,81.1,91,96,77,20.3,3,376,8.0,,免费评估
16,阿尔斯特大学University of Ulster,80.6,84,85,77,8.7,6,378,,,免费评估
17,布里斯托大学University of Bristol,80.1,84,91,75,10.3,9,468,3.0,69.0,免费评估
18,思克莱德大学University of Strathclyde,79.4,89,84,63,17.9,5,507,6.0,96.0,免费评估
19,朴茨茅斯大学University of Portsmouth,79.0,90,91,69,15.2,4,353,8.0,91.0,免费评估
20,伦敦国王学院King's College London,77.1,90,84,57,15.7,6,435,6.0,91.0,免费评估
