Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,58.7%,219,89.8%,100.0,免费评估
2,伦敦大学学院University College London,76.3%,76.7%,57.7%,211,89.2%,96.5,免费评估
3,牛津大学University of Oxford,,,51.8%,215,83.9%,95.4,免费评估
4,格拉斯哥大学University of Glasgow,79.0%,80.2%,33.8%,233,84.5%,94.5,免费评估
5,伦敦政治经济学院The London School of Economics and Political Science,72.6%,63.9%,64.5%,196,85.8%,93.3,免费评估
6,伦敦国王学院King's College London,76.3%,73.8%,39.2%,204,87.0%,92.6,免费评估
7,阿伯丁大学University of Aberdeen,81.5%,83.0%,20.9%,190,90.2%,92.3,免费评估
8,利兹大学University of Leeds,83.2%,86.4%,40.1%,167,79.2%,91.5,免费评估
9,邓迪大学University of Dundee,81.1%,84.5%,16.3%,184,89.4%,91.2,免费评估
10,思克莱德大学University of Strathclyde,74.9%,73.8%,29.4%,198,88.5%,90.9,免费评估
10,杜伦大学Durham University,75.9%,68.6%,32.8%,205,86.0%,90.9,免费评估
12,爱丁堡大学The University of Edinburgh,69.2%,70.4%,40.8%,210,85.4%,90.8,免费评估
13,诺丁汉大学University of Nottingham,71.4%,73.2%,45.2%,176,86.3%,90.3,免费评估
13,阿伯泰邓迪大学University of Abertay Dundee,94.1%,87.2%,1.2%,156,88.0%,90.3,免费评估
15,布里斯托大学University of Bristol,73.3%,68.5%,50.5%,186,79.3%,89.8,免费评估
16,谢菲尔德大学The University of Sheffield,78.8%,80.0%,31.9%,159,85.8%,89.7,免费评估
17,肯特大学University of Kent,76.3%,78.1%,43.9%,146,84.6%,89.5,免费评估
18,约克大学The University of York,78.5%,81.7%,30.3%,166,81.7%,89.1,免费评估
19,华威大学The University of Warwick,72.8%,74.6%,41.9%,179,80.1%,89.0,免费评估
20,南安普顿大学University of Southampton,84.2%,77.7%,18.2%,161,84.8%,88.7,免费评估
21,埃克塞特大学University of Exeter,75.3%,75.9%,21.4%,173,86.9%,88.2,免费评估
22,兰卡斯特大学Lancaster University,69.2%,68.0%,38.9%,145,93.5%,88.1,免费评估
22,斯特林大学University of Stirling,80.4%,81.4%,19.4%,174,80.1%,88.1,免费评估
24,英国女王大学Queen's University Belfast,71.4%,67.4%,40.3%,156,87.6%,88.0,免费评估
25,伯明翰大学University of Birmingham,74.8%,73.2%,33.6%,163,83.2%,87.8,免费评估
26,东英吉利大学University of East Anglia,78.2%,78.6%,26.5%,158,80.7%,87.4,免费评估
27,纽卡斯尔大学Newcastle University,76.4%,77.9%,25.4%,169,80.0%,87.2,免费评估
28,雷丁大学University of Reading,77.1%,79.4%,31.2%,135,82.8%,86.9,免费评估
29,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,75.5%,74.4%,1.8%,197,86.0%,86.7,免费评估
29,赫瑞瓦特大学Heriot Watt University,74.9%,79.0%,18.8%,181,79.2%,86.7,免费评估
29,卡迪夫大学Cardiff University,77.2%,77.0%,27.2%,160,78.8%,86.7,免费评估
32,斯旺西大学Swansea University,81.3%,81.2%,20.4%,131,83.8%,86.6,免费评估
32,萨塞克斯大学University of Sussex,76.3%,74.8%,23.3%,153,84.2%,86.6,免费评估
34,基尔大学Keele University,77.0%,77.8%,30.5%,119,85.2%,86.2,免费评估
35,曼彻斯特大学The University of Manchester,68.8%,66.5%,27.2%,175,85.2%,86.1,免费评估
36,利物浦大学The University of Liverpool,76.6%,74.7%,19.6%,148,83.0%,85.6,免费评估
36,伦敦南岸大学London South Bank University,81.1%,78.5%,20.1%,105,87.9%,85.6,免费评估
36,亚伯大学Aberystwyth University,82.0%,82.7%,14.3%,119,84.8%,85.6,免费评估
39,莱斯特大学University of Leicester,77.4%,78.0%,26.4%,141,77.4%,85.2,免费评估
40,伦敦大学玛丽女王学院Queen Mary University of London,72.1%,70.4%,23.7%,162,79.7%,84.7,免费评估
41,桑德兰大学University of Sunderland,91.3%,88.2%,0.7%,101,81.2%,84.5,免费评估
41,泰晤士河谷大学Thames Valley University,88.8%,91.3%,,108,80.8%,84.5,免费评估
41,诺丁汉特伦特大学Nottingham Trent University,85.2%,81.3%,2.3%,128,82.7%,84.5,免费评估
41,University of Lincoln,83.5%,83.6%,5.0%,118,84.2%,84.5,免费评估
45,班戈大学Bangor University,85.1%,82.2%,12.0%,121,78.0%,84.4,免费评估
46,格罗斯特大学University of Gloucestershire,85.9%,76.6%,,119,86.4%,84.2,免费评估
47,伦敦大学亚非学院SOAS University of London,70.9%,73.3%,26.7%,157,75.7%,83.8,免费评估
47,阿尔斯特大学University of Ulster,81.0%,78.2%,48.5%,130,58.9%,83.8,免费评估
