Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,牛津大学University of Oxford,100.0,84.0,66.0,10,9.9,87.0,3.0,544.0,,免费评估
2,帝国理工学院Imperial College London,98.2,,,10,9.9,,5.0,473.0,,免费评估
3,剑桥大学University of Cambridge,91.6,86.0,71.0,9,12.1,86.0,2.0,561.0,,免费评估
4,华威大学The University of Warwick,81.3,75.0,53.0,9,10.7,89.0,3.0,417.0,,免费评估
5,布鲁内尔大学Brunel University,80.8,90.0,77.0,4,14.6,73.0,9.0,371.0,,免费评估
6,伯恩茅斯大学Bournemouth University,80.6,80.0,71.0,8,10.0,52.0,10.0,281.0,,免费评估
7,莱斯特大学University of Leicester,73.7,81.0,69.0,7,9.2,75.0,4.0,289.0,,免费评估
8,杜伦大学Durham University,67.2,81.0,44.0,4,14.8,86.0,3.0,480.0,,免费评估
9,埃克塞特大学University of Exeter,64.2,88.0,64.0,3,13.4,80.0,3.0,331.0,,免费评估
10,赫尔大学The University of Hull,62.3,77.0,64.0,7,13.1,72.0,5.0,235.0,,免费评估
11,斯旺西大学Swansea University,59.2,79.0,57.0,5,11.6,,,238.0,,免费评估
12,龙比亚大学Napier University,58.3,,,3,15.9,73.0,8.0,274.0,,免费评估
13,谢菲尔德哈莱姆大学Sheffield Hallam University,58.1,78.0,70.0,3,16.2,60.0,10.0,200.0,,免费评估
14,德蒙福特大学De Montfort University,56.4,76.0,63.0,4,11.0,65.0,6.0,198.0,,免费评估
15,布莱顿大学University of Brighton,52.1,,,4,11.5,66.0,4.0,254.0,,免费评估
16,中央兰开夏大学University of Central Lancashire,51.8,85.0,67.0,6,19.2,,3.0,,,免费评估
17,伯明翰大学University of Birmingham,51.0,73.0,53.0,7,19.1,,4.0,,,免费评估
18,阿伯丁大学University of Aberdeen,47.7,72.0,46.0,4,19.4,81.0,3.0,364.0,,免费评估
19,伯明翰城市大学Birmingham City University,45.4,71.0,64.0,5,12.3,53.0,5.0,180.0,,免费评估
20,格林威治大学The University of Greenwich,39.5,80.0,75.0,3,24.1,67.0,6.0,173.0,,免费评估
21,伦敦南岸大学London South Bank University,36.1,61.0,48.0,2,18.6,,9.0,,,免费评估
22,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,31.8,77.0,62.0,3,22.0,52.0,5.0,293.0,,免费评估
