Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,帝国理工学院Imperial College London,95.3%,95.8%,59.6%,208,89.0%,100.0,免费评估
2,剑桥大学University of Cambridge,,,58.0%,244,84.8%,97.6,免费评估
3,牛津大学University of Oxford,,,52.1%,227,85.7%,95.8,免费评估
4,圣安德鲁斯大学University of St Andrews,80.2%,83.7%,44.2%,200,86.4%,92.2,免费评估
4,杜伦大学Durham University,84.9%,86.3%,42.2%,186,86.2%,92.2,免费评估
6,伦敦大学皇家霍洛威学院Royal Holloway University of London,90.3%,87.4%,43.4%,150,85.5%,91.2,免费评估
7,埃克塞特大学University of Exeter,79.3%,75.6%,45.7%,164,87.0%,89.4,免费评估
8,格拉斯哥大学University of Glasgow,81.6%,85.7%,38.5%,206,74.1%,88.6,免费评估
9,布里斯托大学University of Bristol,77.8%,79.3%,55.8%,176,75.4%,88.4,免费评估
10,伯明翰大学University of Birmingham,90.2%,88.8%,38.6%,147,77.0%,87.9,免费评估
11,南安普顿大学University of Southampton,84.3%,86.3%,58.3%,143,69.6%,87.2,免费评估
12,利兹大学University of Leeds,85.0%,87.4%,41.9%,169,71.4%,87.1,免费评估
13,东英吉利大学University of East Anglia,83.2%,82.7%,47.4%,143,73.5%,86.1,免费评估
14,爱丁堡大学The University of Edinburgh,78.3%,81.9%,38.2%,201,63.8%,84.4,免费评估
15,亚伯大学Aberystwyth University,81.3%,78.8%,34.9%,116,82.6%,84.3,免费评估
16,利物浦大学The University of Liverpool,,,30.3%,148,67.5%,83.9,免费评估
17,赫尔大学The University of Hull,86.3%,89.5%,31.7%,115,,83.3,免费评估
18,阿伯丁大学University of Aberdeen,72.5%,78.7%,38.2%,166,72.4%,83.2,免费评估
19,伦敦大学学院University College London,74.3%,72.1%,47.9%,171,65.0%,82.6,免费评估
20,莱斯特大学University of Leicester,81.7%,83.3%,37.2%,143,67.4%,82.5,免费评估
21,曼彻斯特大学The University of Manchester,,,44.5%,155,73.2%,82.1,免费评估
22,班戈大学Bangor University,78.9%,83.0%,31.5%,122,75.0%,82.0,免费评估
23,纽卡斯尔大学Newcastle University,76.3%,80.6%,35.4%,141,,81.9,免费评估
24,朴茨茅斯大学University of Portsmouth,81.6%,78.5%,19.8%,114,80.2%,81.2,免费评估
25,卡迪夫大学Cardiff University,78.5%,80.0%,21.3%,139,68.2%,79.0,免费评估
25,德比大学University of Derby,91.9%,92.9%,3.6%,102,71.8%,79.0,免费评估
27,基尔大学Keele University,84.2%,84.4%,12.2%,120,67.7%,77.9,免费评估
28,普利茅斯大学University of Plymouth,83.5%,85.2%,25.3%,116,61.1%,77.8,免费评估
29,南威尔士大学The University of South Wales,82.7%,81.8%,,98*,66.7%,73.9,免费评估
30,艾芝西尔大学Edge Hill University,61.3%,60.7%,,115,73.7%,70.5,免费评估
31,布莱顿大学University of Brighton,72.8%,68.3%,5.1%,104,59.4%,69.6,免费评估
32,金斯顿大学Kingston University,59.7%,60.9%,6.9%,92,67.7%,68.2,免费评估
