Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,83%,568,83.00%,,100.0,免费评估
2,剑桥大学University of Cambridge,83%,576,83.00%,,98.8,免费评估
3,华威大学The University of Warwick,78%,542,85.00%,,96.1,免费评估
4,巴斯大学University of Bath,77%,498,84.00%,,91.7,免费评估
5,圣安德鲁斯大学University of St Andrews,81%,489,81.00%,,91.3,免费评估
6,帝国理工学院Imperial College London,72%,532,80.00%,,90.7,免费评估
7,杜伦大学Durham University,78%,533,79.00%,,90.6,免费评估
8,阿伯丁大学University of Aberdeen,,356,80.00%,,89.0,免费评估
9,兰卡斯特大学Lancaster University,84%,442,73.00%,,88.8,免费评估
10,伦敦大学学院University College London,77%,489,80.00%,,88.3,免费评估
11,格拉斯哥大学University of Glasgow,86%,403,74.00%,,88.2,免费评估
12,布里斯托大学University of Bristol,70%,516,77.00%,,88.0,免费评估
12,拉夫堡大学Loughborough University,84%,398,78.00%,,88.0,免费评估
14,东英吉利大学University of East Anglia,88%,403,70.00%,,87.8,免费评估
14,诺丁汉大学University of Nottingham,79%,461,73.00%,,87.8,免费评估
14,萨里大学University of Surrey,79%,441,76.00%,,87.8,免费评估
17,爱丁堡大学The University of Edinburgh,76%,458,77.00%,,87.5,免费评估
17,诺桑比亚大学Northumbria University,87%,317,83.00%,,87.5,免费评估
19,谢菲尔德大学The University of Sheffield,81%,407,79.00%,,87.4,免费评估
20,莱斯特大学University of Leicester,88%,387,69.00%,,86.8,免费评估
20,伦敦政治经济学院The London School of Economics and Political Science,72%,519,84.00%,,86.8,免费评估
22,南安普顿大学University of Southampton,77%,460,77.00%,,86.6,免费评估
23,埃克塞特大学University of Exeter,83%,430,69.00%,,86.4,免费评估
24,萨塞克斯大学University of Sussex,78%,379,83.00%,,85.9,免费评估
25,阿斯顿大学Aston University,82%,331,83.00%,,85.3,免费评估
26,赫瑞瓦特大学Heriot Watt University,73%,386,83.00%,,85.0,免费评估
27,伯明翰大学University of Birmingham,83%,423,67.00%,,84.7,免费评估
27,伦敦国王学院King's College London,75%,446,71.00%,,84.7,免费评估
29,肯特大学University of Kent,76%,297,88.00%,,84.4,免费评估
30,思克莱德大学University of Strathclyde,78%,399,76.00%,,83.8,免费评估
31,纽卡斯尔大学Newcastle University,76%,413,75.00%,,83.5,免费评估
32,约克大学The University of York,77%,451,69.00%,,83.2,免费评估
33,格林威治大学The University of Greenwich,86%,237,82.00%,,83.0,免费评估
33,谢菲尔德哈莱姆大学Sheffield Hallam University,87%,269,80.00%,,83.0,免费评估
35,曼彻斯特大学The University of Manchester,73%,451,68.00%,,82.9,免费评估
36,邓迪大学University of Dundee,,384,72.00%,,82.7,免费评估
37,卡迪夫大学Cardiff University,79%,418,73.00%,,82.6,免费评估
37,斯特林大学University of Stirling,,327,81.00%,,82.6,免费评估
39,利兹大学University of Leeds,73%,432,70.00%,,81.7,免费评估
40,赫特福德大学University of Hertfordshire,80%,233,77.00%,,81.6,免费评估
41,基尔大学Keele University,80%,296,68.00%,,81.4,免费评估
41,朴茨茅斯大学University of Portsmouth,85%,283,58.00%,,81.4,免费评估
43,雷丁大学University of Reading,83%,354,67.00%,,81.3,免费评估
44,The Queen's,77%,365,73.00%,,80.9,免费评估
45,利物浦大学The University of Liverpool,76%,411,65.00%,,80.5,免费评估
45,伦敦大学皇家霍洛威学院Royal Holloway University of London,81%,379,73.00%,,80.5,免费评估
47,哥比亚大学University of Cumbria,,324,84.00%,,78.8,免费评估
47,普利茅斯大学University of Plymouth,91%,307,56.00%,,78.8,免费评估
49,亚伯大学Aberystwyth University,78%,337,69.00%,,78.7,免费评估
50,格拉摩根大学University of Glamorgan,,275,85.00%,,78.4,免费评估
51,西英格兰大学University of the West of England,82%,298,69.00%,,76.0,免费评估
52,伦敦大学玛丽女王学院Queen Mary University of London,71%,328,66.00%,,75.5,免费评估
53,伦敦城市大学City University London,75%,319,68.00%,,75.2,免费评估
54,布鲁内尔大学Brunel University,74%,281,64.00%,,75.0,免费评估
55,曼彻斯特城市大学Manchester Metropolitan University,77%,260,62.00%,,73.9,免费评估
56,斯旺西大学Swansea University,77%,300,59.00%,,73.8,免费评估
57,Central Lancs,,280,76.00%,,73.3,免费评估
58,埃塞克斯大学University of Essex,,323,71.00%,,72.8,免费评估
59,牛津布鲁克斯大学Oxford Brookes University,,328,67.00%,,72.2,免费评估
60,布莱顿大学University of Brighton,,276,70.00%,,72.0,免费评估
61,切斯特大学University of Chester,78%,263,65.00%,,71.8,免费评估
62,考文垂大学Coventry University,,286,64.00%,,70.6,免费评估
63,艾芝西尔大学Edge Hill University,,319,66.00%,,70.0,免费评估
64,波尔顿大学University of Bolton,,273,69.00%,,69.7,免费评估
65,诺丁汉特伦特大学Nottingham Trent University,70%,262,60.00%,,68.6,免费评估
66,德比大学University of Derby,,273,62.00%,,66.5,免费评估
67,金斯顿大学Kingston University,81%,233,53.00%,,66.4,免费评估
68,利物浦约翰摩尔斯大学Liverpool John Moores University,,243,50.00%,,59.6,免费评估
