Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,New York University,United States,100.0,87.9,62.2,97.6,,297.7,免费评估
2,University of Pennsylvania,United States,91.4,95.3,57.6,98.6,,289.1,免费评估
3,University of Chicago,United States,88.4,100.0,48.1,100.0,,287.5,免费评估
4,Harvard University,United States,99.7,77.5,61.3,91.0,,285.4,免费评估
5,Columbia University,United States,92.3,78.2,64.9,87.2,,271.2,免费评估
6,Massachusetts Institute of Technology (MIT),United States,86.4,80.9,42.5,84.0,,258.2,免费评估
7,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,92.5,61.9,76.3,73.1,,250.4,免费评估
8,Tilburg University,Netherlands,85.2,78.5,87.9,69.2,,245.1,免费评估
9,University of Toronto,Canada,79.8,69.9,84.8,78.5,,241.6,免费评估
10,The University of New South Wales,Australia,89.9,64.3,70.5,66.2,,240.3,免费评估
11,牛津大学University of Oxford,United Kingdom,84.2,69.5,76.9,65.7,,234.5,免费评估
12,University of Michigan-Ann Arbor,United States,74.5,81.2,51.9,76.7,,234.2,免费评估
13,The University of Texas at Austin,United States,72.7,72.9,57.4,78.5,,229.7,免费评估
14,"University of California, Berkeley",United States,74.0,82.7,59.2,69.2,,227.5,免费评估
15,Stanford University,United States,70.1,84.8,53.1,74.0,,226.9,免费评估
16,The Ohio State University - Columbus,United States,65.8,90.0,55.1,77.6,,226.8,免费评估
17,University of North Carolina at Chapel Hill,United States,71.3,78.0,56.1,74.5,,226.0,免费评估
18,Cornell University,United States,76.6,71.7,60.7,68.2,,225.2,免费评估
19,Indiana University Bloomington,United States,72.9,74.5,54.9,72.6,,224.7,免费评估
20,Duke University,United States,66.7,88.2,47.3,75.4,,224.3,免费评估
21,伦敦商学院London Business School,United Kingdom,63.2,87.4,90.0,70.2,,217.7,免费评估
21,University of Illinois at Urbana-Champaign,United States,66.5,72.7,57.4,75.9,,217.7,免费评估
23,The Chinese University of Hong Kong,China-Hong Kong,72.0,73.0,80.7,59.7,,212.2,免费评估
24,Erasmus University,Netherlands,80.8,59.7,78.7,53.0,,212.0,免费评估
25,伦敦城市大学City University London,United Kingdom,82.9,61.3,77.8,49.0,,211.7,免费评估
26,University of Washington,United States,60.3,89.8,60.2,70.2,,211.5,免费评估
27,The University of Melbourne,Australia,83.8,47.2,82.3,53.0,,210.6,免费评估
28,University of Southern California,United States,60.5,92.8,59.9,66.2,,209.4,免费评估
29,Northwestern University,United States,64.2,78.0,51.7,68.7,,209.3,免费评估
30,曼彻斯特大学The University of Manchester,United Kingdom,81.0,57.9,75.0,49.0,,207.0,免费评估
31,City University of Hong Kong,China-Hong Kong,71.1,67.5,80.0,57.3,,205.7,免费评估
32,The Hong Kong University of Science and Technology,China-Hong Kong,73.1,54.3,73.4,61.4,,205.5,免费评估
33,National University of Singapore,Singapore,76.9,55.5,86.4,51.0,,202.7,免费评估
34,Monash University,Australia,83.8,51.0,73.9,43.8,,202.4,免费评估
35,The University of Hong Kong,China-Hong Kong,74.2,59.3,69.1,53.0,,200.9,免费评估
36,The University of Georgia,United States,70.4,65.1,44.8,56.1,,198.7,免费评估
37,Washington University in St. Louis,United States,54.2,89.5,57.2,64.1,,195.9,免费评估
38,Boston College,United States,62.7,74.7,55.5,58.5,,195.4,免费评估
39,The University of Texas at Dallas,United States,55.4,79.2,66.3,65.7,,195.0,免费评估
40,"University of Maryland, College Park",United States,61.6,74.0,52.1,60.3,,194.8,免费评估
41,"University of Minnesota, Twin Cities",United States,57.4,75.9,58.7,64.1,,194.1,免费评估
42,Princeton University,United States,63.2,76.4,55.8,54.9,,193.5,免费评估
43,University of Notre Dame,United States,51.7,94.1,51.6,61.9,,191.7,免费评估
44,Nanyang Technological University,Singapore,61.1,68.3,91.6,56.7,,191.6,免费评估
45,"University of California, Los Angeles",United States,58.0,82.2,64.2,56.7,,191.3,免费评估
46,Pennsylvania State University - University Park,United States,64.5,61.5,59.9,56.7,,190.2,免费评估
47,University of Sydney,Australia,75.1,51.0,67.8,44.6,,189.5,免费评估
48,National Taiwan University,China-Taiwan,75.3,49.1,60.3,45.3,,188.9,免费评估
49,华威大学The University of Warwick,United Kingdom,66.5,56.5,74.5,53.0,,188.4,免费评估
50,Bocconi University,Italy,63.2,66.3,83.9,51.0,,187.3,免费评估
