Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Harvard University,United States,90.8,100.0,90.3,94.3,93.9,免费评估
2,牛津大学University of Oxford,United Kingdom,89.5,99.2,87.2,100.0,93.2,免费评估
3,Princeton University,United States,95.4,84.5,100.0,93.5,92.4,免费评估
4,Sciences Po,France,100.0,87.3,80.5,69.1,91.2,免费评估
5,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,87.9,94.1,89.4,96.5,90.8,免费评估
6,剑桥大学University of Cambridge,United Kingdom,86.8,99.1,81.8,84.1,89.7,免费评估
7,Yale University,United States,84.8,88.9,90.5,90.1,87.1,免费评估
8,The Australian National University,Australia,88.0,83.4,81.9,90.1,86.2,免费评估
9,"University of California, Berkeley (UCB)",United States,85.8,83.0,88.3,86.2,85.3,免费评估
10,Columbia University,United States,82.5,86.0,82.2,80.7,83.3,免费评估
11,Georgetown University,United States,86.1,75.3,87.2,85.2,82.9,免费评估
12,National University of Singapore (NUS),Singapore,79.9,89.7,79.7,75.5,82.4,免费评估
13,University of Chicago,United States,81.4,80.1,89.3,85.2,82.2,免费评估
14,University of Toronto,Canada,81.1,77.2,87.7,87.2,81.2,免费评估
15,The University of Tokyo,Japan,79.2,93.5,69.0,63.4,80.9,免费评估
16,Massachusetts Institute of Technology (MIT),United States,71.5,95.7,81.3,74.0,80.0,免费评估
17,Stanford University,United States,67.7,93.8,87.5,88.2,79.6,免费评估
18,The University of Sydney,Australia,74.6,85.1,84.1,79.5,79.2,免费评估
18,"University of California, Los Angeles (UCLA)",United States,77.5,79.2,89.0,78.2,79.2,免费评估
20,Freie Universitaet Berlin,Germany,85.6,66.9,82.0,78.2,78.9,免费评估
21,"University of California, San Diego (UCSD)",United States,85.3,60.6,95.5,83.0,78.7,免费评估
22,Johns Hopkins University,United States,83.6,71.9,79.5,72.5,78.6,免费评估
23,伦敦大学亚非学院SOAS University of London,United Kingdom,86.9,70.3,76.0,63.4,78.5,免费评估
24,George Washington University,United States,80.4,68.0,91.0,83.0,78.0,免费评估
24,The University of Hong Kong,Hong Kong,76.5,90.4,70.1,56.4,78.0,免费评估
26,Peking University,China,75.7,91.5,67.6,56.4,77.7,免费评估
27,伦敦国王学院King's College London,United Kingdom,76.5,76.6,80.9,83.0,77.6,免费评估
27,University of Michigan,United States,77.0,72.0,89.0,86.2,77.6,免费评估
29,Seoul National University,South Korea,75.5,88.7,70.5,61.2,77.5,免费评估
29,University of Copenhagen,Denmark,77.4,74.8,85.8,78.2,77.5,免费评估
31,Leiden University,Netherlands,84.3,61.2,81.9,79.5,76.7,免费评估
31,The University of Melbourne,Australia,70.7,88.1,78.1,70.8,76.7,免费评估
31,University of Amsterdam,Netherlands,75.7,68.0,91.6,92.6,76.7,免费评估
34,New York University (NYU),United States,71.5,78.8,88.0,83.0,76.5,免费评估
35,Tsinghua University,China,71.4,89.8,71.0,63.4,76.1,免费评估
36,Cornell University,United States,75.0,73.8,84.0,76.9,75.7,免费评估
37,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,69.4,76.6,89.2,85.2,75.1,免费评估
37,伦敦大学学院University College London,United Kingdom,70.2,78.5,82.4,81.9,75.1,免费评估
37,University of British Columbia,Canada,73.5,73.3,87.9,75.5,75.1,免费评估
37,埃塞克斯大学University of Essex,United Kingdom,77.1,64.4,86.9,85.2,75.1,免费评估
41,爱丁堡大学The University of Edinburgh,United Kingdom,72.3,73.6,83.6,80.7,74.7,免费评估
42,华威大学The University of Warwick,United Kingdom,66.8,79.2,88.3,86.2,74.6,免费评估
43,Duke University,United States,71.2,72.2,85.3,80.7,73.9,免费评估
43,McGill University,Canada,71.2,76.5,79.6,74.0,73.9,免费评估
43,"Trinity College Dublin, The University of Dublin",Ireland,71.8,74.1,81.9,75.5,73.9,免费评估
46,Waseda University,Japan,71.7,93.7,55.0,43.6,73.8,免费评估
47,Korea University,South Korea,69.5,85.4,68.8,61.2,73.4,免费评估
48,Fudan University,China,70.3,86.0,63.2,58.9,73.2,免费评估
49,The Chinese University of Hong Kong (CUHK),Hong Kong,68.9,86.1,68.3,58.9,73.0,免费评估
50,曼彻斯特大学The University of Manchester,United Kingdom,63.7,78.1,86.1,88.2,72.7,免费评估
