Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,92.1,94.2,80.3,9.6,10.0,222,6.0,78.0,免费评估
2,牛津大学University of Oxford,93.6,91.3,94.9,69.4,10.9,10.0,208,7.0,81.0,免费评估
3,伦敦大学学院University College London,85.3,82.6,85.2,71.0,7.5,7.0,184,8.0,80.0,免费评估
4,圣安德鲁斯大学University of St Andrews,85.2,99.4,98.4,91.2,12.9,4.0,183,6.0,,免费评估
5,杜伦大学Durham University,78.2,96.0,96.7,89.0,13.2,3.0,197,7.0,59.0,免费评估
6,华威大学The University of Warwick,76.2,88.9,93.0,86.4,12.6,4.0,158,6.0,74.0,免费评估
7,格拉斯哥大学University of Glasgow,75.0,97.0,96.8,87.3,14.5,5.0,155,,,免费评估
8,埃克塞特大学University of Exeter,72.0,94.0,96.3,82.0,14.8,3.0,180,4.0,72.0,免费评估
9,罗汉普顿大学Roehampton University,67.0,90.0,93.5,84.8,10.0,,96,8.0,,免费评估
10,诺丁汉大学University of Nottingham,64.4,92.1,95.0,76.6,15.4,5.0,145,8.0,65.0,免费评估
11,伯明翰大学University of Birmingham,64.0,93.0,95.5,75.4,16.0,7.0,148,6.0,69.0,免费评估
12,伦敦大学皇家霍洛威学院Royal Holloway University of London,63.1,95.7,96.9,84.9,15.9,4.0,147,6.0,64.0,免费评估
13,King's College London,62.2,87.1,88.5,76.8,9.6,5.0,160,4.0,63.0,免费评估
14,肯特大学University of Kent,58.6,86.8,89.9,77.3,14.4,4.0,119,9.0,51.0,免费评估
15,雷丁大学University of Reading,58.4,96.0,97.3,78.4,11.9,6.0,130,3.0,,免费评估
16,利物浦大学The University of Liverpool,56.3,89.0,94.4,82.6,19.0,6.0,146,6.0,61.0,免费评估
17,Cardiff,55.6,87.1,91.3,73.7,15.4,5.0,136,8.0,52.0,免费评估
18,爱丁堡大学The University of Edinburgh,55.4,90.2,92.5,62.7,16.4,9.0,176,7.0,49.0,免费评估
19,布里斯托大学University of Bristol,55.0,73.1,90.9,59.4,17.4,4.0,181,7.0,66.0,免费评估
20,纽卡斯尔大学Newcastle University,53.9,90.5,90.3,80.3,17.1,4.0,156,3.0,68.0,免费评估
21,斯旺西大学Swansea University,49.5,87.0,90.5,77.7,15.5,4.0,110,3.0,68.0,免费评估
22,曼彻斯特大学The University of Manchester,43.5,90.0,89.0,74.2,18.8,5.0,144,2.0,54.0,免费评估
23,利兹大学University of Leeds,43.4,87.4,86.2,66.3,18.5,4.0,149,5.0,59.0,免费评估
24,圣大卫三一学院University of Wales Trinity Saint David,32.5,87.4,90.6,85.9,19.9,2.0,98,1.0,,免费评估
