Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,阿斯顿大学Aston University,86.0,2.5,410.0,96,100.0,免费评估
2,卡迪夫大学Cardiff University,84.0,3.0,399.0,92,98.5,免费评估
3,纽卡斯尔大学Newcastle University,88.0,2.8,437.0,75,98.2,免费评估
4,利兹大学University of Leeds,79.0,3.4,358.0,100,97.2,免费评估
5,兰卡斯特大学Lancaster University,84.0,3.1,378.0,86,96.7,免费评估
6,剑桥大学University of Cambridge,85.0,,595.0,82,96.2,免费评估
7,埃克塞特大学University of Exeter,78.0,2.8,395.0,98,95.7,免费评估
8,谢菲尔德大学The University of Sheffield,85.0,2.8,414.0,76,95.7,免费评估
9,伦敦大学学院University College London,76.0,3.4,419.0,88,95.7,免费评估
10,曼彻斯特大学The University of Manchester,75.0,2.8,414.0,92,93.8,免费评估
11,牛津布鲁克斯大学Oxford Brookes University,88.0,1.6,341.0,89,92.9,免费评估
12,朴茨茅斯大学University of Portsmouth,75.0,2.6,371.0,98,92.8,免费评估
13,伦敦国王学院King's College London,81.0,1.5,408.0,90,92.1,免费评估
14,基尔大学Keele University,88.0,2.2,322.0,80,91.6,免费评估
15,思克莱德大学University of Strathclyde,81.0,2.8,378.0,75,91.1,免费评估
16,西英格兰大学University of the West of England,80.0,2.9,307.0,88,90.6,免费评估
17,布拉德福德大学University of Bradford,81.0,1.6,354.0,94,90.5,免费评估
18,诺丁汉大学University of Nottingham,80.0,1.9,350.0,91,90.3,免费评估
19,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,78.0,2.8,359.0,81,89.9,免费评估
20,罗伯特高登大学The Robert Gordon University,83.0,1.0,349.0,94,89.7,免费评估
21,利物浦大学The University of Liverpool,75.0,1.9,347.0,98,89.0,免费评估
22,东英吉利大学University of East Anglia,84.0,0.6,345.0,94,88.5,免费评估
23,格拉摩根大学University of Glamorgan,82.0,,350.0,98,86.8,免费评估
24,杜伦大学Durham University,85.0,,407.0,80,86.4,免费评估
25,伯恩茅斯大学Bournemouth University,84.0,,324.0,96,85.9,免费评估
26,伦敦城市大学City University London,72.0,1.7,343.0,95,85.6,免费评估
27,赫尔大学The University of Hull,77.0,3.1,,64,85.4,免费评估
28,剑桥安鲁大学Anglia Ruskin University,86.0,0.9,315.0,78,85.3,免费评估
29,阿尔斯特大学University of Ulster,76.0,2.9,331.0,69,85.3,免费评估
30,诺桑比亚大学Northumbria University,75.0,1.3,372.0,85,85.1,免费评估
31,赫特福德大学University of Hertfordshire,78.0,2.5,267.0,82,84.9,免费评估
32,伯明翰大学University of Birmingham,83.0,,415.0,74,84.6,免费评估
33,帝国理工学院Imperial College London,70.0,,508.0,86,84.4,免费评估
34,班戈大学Bangor University,80.0,,328.0,96,83.9,免费评估
35,诺丁汉特伦特大学Nottingham Trent University,72.0,2.8,294.0,82,83.9,免费评估
36,蒂赛德大学Teesside University,82.0,0.7,310.0,86,83.9,免费评估
37,肯特大学University of Kent,83.0,1.6,322.0,67,83.7,免费评估
38,金斯顿大学Kingston University,85.0,1.2,,67,83.4,免费评估
39,斯旺西大学Swansea University,69.0,3.0,330.0,78,83.4,免费评估
40,考文垂大学Coventry University,80.0,0.7,316.0,85,83.1,免费评估
41,布鲁内尔大学Brunel University,76.0,1.4,333.0,80,82.5,免费评估
42,谢菲尔德哈莱姆大学Sheffield Hallam University,75.0,0.9,332.0,88,82.2,免费评估
43,南安普顿大学University of Southampton,75.0,0.9,,90,82.0,免费评估
44,布莱顿大学University of Brighton,75.0,0.6,349.0,85,81.1,免费评估
45,索尔福德大学University of Salford,76.0,1.5,281.0,78,80.1,免费评估
46,雷丁大学University of Reading,68.0,,412.0,89,79.7,免费评估
47,哥比亚大学University of Cumbria,77.0,,298.0,91,79.5,免费评估
48,德蒙福特大学De Montfort University,79.0,1.2,251.0,78,79.3,免费评估
49,曼彻斯特城市大学Manchester Metropolitan University,76.0,1.3,313.0,72,79.3,免费评估
50,约克圣约翰大学York St John University,81.0,0.2,296.0,78,79.3,免费评估
51,伦敦南岸大学London South Bank University,79.0,,246.0,94,79.0,免费评估
52,玛格利特女王学校Queen Margaret's School,,0.2,352.0,78,78.7,免费评估
53,中央兰开夏大学University of Central Lancashire,77.0,1.3,270.0,66,76.9,免费评估
54,哈德斯菲尔德大学University of Huddersfield,82.0,,257.0,77,76.9,免费评估
55,伯明翰城市大学Birmingham City University,74.0,,293.0,88,76.8,免费评估
56,伦敦都市大学London Metropolitan University,77.0,1.3,206.0,79,76.8,免费评估
57,林肯大学University of Lincoln,79.0,0.3,270.0,75,76.3,免费评估
58,金斯顿大学Kingston University,70.0,,342.0,85,76.1,免费评估
59,普利茅斯大学University of Plymouth,70.0,0.4,313.0,85,76.0,免费评估
60,威尔士大学卡迪夫学院UWIC,70.0,0.9,310.0,77,75.9,免费评估
61,龙比亚大学Napier University,77.0,0.7,,68,75.9,免费评估
62,埃塞克斯大学University of Essex,79.0,,254.0,81,75.9,免费评估
63,利兹都会大学Leeds Metropolitan University,73.0,0.4,327.0,72,75.4,免费评估
64,德比大学University of Derby,77.0,,275.0,76,74.6,免费评估
65,米德塞斯大学Middlesex University,68.0,1.3,232.0,86,74.4,免费评估
66,坎特伯雷大学Canterbury Christ Church University,69.0,0.2,232.0,93,73.4,免费评估
67,布里斯托大学University of Bristol,62.0,,347.0,89,73.3,免费评估
68,切斯特大学University of Chester,80.0,0.5,269.0,56,73.2,免费评估
69,普利茅斯大学University of Plymouth,69.0,,358.0,72,73.2,免费评估
70,利物浦约翰摩尔斯大学Liverpool John Moores University,74.0,1.2,265.0,63,73.1,免费评估
71,北安普顿大学The University of Northampton,65.0,0.7,263.0,90,73.1,免费评估
72,桑德兰大学University of Sunderland,79.0,0.5,260.0,60,72.8,免费评估
73,威斯敏斯特大学University of Westminster,62.0,1.8,251.0,82,72.7,免费评估
74,贝德福德大学University of Bedfordshire,72.0,,229.0,87,72.2,免费评估
75,东伦敦大学University of East London,63.0,1.6,241.0,76,70.9,免费评估
76,格林威治大学The University of Greenwich,83.0,,246.0,48,70.2,免费评估
77,伍斯特大学University of Worcester,82.0,0.3,,41,68.6,免费评估
78,西苏格兰大学University of the West of Scotland,,2.2,212.0,46,68.4,免费评估
79,阿伯泰邓迪大学University of Abertay Dundee,,0.4,252.0,62,68.0,免费评估
80,伯明翰大学学院University College Birmingham,77.0,,197.0,47,64.4,免费评估
81,罗汉普顿大学Roehampton University,79.0,0.7,,29,64.2,免费评估
