Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,74.70%,87.20%,67.00%,629,94.60%,100.0,免费评估
2,布里斯托大学University of Bristol,80.10%,87.50%,52.30%,530,82.70%,94.3,免费评估
3,帝国理工学院Imperial College London,63.00%,75.50%,59.60%,599,89.30%,93.2,免费评估
4,巴斯大学University of Bath,76.20%,87.80%,37.40%,523,87.90%,92.3,免费评估
4,利兹大学University of Leeds,87.40%,91.40%,40.90%,433,82.60%,92.3,免费评估
6,萨里大学University of Surrey,82.40%,89.00%,30.80%,470,83.90%,90.7,免费评估
6,拉夫堡大学Loughborough University,75.80%,88.30%,41.80%,429,89.60%,90.7,免费评估
8,南安普顿大学University of Southampton,65.20%,79.50%,52.30%,470,93.30%,90.6,免费评估
9,谢菲尔德大学The University of Sheffield,72.70%,80.40%,36.00%,421,90.30%,88.2,免费评估
10,诺丁汉大学University of Nottingham,77.70%,87.10%,40.80%,400,79.20%,88.1,免费评估
11,英国女王大学Queen's University Belfast,88.20%,94.80%,36.70%,387,66.70%,88.0,免费评估
12,格拉斯哥大学University of Glasgow,69.20%,79.40%,47.20%,480,74.10%,87.2,免费评估
13,曼彻斯特大学The University of Manchester,70.60%,75.70%,35.10%,460,81.20%,86.3,免费评估
14,斯旺西大学Swansea University,70.00%,74.20%,45.50%,354,85.70%,85.5,免费评估
15,利物浦大学The University of Liverpool,74.90%,85.30%,32.10%,405,73.70%,85.1,免费评估
16,University of Strathclyde,66.70%,80.10%,37.20%,468,72.00%,84.7,免费评估
17,考文垂大学Coventry University,90.40%,91.80%,10.30%,314,77.10%,84.5,免费评估
18,伦敦大学玛丽女王学院Queen Mary University of London,64.80%,75.40%,46.70%,373,74.70%,83.1,免费评估
19,阿尔斯特大学University of Ulster,76.80%,89.20%,,301,91.30%,82.3,免费评估
19,阿斯顿大学Aston University,69.30%,77.80%,20.60%,371,83.30%,82.3,免费评估
21,西英格兰大学University of the West of England,74.70%,79.40%,10.60%,341,84.40%,81.7,免费评估
22,布鲁内尔大学Brunel University,68.80%,77.80%,23.70%,394,72.40%,81.1,免费评估
23,蒂赛德大学Teesside University,75.40%,85.30%,5.80%,342*,,80.0,免费评估
24,伦敦城市大学City University London,80.30%,84.50%,20.20%,356,56.00%,79.8,免费评估
25,赫特福德大学University of Hertfordshire,71.80%,78.00%,16.50%,306,78.50%,79.7,免费评估
26,西苏格兰大学University of the West of Scotland,87.90%,88.30%,9.00%,299*,53.30%,78.4,免费评估
27,南威尔士大学The University of South Wales,78.90%,78.60%,,307,68.30%,77.1,免费评估
28,萨塞克斯大学University of Sussex,72.40%,80.70%,,293,75.00%,76.9,免费评估
29,朴茨茅斯大学University of Portsmouth,75.10%,82.40%,9.10%,290,61.40%,76.2,免费评估
30,谢菲尔德哈莱姆大学Sheffield Hallam University,73.80%,77.90%,,288,72.00%,76.1,免费评估
31,索尔福德大学University of Salford,67.60%,76.90%,4.40%,325,70.90%,76.0,免费评估
31,新白金汉大学Buckinghamshire New University,83.40%,77.10%,,249,66.70%,76.0,免费评估
33,普利茅斯大学University of Plymouth,75.30%,80.00%,15.70%,250,59.30%,75.4,免费评估
34,斯塔福德郡大学Staffordshire University,72.60%,66.30%,5.70%,218,72.10%,73.3,免费评估
35,Manchester Metropolitan University,75.10%,80.40%,16.30%,323*,37.50%,73.2,免费评估
36,金斯顿大学Kingston University,67.60%,75.50%,2.90%,295,57.90%,72.3,免费评估
37,布莱顿大学University of Brighton,51.70%,67.20%,7.40%,369,60.70%,70.9,免费评估
