Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,巴斯大学University of Bath,92.30%,91.30%,52.90%,576.0,94.50%,100.0,免费评估
2,剑桥大学University of Cambridge,82.80%,83.70%,49.00%,535.0,96.00%,96.0,免费评估
3,谢菲尔德大学The University of Sheffield,94.60%,95.90%,36.60%,462.0,88.60%,93.6,免费评估
4,伦敦大学学院University College London,75.90%,72.70%,54.10%,515.0,90.90%,92.6,免费评估
5,卡迪夫大学Cardiff University,83.90%,80.60%,40.70%,489.0,88.70%,91.5,免费评估
6,纽卡斯尔大学Newcastle University,78.10%,81.90%,43.70%,495.0,88.60%,91.2,免费评估
7,爱丁堡大学The University of Edinburgh,73.30%,82.60%,35.10%,499.0,89.20%,89.3,免费评估
8,诺丁汉大学University of Nottingham,90.10%,91.20%,14.80%,448.0,91.00%,88.9,免费评估
9,利物浦大学The University of Liverpool,75.20%,76.30%,43.50%,438.0,86.80%,88.0,免费评估
10,University of Strathclyde,74.10%,70.90%,23.00%,477.0,96.70%,87.4,免费评估
11,肯特大学University of Kent,74.50%,83.10%,33.30%,405.0,89.00%,86.5,免费评估
12,西英格兰大学University of the West of England,95.90%,96.80%,10.60%,340.0,88.80%,86.3,免费评估
13,邓迪大学University of Dundee,83.90%,87.30%,8.70%,404.0,94.40%,86.0,免费评估
14,英国女王大学Queen's University Belfast,87.00%,88.90%,35.20%,352.0,78.90%,85.8,免费评估
15,牛津布鲁克斯大学Oxford Brookes University,84.00%,83.30%,17.60%,429.0,81.80%,84.7,免费评估
16,曼彻斯特建筑学院Manchester School of Architecture,75.60%,80.70%,12.60%,457.0,86.20%,84.0,免费评估
17,卡迪夫都市大学Cardiff Metropolitan University,95.40%,94.10%,,277.0,95.20%,83.9,免费评估
18,布莱顿大学University of Brighton,91.30%,89.50%,13.10%,328.0,84.60%,83.7,免费评估
18,林肯大学University of Lincoln,91.50%,92.40%,3.20%,370.0,84.80%,83.7,免费评估
20,Northumbria University,85.70%,85.20%,5.90%,398.0,86.40%,83.5,免费评估
21,龙比亚大学Napier University,76.20%,86.20%,5.70%,396.0,92.90%,83.4,免费评估
22,罗伯特高登大学The Robert Gordon University,74.30%,79.90%,8.30%,400.0,90.50%,82.3,免费评估
23,诺丁汉特伦特大学Nottingham Trent University,94.30%,93.00%,3.40%,296.0,82.70%,81.7,免费评估
24,考文垂大学Coventry University,87.10%,85.90%,10.30%,317.0,82.20%,81.2,免费评估
25,伯恩茅斯艺术大学Arts University Bournemouth,86.10%,86.50%,2.40%,307.0,87.50%,80.8,免费评估
26,德蒙福特大学De Montfort University,66.00%,71.60%,35.90%,290.0,87.50%,80.5,免费评估
26,哈德斯菲尔德大学University of Huddersfield,86.30%,89.80%,,324.0,84.00%,80.5,免费评估
28,创意艺术大学University for the Creative Arts,85.20%,88.10%,3.40%,316.0,84.10%,80.4,免费评估
29,普利茅斯大学University of Plymouth,80.40%,81.50%,13.20%,308.0,82.90%,79.9,免费评估
30,利物浦约翰摩尔斯大学Liverpool John Moores University,86.40%,87.00%,4.90%,342.0,77.00%,79.8,免费评估
31,威斯敏斯特大学University of Westminster,86.60%,87.40%,10.70%,361.0,69.90%,79.7,免费评估
32,朴茨茅斯大学University of Portsmouth,82.60%,89.10%,,325.0,81.50%,79.2,免费评估
33,伯明翰城市大学Birmingham City University,85.70%,87.90%,9.60%,304.0,75.30%,79.1,免费评估
34,阿尔斯特大学University of Ulster,67.50%,75.50%,28.60%,294.0,82.70%,79.0,免费评估
35,中央兰开夏大学University of Central Lancashire,77.60%,78.60%,3.00%,325.0,84.40%,78.3,免费评估
36,索尔福德大学University of Salford,89.10%,91.30%,19.60%,316.0,59.20%,78.2,免费评估
37,伦敦都市大学London Metropolitan University,83.30%,82.00%,7.20%,313.0,76.30%,78.1,免费评估
38,谢菲尔德哈莱姆大学Sheffield Hallam University,76.40%,82.80%,13.40%,312.0,76.50%,78.0,免费评估
39,伦敦南岸大学London South Bank University,87.40%,90.30%,19.60%,255.0,67.10%,77.9,免费评估
40,利兹贝克特大学Leeds Beckett University,79.60%,84.80%,5.60%,274.0,79.40%,77.1,免费评估
40,伦敦艺术大学University of the Arts London,79.30%,78.90%,,335.0,78.80%,77.1,免费评估
42,德比大学University of Derby,79.10%,83.30%,6.70%,270.0,79.00%,76.8,免费评估
43,格林威治大学The University of Greenwich,76.60%,77.00%,2.00%,352.0,76.00%,76.6,免费评估
44,剑桥安鲁大学Anglia Ruskin University,83.60%,82.70%,5.20%,235.0,78.80%,76.2,免费评估
45,北安普顿大学The University of Northampton,87.40%,82.30%,,254.0,73.70%,75.4,免费评估
46,东伦敦大学University of East London,90.80%,90.30%,8.10%,298.0,54.80%,74.9,免费评估
47,金斯顿大学Kingston University,68.90%,76.00%,10.10%,319.0,72.70%,74.7,免费评估
48,南安普顿索伦特大学Southampton Solent University,86.90%,85.00%,,262.0,67.20%,74.3,免费评估
49,米德塞斯大学Middlesex University,82.40%,80.90%,13.30%,249.0,64.70%,74.2,免费评估
50,贝德福德大学University of Bedfordshire,88.10%,83.00%,,254.0,54.50%,71.0,免费评估
51,波尔顿大学University of Bolton,60.30%,70.60%,2.50%,,75.00%,69.6,免费评估
52,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,46.90%,55.70%,9.10%,,59.30%,59.0,免费评估
