Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,阿斯顿大学Aston University,88.8,26.7,442.0,97.8,100.0,免费评估
2,伦敦大学学院University College London,88.9,36.7,450.0,82.2,99.3,免费评估
3,卡迪夫大学Cardiff University,83.6,31.7,461.0,95.6,98.9,免费评估
4,剑桥大学University of Cambridge,88.7,,651.0,86.1,98.8,免费评估
5,利兹大学University of Leeds,86.3,36.7,339.0,100.0,97.4,免费评估
6,赫特福德大学University of Hertfordshire,92.6,26.0,346.0,95.5,96.9,免费评估
7,曼彻斯特大学The University of Manchester,88.2,30.0,445.0,81.6,96.7,免费评估
8,纽卡斯尔大学Newcastle University,88.3,30.0,449.0,76.8,95.7,免费评估
9,思克莱德大学University of Strathclyde,84.5,30.0,457.0,78.8,94.5,免费评估
10,兰卡斯特大学Lancaster University,84.3,33.3,417.0,76.7,93.1,免费评估
11,牛津布鲁克斯大学Oxford Brookes University,92.0,16.7,379.0,84.2,92.6,免费评估
12,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,79.0,30.0,421.0,89.1,92.5,免费评估
13,埃克塞特大学University of Exeter,78.5,30.0,451.0,,91.9,免费评估
14,伦敦城市大学City University London,85.5,18.3,391.0,90.6,91.7,免费评估
15,谢菲尔德大学The University of Sheffield,85.2,30.0,434.0,63.7,90.1,免费评估
16,华威大学The University of Warwick,77.6,28.3,458.0,70.4,88.2,免费评估
17,朴茨茅斯大学University of Portsmouth,75.7,28.3,,87.5,87.9,免费评估
17,布拉德福德大学University of Bradford,83.0,16.2,381.0,84.9,87.9,免费评估
19,邓迪大学University of Dundee,80.1,23.3,449.0,70.0,87.6,免费评估
20,剑桥安鲁大学Anglia Ruskin University,90.8,8.3,295.0,91.2,87.5,免费评估
21,西英格兰大学University of the West of England,81.8,31.7,332.0,76.3,87.3,免费评估
22,利物浦大学The University of Liverpool,86.1,20.0,323.0,80.0,86.8,免费评估
23,阿尔斯特大学University of Ulster,87.7,31.0,330.0,60.9,86.3,免费评估
24,杜伦大学Durham University,87.6,,453.0,72.4,85.9,免费评估
25,斯旺西大学Swansea University,71.3,31.7,383.0,80.8,85.0,免费评估
26,蒂赛德大学Teesside University,91.7,6.7,316.0,76.2,84.7,免费评估
27,伦敦国王学院King's College London,79.4,15.0,,84.6,84.6,免费评估
28,伯明翰大学University of Birmingham,89.0,,431.0,67.6,84.3,免费评估
29,哥比亚大学University of Cumbria,93.0,0.0,332.0,75.8,84.1,免费评估
30,诺丁汉大学University of Nottingham,84.2,20.0,372.0,64.1,84.0,免费评估
31,布莱顿大学University of Brighton,89.1,5.0,255.0,90.5,83.6,免费评估
31,曼彻斯特城市大学Manchester Metropolitan University,82.5,12.7,382.0,72.9,83.6,免费评估
33,南安普顿大学University of Southampton,81.9,8.3,332.0,83.6,82.4,免费评估
34,东英吉利大学University of East Anglia,83.1,5.0,403.0,71.4,82.3,免费评估
35,玛格丽特女王大学Queen Margaret University,79.3,1.7,356.0,90.7,82.1,免费评估
36,约克圣约翰大学York St John University,86.2,1.7,320.0,81.8,81.9,免费评估
37,阿伯泰邓迪大学University of Abertay Dundee,77.0,3.3,313.0,100.0,81.7,免费评估
37,切斯特大学University of Chester,85.2,5.0,290.0,84.9,81.7,免费评估
39,谢菲尔德哈莱姆大学Sheffield Hallam University,85.0,8.3,328.0,72.3,81.2,免费评估
40,诺丁汉特伦特大学Nottingham Trent University,75.7,30.0,,64.3,80.8,免费评估
41,考文垂大学Coventry University,85.1,6.7,295.0,78.2,80.7,免费评估
42,北安普顿大学The University of Northampton,82.7,6.7,308.0,75.5,79.3,免费评估
42,"圣马克与圣约翰大学University of St Mark & St John, Plymouth",,,370.0,73.1,79.3,免费评估
44,中央兰开夏大学University of Central Lancashire,85.2,13.3,283.0,64.9,78.8,免费评估
45,罗伯特高登大学The Robert Gordon University,76.7,10.0,363.0,72.2,78.7,免费评估
46,威斯敏斯特大学University of Westminster,74.1,18.3,289.0,80.6,78.5,免费评估
47,林肯大学University of Lincoln,83.4,3.3,313.0,73.3,78.4,免费评估
47,西苏格兰大学University of the West of Scotland,77.1,23.3,325.0,61.5,78.4,免费评估
49,肯特大学University of Kent,76.0,16.7,380.0,61.5,78.3,免费评估
50,普利茅斯大学University of Plymouth,81.6,3.3,318.0,75.4,78.2,免费评估
51,格林威治大学The University of Greenwich,84.5,,315.0,72.7,78.0,免费评估
52,索尔福德大学University of Salford,78.6,15.0,295.0,71.4,77.9,免费评估
53,布鲁内尔大学Brunel University,76.5,15.0,343.0,65.1,77.3,免费评估
54,哈德斯菲尔德大学University of Huddersfield,83.6,,284.0,76.7,77.1,免费评估
55,利兹都会大学Leeds Metropolitan University,81.6,3.3,318.0,70.4,76.9,免费评估
56,卡迪夫都市大学Cardiff Metropolitan University,81.1,8.3,313.0,64.4,76.4,免费评估
57,埃塞克斯大学University of Essex,85.0,,343.0,59.3,76.1,免费评估
58,伯恩茅斯大学Bournemouth University,83.5,,318.0,64.7,75.6,免费评估
59,"St Mary's University College, Twickenham",78.0,,304.0,73.6,74.2,免费评估
60,伦敦都市大学London Metropolitan University,81.9,13.3,284.0,52.8,74.0,免费评估
61,贝德福德大学University of Bedfordshire,76.7,,242.0,85.9,73.8,免费评估
62,利物浦约翰摩尔斯大学Liverpool John Moores University,72.7,11.7,340.0,61.7,73.4,免费评估
63,米德塞斯大学Middlesex University,78.3,13.3,254.0,61.8,73.0,免费评估
64,龙比亚大学Napier University,75.9,6.7,,65.0,72.3,免费评估
65,德比大学University of Derby,80.3,,313.0,59.0,72.2,免费评估
66,伯明翰城市大学Birmingham City University,76.8,,331.0,63.0,72.1,免费评估
66,"St George's, London",72.5,,397.0,60.0,72.1,免费评估
68,诺桑比亚大学Northumbria University,68.0,13.3,310.0,68.6,71.7,免费评估
69,德蒙福特大学De Montfort University,74.8,11.7,303.0,55.9,71.4,免费评估
70,坎特伯雷大学Canterbury Christ Church University,79.6,1.7,237.0,66.7,70.8,免费评估
70,东伦敦大学University of East London,73.4,16.7,252.0,60.0,70.8,免费评估
72,雷丁大学University of Reading,72.9,,422.0,47.6,70.3,免费评估
73,伦敦大学金史密斯学院Goldsmiths University of London,,0.0,294.0,,68.3,免费评估
74,赫尔大学The University of Hull,66.2,33.3,326.0,32.8,68.2,免费评估
