Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,伯明翰大学University of Birmingham,362.0,3.76,2.75,86.0,100.0,免费评估
2,拉夫堡大学Loughborough University,,4.14,2.75,,96.1,免费评估
3,萨里大学University of Surrey,388.0,4.33,2.5,48.0,95.8,免费评估
4,肯特大学University of Kent,,4.0,2.5,,93.4,免费评估
5,罗伯特高登大学The Robert Gordon University,371.0,3.94,2.1,53.0,93.2,免费评估
6,曼彻斯特城市大学Manchester Metropolitan University,332.0,3.94,2.2,58.0,92.5,免费评估
7,谢菲尔德哈莱姆大学Sheffield Hallam University,329.0,4.06,2.15,57.0,92.5,免费评估
8,思克莱德大学University of Strathclyde,,3.96,2.85,45.0,92.3,免费评估
9,牛津布鲁克斯大学Oxford Brookes University,373.0,4.03,,67.0,91.9,免费评估
10,埃克塞特大学University of Exeter,,4.11,2.2,,91.9,免费评估
11,伯恩茅斯大学Bournemouth University,330.0,3.82,1.95,53.0,90.3,免费评估
12,赫特福德大学University of Hertfordshire,345.0,4.03,2.15,38.0,89.9,免费评估
13,切斯特大学University of Chester,298.0,4.18,1.9,,89.4,免费评估
14,考文垂大学Coventry University,288.0,4.18,1.6,59.0,89.2,免费评估
15,利兹都会大学Leeds Metropolitan University,276.0,3.77,2.3,54.0,89.0,免费评估
16,林肯大学University of Lincoln,315.0,4.03,,64.0,88.7,免费评估
17,普利茅斯大学University of Plymouth,297.0,4.0,2.05,46.0,88.5,免费评估
18,布莱顿大学University of Brighton,293.0,4.13,2.1,42.0,88.3,免费评估
19,利物浦约翰摩尔斯大学Liverpool John Moores University,286.0,4.3,2.6,29.0,88.1,免费评估
20,亚伯大学Aberystwyth University,261.0,3.76,2.5,,88.1,免费评估
21,诺桑比亚大学Northumbria University,,3.96,1.8,,88.0,免费评估
22,索尔福德大学University of Salford,339.0,3.74,2.0,36.0,87.9,免费评估
23,南威尔士大学The University of South Wales,319.0,3.86,1.65,46.0,87.6,免费评估
24,格林威治大学The University of Greenwich,318.0,3.74,1.75,46.0,87.6,免费评估
25,格罗斯特大学University of Gloucestershire,274.0,3.84,1.4,64.0,87.6,免费评估
26,龙比亚大学Napier University,350.0,3.94,,49.0,87.5,免费评估
27,哈德斯菲尔德大学University of Huddersfield,305.0,3.89,,62.0,87.4,免费评估
28,威斯敏斯特大学University of Westminster,295.0,4.15,1.95,37.0,87.0,免费评估
29,卡迪夫都市大学Cardiff Metropolitan University,305.0,3.9,1.99,38.0,87.0,免费评估
30,阿尔斯特大学University of Ulster,291.0,4.22,2.25,29.0,86.9,免费评估
31,中央兰开夏大学University of Central Lancashire,340.0,3.96,,47.0,86.8,免费评估
32,巴斯斯巴大学Bath Spa University,,4.31,,53.0,86.7,免费评估
33,西英格兰大学University of the West of England,326.0,3.8,,52.0,86.5,免费评估
34,奇切斯特大学University of Chichester,272.0,4.14,1.85,41.0,86.3,免费评估
35,萨福克学院University Campus Suffolk,326.0,4.03,,,86.1,免费评估
36,坎特伯雷大学Canterbury Christ Church University,263.0,3.96,1.75,,85.5,免费评估
37,朴茨茅斯大学University of Portsmouth,268.0,3.85,,61.0,85.4,免费评估
38,诺丁汉特伦特大学Nottingham Trent University,,3.93,1.45,,85.3,免费评估
39,北安普顿大学The University of Northampton,272.0,4.13,,51.0,84.8,免费评估
40,桑德兰大学University of Sunderland,274.0,4.52,2.05,19.0,84.6,免费评估
41,德比大学University of Derby,293.0,4.04,,45.0,84.5,免费评估
42,赫尔大学The University of Hull,,4.01,1.55,35.0,84.0,免费评估
43,南安普顿索伦特大学Southampton Solent University,278.0,3.8,,49.0,83.7,免费评估
44,玛格丽特女王大学Queen Margaret University,286.0,3.94,,44.0,83.7,免费评估
45,埃塞克斯大学University of Essex,275.0,4.14,,,83.4,免费评估
46,东伦敦大学University of East London,275.0,4.1,,,83.2,免费评估
47,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,,3.61,,49.0,82.7,免费评估
48,新白金汉大学Buckinghamshire New University,229.0,3.93,1.6,,82.5,免费评估
49,英国圣玛丽大学学院St Mary's University College,270.0,3.72,1.4,36.0,82.3,免费评估
50,米德塞斯大学Middlesex University,294.0,3.65,,39.0,82.3,免费评估
51,西苏格兰大学University of the West of Scotland,312.0,3.83,,25.0,81.4,免费评估
52,高地与群岛大学University of the Highlands and Islands,237.0,4.12,,,81.0,免费评估
53,伦敦南岸大学London South Bank University,185.0,3.99,1.95,33.0,80.7,免费评估
54,泰晤士河谷大学Thames Valley University,223.0,4.19,,35.0,80.0,免费评估
55,斯塔福德郡大学Staffordshire University,207.0,3.58,1.7,34.0,79.7,免费评估
56,贝德福德大学University of Bedfordshire,199.0,3.89,1.8,28.0,79.6,免费评估
57,伦敦都市大学London Metropolitan University,246.0,3.35,,42.0,79.6,免费评估
58,剑桥安鲁大学Anglia Ruskin University,234.0,3.77,,,79.2,免费评估
59,法尔茅斯大学Falmouth University,263.0,3.3,,,79.0,免费评估
60,哥比亚大学University of Cumbria,224.0,3.54,,,77.6,免费评估
