Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,兰卡斯特大学Lancaster University,97.10%,96.10%,48.00%,391.0,86.90%,100.0,免费评估
2,华威大学The University of Warwick,87.30%,87.10%,61.70%,456.0,64.50%,97.0,免费评估
3,埃克塞特大学University of Exeter,90.90%,95.60%,46.30%,466.0,62.90%,96.8,免费评估
4,萨塞克斯大学University of Sussex,90.60%,93.30%,45.60%,381.0,80.80%,96.3,免费评估
5,伦敦大学玛丽女王学院Queen Mary University of London,87.80%,89.50%,68.40%,434.0,57.00%,95.7,免费评估
6,格拉斯哥大学University of Glasgow,81.10%,85.90%,53.90%,456.0,66.70%,95.0,免费评估
7,伯明翰大学University of Birmingham,81.70%,86.30%,36.90%,417.0,80.70%,94.0,免费评估
8,埃塞克斯大学University of Essex,90.90%,91.10%,37.70%,393.0,71.30%,93.6,免费评估
9,谢菲尔德大学The University of Sheffield,85.60%,87.90%,60.00%,403.0,61.40%,93.5,免费评估
10,曼彻斯特大学The University of Manchester,82.30%,81.00%,58.60%,443.0,58.80%,93.1,免费评估
11,龙比亚大学Napier University,86.10%,82.20%,37.90%,417.0,72.20%,92.9,免费评估
12,东英吉利大学University of East Anglia,78.80%,86.80%,43.80%,488.0,53.30%,91.9,免费评估
13,利兹大学University of Leeds,87.20%,89.60%,28.00%,410.0,67.70%,91.3,免费评估
14,"中央演讲与戏剧学院Central School of Speech & Drama, U of London",88.40%,86.10%,47.70%,363.0,64.3%*,91.0,免费评估
15,布里斯托大学University of Bristol,72.70%,72.30%,48.70%,483.0,59.80%,90.8,免费评估
16,萨里大学University of Surrey,87.80%,84.50%,27.20%,402.0,68.30%,90.6,免费评估
17,班戈大学Bangor University,96.30%,92.90%,24.70%,,56.6%*,90.4,免费评估
18,肯特大学University of Kent,85.70%,85.30%,44.30%,363.0,64.30%,89.9,免费评估
19,拉夫堡大学Loughborough University,85.70%,83.30%,32.40%,424.0,54.90%,88.9,免费评估
20,爱丁堡大学The University of Edinburgh,74.10%,74.80%,48.00%,433.0,57.90%,88.6,免费评估
21,罗伯特高登大学The Robert Gordon University,86.80%,82.90%,11.50%,,69.60%,88.0,免费评估
22,考文垂大学Coventry University,90.50%,87.70%,18.10%,340.0,70.20%,87.9,免费评估
23,约克大学The University of York,79.10%,84.30%,26.00%,432.0,58.30%,87.8,免费评估
24,诺丁汉大学University of Nottingham,86.70%,87.70%,45.80%,360.0,51.30%,87.7,免费评估
25,伦敦大学皇家霍洛威学院Royal Holloway University of London,74.70%,76.50%,50.60%,410.0,54.10%,87.5,免费评估
25,米德塞斯大学Middlesex University,90.00%,89.80%,16.10%,330.0,71.10%,87.5,免费评估
27,哈德斯菲尔德大学University of Huddersfield,90.10%,86.30%,28.00%,323.0,64.50%,87.0,免费评估
28,苏格兰皇家音乐学院Royal Conservatoire of Scotland,83.00%,83.60%,11.30%,321.0,81.30%,86.3,免费评估
29,罗汉普顿大学Roehampton University,83.50%,83.90%,46.60%,312.0,52.50%,84.9,免费评估
30,奇切斯特大学University of Chichester,93.70%,95.10%,9.70%,334.0,53.80%,84.6,免费评估
31,雷丁大学University of Reading,80.10%,74.20%,34.80%,360.0,54.40%,84.0,免费评估
31,英国女王大学Queen's University Belfast,82.80%,86.50%,38.30%,368.0,41.00%,84.0,免费评估
33,诺丁汉特伦特大学Nottingham Trent University,89.30%,87.70%,,362.0,58.90%,83.8,免费评估
34,牛津布鲁克斯大学Oxford Brookes University,88.30%,87.30%,27.80%,330.0,47.50%,83.5,免费评估
35,德蒙福特大学De Montfort University,82.10%,83.40%,14.50%,317.0,66.60%,83.4,免费评估
36,伯明翰城市大学Birmingham City University,86.20%,85.70%,11.60%,345.0,55.10%,83.0,免费评估
37,法尔茅斯大学Falmouth University,78.90%,79.50%,6.20%,319.0,74.30%,82.8,免费评估
37,东伦敦大学University of East London,88.20%,86.00%,11.20%,339.0,53.50%,82.8,免费评估
39,赫尔大学The University of Hull,89.90%,92.80%,11.20%,338.0,47.60%,82.6,免费评估
40,阿伯丁大学University of Aberdeen,85.10%,85.40%,29.30%,408.0,28.10%,82.3,免费评估
41,西苏格兰大学University of the West of Scotland,83.20%,79.60%,,389.0,55.60%,82.2,免费评估
42,Manchester Metropolitan University,86.80%,85.80%,7.50%,370.0,47.40%,82.1,免费评估
43,林肯大学University of Lincoln,83.60%,83.40%,6.50%,349.0,56.80%,82.0,免费评估
44,布鲁内尔大学Brunel University,79.20%,79.00%,32.60%,344.0,46.90%,81.8,免费评估
45,利物浦约翰摩尔斯大学Liverpool John Moores University,87.60%,88.40%,,357.0,50.90%,81.6,免费评估
46,Northumbria University,85.50%,83.20%,13.30%,366.0,44.40%,81.5,免费评估
47,亚伯大学Aberystwyth University,82.80%,86.90%,30.30%,299.0,47.20%,81.1,免费评估
47,朴茨茅斯大学University of Portsmouth,83.40%,84.00%,,346.0,57.30%,81.1,免费评估
47,利物浦霍普大学Liverpool Hope University,84.90%,85.10%,3.00%,319.0,58.80%,81.1,免费评估
50,中央兰开夏大学University of Central Lancashire,85.50%,81.50%,3.90%,323.0,57.80%,80.9,免费评估
50,赫特福德大学University of Hertfordshire,75.60%,77.00%,5.30%,332.0,67.50%,80.9,免费评估
52,伯恩茅斯艺术大学Arts University Bournemouth,77.80%,79.60%,2.40%,333.0,65.00%,80.7,免费评估
53,诺里奇艺术大学Norwich University of the Arts,82.50%,81.50%,,336.0,58.30%,80.4,免费评估
54,桑德兰大学University of Sunderland,87.50%,86.80%,4.20%,274.0,59.80%,80.2,免费评估
55,阿尔斯特大学University of Ulster,82.50%,82.30%,40.00%,276.0,43.70%,80.1,免费评估
56,德比大学University of Derby,81.60%,74.80%,5.10%,333.0,58.00%,80.0,免费评估
57,西英格兰大学University of the West of England,85.10%,81.40%,,329.0,55.00%,79.9,免费评估
58,玛格丽特女王大学Queen Margaret University,75.60%,75.60%,14.00%,417.0,37.80%,79.5,免费评估
59,巴斯斯巴大学Bath Spa University,75.80%,74.40%,10.70%,338.0,55.10%,79.1,免费评估
59,"特威克南圣玛丽大学St Mary's, Twickenham",87.80%,80.50%,,331.0,48.30%,79.1,免费评估
61,伦敦大学金史密斯学院Goldsmiths University of London,68.90%,62.00%,28.30%,356.0,52.00%,78.8,免费评估
61,纽曼大学Newman University,91.50%,83.90%,9.60%,313.0,39.10%,78.8,免费评估
63,蒂赛德大学Teesside University,90.20%,89.10%,2.90%,300.0,43.80%,78.6,免费评估
64,创意艺术大学University for the Creative Arts,86.50%,85.40%,3.40%,319.0,44.00%,78.4,免费评估
65,格林威治大学The University of Greenwich,76.40%,80.00%,3.50%,368.0,45.60%,78.2,免费评估
66,波尔顿大学University of Bolton,93.70%,82.50%,,320.0,38.60%,78.1,免费评估
66,温切斯特大学University of Winchester,85.10%,80.40%,11.20%,313.0,42.70%,78.1,免费评估
68,切斯特大学University of Chester,81.80%,75.80%,4.30%,307.0,53.40%,77.9,免费评估
69,伦敦艺术大学University of the Arts London,77.90%,75.20%,,342.0,51.70%,77.6,免费评估
70,金斯顿大学Kingston University,77.60%,76.00%,15.70%,312.0,46.20%,77.3,免费评估
71,格罗斯特大学University of Gloucestershire,78.80%,79.30%,,351.0,44.00%,77.1,免费评估
72,伯恩茅斯大学Bournemouth University,58.90%,65.20%,15.10%,388.0,53.60%,77.0,免费评估
73,伦敦南岸大学London South Bank University,86.40%,84.10%,,275.0,49.50%,76.9,免费评估
74,威斯敏斯特大学University of Westminster,79.70%,79.30%,,310.0,50.50%,76.8,免费评估
75,普利茅斯大学University of Plymouth,75.10%,77.20%,20.20%,312.0,40.80%,76.4,免费评估
76,北安普顿大学The University of Northampton,78.90%,75.80%,,322.0,47.90%,76.2,免费评估
77,斯塔福德郡大学Staffordshire University,85.70%,83.60%,,283.0,45.00%,76.1,免费评估
78,艾芝西尔大学Edge Hill University,76.70%,73.10%,3.80%,340.0,44.10%,76.0,免费评估
78,卡迪夫都市大学Cardiff Metropolitan University,82.40%,86.60%,,291.0,44.40%,76.0,免费评估
78,南威尔士大学The University of South Wales,78.00%,77.10%,6.40%,332.0,41.10%,76.0,免费评估
81,伦敦都市大学London Metropolitan University,88.20%,86.80%,,241.0,47.80%,75.8,免费评估
82,索尔福德大学University of Salford,78.40%,70.50%,7.20%,328.0,43.00%,75.7,免费评估
83,贝德福德大学University of Bedfordshire,82.60%,85.60%,5.60%,269.0,42.60%,75.3,免费评估
84,布莱顿大学University of Brighton,70.00%,67.00%,13.10%,318.0,49.00%,75.2,免费评估
84,约克圣约翰大学York St John University,76.60%,75.90%,10.50%,296.0,44.10%,75.2,免费评估
86,利兹贝克特大学Leeds Beckett University,83.70%,83.30%,1.70%,307.0,35.40%,75.0,免费评估
87,坎特伯雷大学Canterbury Christ Church University,81.80%,78.70%,15.20%,272.0,37.80%,74.8,免费评估
88,格罗斯泰斯特主教大学Bishop Grosseteste University,80.60%,76.90%,,288.0,45.50%,74.7,免费评估
89,谢菲尔德哈莱姆大学Sheffield Hallam University,79.50%,79.50%,,289.0,43.40%,74.3,免费评估
90,泰晤士河谷大学Thames Valley University,70.90%,68.20%,2.30%,318.0,49.30%,74.1,免费评估
91,新白金汉大学Buckinghamshire New University,82.00%,80.30%,,278.0,41.40%,74.0,免费评估
92,剑桥安鲁大学Anglia Ruskin University,78.20%,79.10%,16.90%,256.0,33.20%,72.7,免费评估
93,南安普顿索伦特大学Southampton Solent University,72.70%,73.60%,,298.0,43.00%,72.6,免费评估
94,伍斯特大学University of Worcester,86.90%,82.80%,3.50%,263.0,28.20%,72.4,免费评估
95,哥比亚大学University of Cumbria,74.00%,74.90%,,296.0,39.80%,72.2,免费评估
96,萨福克学院University Campus Suffolk,67.70%,65.40%,,332.0,38.90%,71.3,免费评估
97,格林多大学Glyndwr University,42.50%,48.80%,,227.0,55.50%,62.8,免费评估
