Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,54.0%,209,80.6%,100.0,免费评估
2,圣安德鲁斯大学University of St Andrews,84.8%,88.8%,26.4%,206,89.7%,96.4,免费评估
3,兰卡斯特大学Lancaster University,81.6%,82.5%,47.0%,,85.7%,95.7,免费评估
4,伦敦国王学院King's College London,91.8%,91.2%,42.1%,153,79.6%,95.1,免费评估
5,格拉斯哥大学University of Glasgow,86.7%,84.5%,26.3%,199,,94.8,免费评估
6,牛津大学University of Oxford,,,41.3%,195,79.3%,94.7,免费评估
7,杜伦大学Durham University,81.0%,73.2%,34.6%,197,86.3%,94.1,免费评估
8,埃克塞特大学University of Exeter,85.8%,83.8%,35.1%,169,84.5%,94.0,免费评估
9,诺丁汉大学University of Nottingham,85.5%,78.9%,39.4%,152,86.4%,93.6,免费评估
10,谢菲尔德大学The University of Sheffield,85.5%,78.2%,41.2%,149,85.6%,93.5,免费评估
11,南安普顿大学University of Southampton,87.2%,87.5%,42.7%,159,76.0%,93.4,免费评估
11,华威大学The University of Warwick,84.0%,84.3%,45.2%,174,74.1%,93.4,免费评估
13,伯明翰大学University of Birmingham,84.7%,78.8%,33.7%,,85.6%,93.2,免费评估
14,卡迪夫大学Cardiff University,87.7%,87.2%,32.5%,154,83.9%,93.1,免费评估
15,纽卡斯尔大学Newcastle University,87.4%,84.1%,36.3%,163,78.2%,92.6,免费评估
16,约克大学The University of York,89.6%,83.9%,37.3%,145*,,92.3,免费评估
17,曼彻斯特大学The University of Manchester,75.7%,75.6%,48.9%,153,80.4%,91.7,免费评估
17,亚伯大学Aberystwyth University,93.9%,90.5%,16.6%,,78.3%,91.7,免费评估
19,雷丁大学University of Reading,86.1%,77.1%,41.7%,117,86.1%,91.5,免费评估
19,利兹大学University of Leeds,87.5%,87.0%,30.6%,156,79.1%,91.5,免费评估
21,布里斯托大学University of Bristol,87.1%,83.6%,36.0%,172,68.7%,90.6,免费评估
22,伦敦大学玛丽女王学院Queen Mary University of London,88.4%,81.5%,35.1%,122,76.7%,89.0,免费评估
22,肯特大学University of Kent,79.4%,84.7%,41.9%,120,77.4%,89.0,免费评估
24,斯旺西大学Swansea University,87.2%,84.4%,22.8%,119*,86.2%,88.8,免费评估
25,巴斯大学University of Bath,75.8%,75.5%,27.4%,159,83.3%,88.4,免费评估
26,班戈大学Bangor University,90.7%,87.8%,39.6%,120*,65.9%,88.3,免费评估
26,赫瑞瓦特大学Heriot Watt University,79.6%,79.3%,26.3%,174,74.6%,88.3,免费评估
28,切斯特大学University of Chester,89.9%,89.3%,17.3%,,70.9%,87.6,免费评估
29,伦敦大学皇家霍洛威学院Royal Holloway University of London,77.8%,74.2%,48.3%,,70.2%,87.5,免费评估
29,阿斯顿大学Aston University,83.6%,81.7%,23.4%,136*,80.3%,87.5,免费评估
31,朴茨茅斯大学University of Portsmouth,86.7%,85.7%,32.2%,100,76.4%,86.9,免费评估
32,伦敦大学学院University College London,71.4%,67.6%,43.7%,181,59.5%,85.5,免费评估
33,利物浦大学The University of Liverpool,72.0%,75.6%,33.4%,127,,82.7,免费评估
34,诺丁汉特伦特大学Nottingham Trent University,89.1%,84.6%,7.6%,115,69.6%,81.6,免费评估
35,爱丁堡大学The University of Edinburgh,62.2%,62.7%,30.3%,189,59.4%,80.8,免费评估
36,东英吉利大学University of East Anglia,74.6%,74.3%,,139,76.3%,79.2,免费评估
37,赫尔大学The University of Hull,75.3%,73.9%,22.7%,118*,58.2%,78.0,免费评估
