Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,89,86,71,12.9,10,631.0,7.0,89.0,免费评估
2,牛津大学University of Oxford,96.9,84,88,65,11.3,10,591.0,7.0,82.0,免费评估
3,帝国理工学院Imperial College London,92.8,94,90,80,14.3,9,549.0,4.0,,免费评估
4,杜伦大学Durham University,80.1,91,89,76,13.6,4,542.0,4.0,86.0,免费评估
5,埃克塞特大学University of Exeter,74.5,93,89,62,12.2,7,437.0,6.0,75.0,免费评估
6,华威大学The University of Warwick,72.9,83,80,54,12.0,10,460.0,3.0,80.0,免费评估
7,莱斯特大学University of Leicester,66.9,85,74,65,12.1,7,367.0,4.0,80.0,免费评估
8,拉夫堡大学Loughborough University,61.5,94,90,69,15.7,4,339.0,3.0,,免费评估
9,诺丁汉大学University of Nottingham,60.0,94,89,65,22.6,3,459.0,,,免费评估
9,阿尔斯特大学University of Ulster,60.0,81,85,61,16.6,4,276.0,8.0,,免费评估
11,北安普顿大学The University of Northampton,59.0,67,73,58,21.9,3,,10.0,,免费评估
12,赫尔大学The University of Hull,57.7,84,85,73,20.7,7,321.0,3.0,82.0,免费评估
13,利物浦约翰摩尔斯大学Liverpool John Moores University,56.9,66,75,54,10.3,5,279.0,8.0,,免费评估
14,阿伯丁大学University of Aberdeen,56.5,83,78,58,20.7,4,414.0,5.0,82.0,免费评估
15,格林威治大学The University of Greenwich,55.4,92,89,75,21.1,4,275.0,8.0,47.0,免费评估
16,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,55.1,83,81,57,17.6,7,303.0,6.0,66.0,免费评估
17,布拉德福德大学University of Bradford,54.2,78,79,58,18.0,7,239.0,,,免费评估
18,龙比亚大学Napier University,52.1,84,81,52,16.1,3,327.0,6.0,,免费评估
19,斯旺西大学Swansea University,51.0,75,71,54,15.8,5,338.0,,,免费评估
20,伯明翰城市大学Birmingham City University,49.8,76,84,66,20.1,3,293.0,4.0,,免费评估
