Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,549.0,,2.65,78.0,100.0,免费评估
2,巴斯大学University of Bath,408.0,4.02,3.1,68.0,91.0,免费评估
3,杜伦大学Durham University,419.0,4.06,2.65,70.0,90.4,免费评估
4,埃克塞特大学University of Exeter,408.0,4.4,2.7,56.0,89.2,免费评估
5,萨里大学University of Surrey,389.0,4.07,2.75,64.0,88.8,免费评估
6,华威大学The University of Warwick,425.0,4.07,2.7,58.0,88.7,免费评估
7,约克大学The University of York,379.0,4.14,2.85,60.0,88.5,免费评估
8,布里斯托大学University of Bristol,438.0,4.05,2.4,60.0,88.4,免费评估
9,兰卡斯特大学Lancaster University,396.0,3.99,2.8,60.0,88.2,免费评估
10,利兹大学University of Leeds,380.0,3.98,2.95,58.0,87.9,免费评估
11,肯特大学University of Kent,362.0,4.07,2.95,58.0,87.7,免费评估
12,南安普顿大学University of Southampton,381.0,4.02,2.83,58.0,87.7,免费评估
13,格拉斯哥大学University of Glasgow,411.0,4.1,2.25,62.0,87.6,免费评估
14,曼彻斯特大学The University of Manchester,389.0,4.19,2.85,50.0,87.3,免费评估
15,纽卡斯尔大学Newcastle University,352.0,4.05,2.5,66.0,87.2,免费评估
16,基尔大学Keele University,415.0,4.0,2.75,50.0,87.0,免费评估
17,阿伯丁大学University of Aberdeen,417.0,3.79,2.6,58.0,87.0,免费评估
18,伦敦政治经济学院The London School of Economics and Political Science,434.0,3.96,2.4,54.0,86.9,免费评估
19,伯明翰大学University of Birmingham,380.0,3.68,1.95,78.0,86.6,免费评估
20,拉夫堡大学Loughborough University,364.0,4.27,2.4,54.0,86.1,免费评估
21,谢菲尔德大学The University of Sheffield,351.0,4.16,2.8,50.0,85.9,免费评估
22,爱丁堡大学The University of Edinburgh,438.0,3.93,2.75,40.0,85.7,免费评估
23,萨塞克斯大学University of Sussex,378.0,4.17,2.55,48.0,85.6,免费评估
24,埃塞克斯大学University of Essex,362.0,4.1,2.85,46.0,85.5,免费评估
25,诺丁汉大学University of Nottingham,359.0,3.81,2.5,56.0,84.7,免费评估
26,斯特林大学University of Stirling,388.0,4.14,2.6,40.0,84.6,免费评估
27,伦敦大学金史密斯学院Goldsmiths University of London,323.0,4.23,2.85,44.0,84.6,免费评估
28,卡迪夫大学Cardiff University,360.0,3.9,2.7,46.0,84.1,免费评估
29,朴茨茅斯大学University of Portsmouth,315.0,4.17,2.4,52.0,83.9,免费评估
30,阿斯顿大学Aston University,325.0,4.29,1.85,58.0,83.9,免费评估
31,哈德斯菲尔德大学University of Huddersfield,245.0,4.61,1.7,66.0,83.8,免费评估
32,莱斯特大学University of Leicester,369.0,4.15,2.1,48.0,83.8,免费评估
