Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,University of Science and Technology Beijing,China,100.0,57.6,42.0,100.0,,266.0,免费评估
2,Central South University,China,98.1,57.6,37.2,69.5,,232.6,免费评估
3,Tohoku University,Japan,68.4,58.8,63.8,87.4,,227.3,免费评估
4,Pohang University of Science and Technology,SouthKorea,51.1,67.0,65.9,89.8,,221.1,免费评估
5,Northeastern University (Shenyang),China,80.3,56.4,50.1,72.5,,219.2,免费评估
6,University of Tennessee - Knoxville,UnitedStates,34.3,100.0,83.6,67.7,,218.7,免费评估
7,蒙纳什大学Monash University,Australia,37.5,88.1,85.6,72.5,,215.2,免费评估
8,Northwestern Polytechnical University,China,75.3,60.8,34.8,70.6,,213.7,免费评估
9,Shanghai Jiao Tong University,China,59.5,61.9,54.9,71.9,,204.3,免费评估
10,曼彻斯特大学The University of Manchester,UnitedKingdom,35.1,80.0,77.5,68.8,,199.4,免费评估
11,俄亥俄州立大学Ohio State University,UnitedStates,36.7,75.2,73.3,69.7,,196.3,免费评估
12,Harbin Institute of Technology,China,72.3,60.4,41.5,52.9,,193.8,免费评估
13,Tsinghua University,China,59.4,58.0,47.8,66.1,,193.0,免费评估
14,伊利诺伊大学香槟分校University of Illinois at Urbana-Champaign,UnitedStates,26.5,90.7,79.4,56.8,,189.9,免费评估
15,西北大学Northwestern University,UnitedStates,27.4,83.7,72.4,63.7,,189.3,免费评估
16,RWTH Aachen University,Germany,37.6,77.0,74.4,58.2,,187.7,免费评估
17,University of Leoben,Austria,34.8,74.6,80.9,62.0,,187.6,免费评估
18,剑桥大学University of Cambridge,UnitedKingdom,34.2,75.5,83.2,61.0,,187.3,免费评估
19,昆士兰大学The University of Queensland,Australia,35.1,70.4,81.6,64.9,,186.7,免费评估
20,麻省理工学院Massachusetts Institute of Technology,UnitedStates,24.2,90.4,75.5,56.0,,185.7,免费评估
21,Université Grenoble Alpes,France,39.5,66.6,86.3,61.8,,185.1,免费评估
22,牛津大学University of Oxford,UnitedKingdom,28.5,80.9,77.5,57.6,,182.5,免费评估
23,Chongqing University,China,59.9,61.5,37.7,51.1,,180.1,免费评估
24,德克萨斯A&M大学Texas A & M University,UnitedStates,25.7,84.3,80.8,52.3,,178.5,免费评估
25,Karlsruhe Institute of Technology (KIT),Germany,31.8,75.2,85.0,54.3,,178.3,免费评估
26,Beihang University,China,50.4,60.8,43.5,57.4,,177.2,免费评估
27,芝加哥大学The University of Chicago,UnitedStates,26.9,75.8,82.2,57.9,,177.1,免费评估
28,Indian Institute of Science,India,34.6,72.7,64.7,56.0,,176.2,免费评估
29,卡内基梅隆大学Carnegie Mellon University,UnitedStates,23.8,82.0,76.6,54.3,,175.5,免费评估
30,University of Bochum,Germany,26.6,83.7,75.4,49.6,,175.0,免费评估
31,Kyushu University,Japan,43.2,65.2,54.3,55.2,,174.4,免费评估
32,帝国理工学院Imperial College London,UnitedKingdom,28.2,78.2,77.6,52.3,,174.3,免费评估
33,Xian Jiao Tong University,China,48.5,61.9,45.6,54.3,,173.8,免费评估
34,迪肯大学Deakin University,Australia,29.2,73.6,78.4,54.6,,173.1,免费评估
35,Institut National Polytechnique de Grenoble,France,31.7,67.0,82.3,56.6,,171.8,免费评估
36,KTH Royal Institute of Technology,Sweden,39.2,58.0,73.8,59.5,,171.4,免费评估
37,Swiss Federal Institute of Technology Lausanne,Switzerland,24.2,76.4,85.2,53.5,,171.1,免费评估
37,Norwegian University of Science and Technology - NTNU,Norway,32.4,67.0,79.6,55.7,,171.1,免费评估
39,悉尼大学The University of Sydney,Australia,22.3,84.8,94.1,45.1,,171.0,免费评估
40,麦吉尔大学McGill University,Canada,34.1,68.0,68.4,54.9,,170.7,免费评估
41,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",UnitedStates,28.0,74.9,63.4,54.9,,170.5,免费评估
41,Delft University of Technology,Netherlands,31.9,68.0,88.5,52.9,,170.5,免费评估
43,香港城市大学City University of Hong Kong,China-HongKong,30.4,82.3,67.1,43.3,,169.4,免费评估
44,"加州大学戴维斯分校University of California,Davis",UnitedStates,22.8,84.0,77.8,46.7,,169.1,免费评估
45,麦克马斯特大学McMaster University,Canada,27.5,73.3,81.3,51.7,,168.9,免费评估
46,Huazhong University of Science and Technology,China,43.6,68.7,40.8,48.4,,168.8,免费评估
47,Osaka University,Japan,48.6,53.4,55.3,55.5,,168.5,免费评估
48,宾州州立大学Pennsylvania State University,UnitedStates,28.0,75.2,75.8,49.0,,167.3,免费评估
48,南加州大学University of Southern California,UnitedStates,21.6,93.2,95.7,33.3,,167.3,免费评估
50,新南威尔士大学The University of New South Wales,Australia,34.4,62.3,81.3,53.8,,166.7,免费评估
