Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,210.0,,3.43,90.0,100.0,免费评估
2,剑桥大学University of Cambridge,228.0,,3.54,84.0,99.7,免费评估
3,圣安德鲁斯大学University of St Andrews,222.0,4.3,3.23,83.0,97.0,免费评估
4,杜伦大学Durham University,197.0,4.17,3.31,86.0,96.3,免费评估
5,约克大学The University of York,175.0,4.33,3.21,87.0,95.8,免费评估
6,格拉斯哥大学University of Glasgow,208.0,3.85,3.15,83.0,95.0,免费评估
7,思克莱德大学University of Strathclyde,195.0,4.26,3.15,79.0,94.6,免费评估
8,利物浦大学The University of Liverpool,146.0,3.98,3.5,88.0,94.5,免费评估
9,伦敦大学学院University College London,168.0,3.99,3.3,84.0,94.4,免费评估
10,华威大学The University of Warwick,150.0,4.24,3.3,84.0,94.1,免费评估
11,诺丁汉大学University of Nottingham,144.0,4.1,3.22,87.0,94.1,免费评估
12,巴斯大学University of Bath,163.0,4.23,3.23,82.0,94.0,免费评估
13,赫瑞瓦特大学Heriot Watt University,165.0,4.25,3.01,83.0,93.9,免费评估
14,兰卡斯特大学Lancaster University,146.0,4.28,2.98,86.0,93.8,免费评估
15,"King's College London, University of London",154.0,3.74,3.07,90.0,93.7,免费评估
16,伯明翰大学University of Birmingham,164.0,4.22,3.01,82.0,93.7,免费评估
17,布里斯托大学University of Bristol,161.0,4.27,3.35,78.0,93.6,免费评估
18,爱丁堡大学The University of Edinburgh,192.0,3.91,3.23,77.0,93.5,免费评估
19,诺丁汉特伦特大学Nottingham Trent University,114.0,4.23,3.16,92.0,93.4,免费评估
20,卡迪夫大学Cardiff University,139.0,3.95,3.29,85.0,92.7,免费评估
21,帝国理工学院Imperial College London,157.0,3.64,3.3,82.0,92.7,免费评估
22,利兹大学University of Leeds,153.0,4.03,3.18,81.0,92.6,免费评估
23,谢菲尔德大学The University of Sheffield,154.0,4.1,3.19,79.0,92.6,免费评估
24,拉夫堡大学Loughborough University,144.0,4.24,2.7,83.0,92.4,免费评估
25,University of East Anglia UEA,129.0,4.18,3.27,81.0,92.2,免费评估
26,曼彻斯特大学The University of Manchester,162.0,4.06,3.24,75.0,92.1,免费评估
27,莱斯特大学University of Leicester,119.0,4.3,2.94,83.0,92.0,免费评估
28,英国女王大学Queen's University Belfast,149.0,3.93,2.93,81.0,92.0,免费评估
29,基尔大学Keele University,115.0,4.31,3.09,81.0,91.8,免费评估
30,萨里大学University of Surrey,133.0,4.11,2.98,82.0,91.8,免费评估
31,哈德斯菲尔德大学University of Huddersfield,137.0,4.15,2.67,85.0,91.6,免费评估
32,布拉德福德大学University of Bradford,110.0,4.02,3.22,87.0,91.4,免费评估
33,南安普顿大学University of Southampton,146.0,4.04,3.23,74.0,91.3,免费评估
34,普利茅斯大学University of Plymouth,119.0,4.42,2.98,79.0,91.2,免费评估
35,德蒙福特大学De Montfort University,123.0,3.85,2.58,89.0,91.0,免费评估
36,伦敦大学玛丽女王学院Queen Mary University of London,136.0,4.08,3.07,75.0,90.7,免费评估
37,萨塞克斯大学University of Sussex,151.0,4.23,2.66,74.0,90.7,免费评估
38,纽卡斯尔大学Newcastle University,137.0,4.06,2.91,76.0,90.6,免费评估
39,利物浦约翰摩尔斯大学Liverpool John Moores University,130.0,3.97,2.75,83.0,90.3,免费评估
40,阿伯丁大学University of Aberdeen,171.0,4.07,2.94,67.0,90.2,免费评估
41,曼彻斯特城市大学Manchester Metropolitan University,119.0,4.26,2.69,79.0,90.2,免费评估
42,西苏格兰大学University of the West of Scotland,115.0,4.23,2.67,78.0,90.2,免费评估
43,雷丁大学University of Reading,112.0,3.91,2.85,81.0,90.1,免费评估
44,中央兰开夏大学University of Central Lancashire,124.0,3.89,2.36,84.0,90.0,免费评估
45,"Aston University, Birmingham",114.0,4.15,2.83,79.0,90.0,免费评估
46,格林威治大学The University of Greenwich,120.0,4.41,2.46,78.0,89.6,免费评估
47,肯特大学University of Kent,126.0,3.96,2.88,75.0,89.5,免费评估
48,布莱顿大学University of Brighton,100.0,3.9,3.17,82.0,89.5,免费评估
49,赫尔大学The University of Hull,108.0,4.08,2.91,77.0,89.4,免费评估
50,谢菲尔德哈莱姆大学Sheffield Hallam University,104.0,4.16,2.55,76.0,88.7,免费评估
51,南威尔士大学The University of South Wales,102.0,4.42,,81.0,88.1,免费评估
52,University of Lincoln,113.0,4.61,,,88.0,免费评估
53,伦敦都市大学London Metropolitan University,,4.21,,78.0,87.7,免费评估
54,"Northumbria University, Newcastle",140.0,4.26,3.12,60.0,87.6,免费评估
55,斯旺西大学Swansea University,116.0,4.25,,,87.0,免费评估
56,伍尔弗汉普顿大学University of Wolverhampton,88.0,4.28,,,85.5,免费评估
57,索尔福德大学University of Salford,116.0,3.88,,71.0,85.3,免费评估
58,金斯顿大学Kingston University,102.0,4.06,2.82,63.0,85.2,免费评估
59,"Teesside University, Middlesbrough",,4.22,,67.0,84.6,免费评估
