Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,University of Pennsylvania,UnitedStates,81.7,78.7,48.4,100.0,100.0,290.1,免费评估
2,"University of California, San Francisco",UnitedStates,67.2,78.9,63.4,67.8,48.4,236.2,免费评估
3,伦敦国王学院King's College London,UnitedKingdom,47.3,85.7,71.1,80.5,29.2,233.6,免费评估
4,Griffith University,Australia,63.7,79.7,65.9,71.7,0.0,228.2,免费评估
5,University of North Carolina at Chapel Hill,UnitedStates,67.1,75.2,49.0,63.7,50.5,225.8,免费评估
6,Karolinska Institute,Sweden,70.3,77.0,71.5,63.7,0.0,225.3,免费评估
7,Johns Hopkins University,UnitedStates,65.5,75.4,55.4,52.0,100.0,223.9,免费评估
8,University of Technology Sydney,Australia,65.9,81.0,68.1,52.0,29.2,218.4,免费评估
9,The University of Queensland,Australia,59.4,82.6,63.7,61.5,0.0,216.3,免费评估
10,University of Wisconsin - Madison,UnitedStates,45.8,78.9,48.8,73.5,38.6,215.7,免费评估
11,南安普顿大学University of Southampton,UnitedKingdom,36.9,91.3,87.7,69.7,0.0,215.5,免费评估
12,Maastricht University,Netherlands,38.7,86.3,92.5,71.7,0.0,215.1,免费评估
13,New York University,UnitedStates,55.6,75.1,49.8,59.3,58.3,211.5,免费评估
14,University of Michigan-Ann Arbor,UnitedStates,71.7,71.3,55.5,56.9,0.0,211.0,免费评估
15,University of Washington,UnitedStates,60.1,72.2,56.4,54.5,61.9,210.6,免费评估
16,Radboud University Nijmegen,Netherlands,41.4,84.4,83.1,67.8,0.0,210.2,免费评估
17,Duke University,UnitedStates,75.2,66.4,43.4,49.3,50.5,209.7,免费评估
18,Ghent University,Belgium,39.5,83.0,78.1,63.7,29.2,207.5,免费评估
19,University of Toronto,Canada,63.0,74.2,71.9,49.3,29.2,206.7,免费评估
20,KU Leuven,Belgium,38.5,88.7,96.5,59.3,0.0,205.8,免费评估
21,Emory University,UnitedStates,59.9,72.6,48.6,46.5,58.3,200.5,免费评估
22,曼彻斯特大学The University of Manchester,UnitedKingdom,49.5,81.3,61.1,56.9,0.0,200.0,免费评估
23,Queensland University of Technology,Australia,51.8,74.4,69.6,49.3,50.5,199.6,免费评估
23,University of Sydney,Australia,65.4,75.2,62.7,46.5,0.0,199.6,免费评估
25,Columbia University,UnitedStates,53.3,80.3,49.0,49.3,29.2,198.5,免费评估
26,VU University Amsterdam,Netherlands,39.3,78.0,71.9,65.8,0.0,197.5,免费评估
27,Monash University,Australia,66.1,74.1,63.2,43.5,0.0,196.4,免费评估
27,Yale University,UnitedStates,56.2,75.5,55.3,43.5,50.5,196.4,免费评估
29,University of Alberta,Canada,51.3,70.9,67.0,54.5,29.2,195.9,免费评估
30,Chang Gung University,China-Taiwan,42.2,72.7,51.1,63.7,29.2,194.7,免费评估
31,National University of Singapore,Singapore,51.6,77.6,95.6,40.3,29.2,194.4,免费评估
32,Australian Catholic University,Australia,52.5,74.5,66.4,46.5,29.2,192.6,免费评估
33,National Taiwan University,China-Taiwan,36.5,72.2,64.3,63.7,29.2,191.1,免费评估
34,University of Roma - Tor Vergata,Italy,29.4,93.6,89.0,49.3,0.0,190.1,免费评估
35,The Ohio State University - Columbus,UnitedStates,57.1,75.3,32.0,36.8,71.5,189.9,免费评估
35,Uppsala University,Sweden,51.7,80.8,69.7,43.5,0.0,189.9,免费评估
37,University of Basel,Switzerland,35.3,81.9,88.1,54.5,0.0,189.4,免费评估
38,University of Kansas,UnitedStates,42.8,70.4,31.6,63.7,29.2,189.0,免费评估
39,Humboldt University of Berlin,Germany,29.0,86.8,73.2,56.9,0.0,187.3,免费评估
40,伦敦大学学院University College London,UnitedKingdom,36.5,85.9,75.1,49.3,0.0,186.7,免费评估
41,Harvard University,UnitedStates,73.2,68.3,41.7,36.8,0.0,186.6,免费评估
42,Case Western Reserve University,UnitedStates,59.0,72.0,49.4,32.9,61.9,186.2,免费评估
43,Erasmus University Rotterdam,Netherlands,31.3,87.7,72.5,52.0,0.0,185.6,免费评估
44,Deakin University,Australia,54.6,77.1,62.1,32.9,41.3,185.3,免费评估
45,Western University,Canada,37.9,92.7,53.8,43.5,0.0,184.8,免费评估
46,University of Illinois at Chicago,UnitedStates,59.0,69.0,59.1,32.9,58.3,184.4,免费评估
46,"University of Pittsburgh, Pittsburgh Campus",UnitedStates,67.8,66.7,40.4,36.8,25.3,184.4,免费评估
48,Charite - Universitats Medizin Berlin,Germany,28.7,86.5,72.4,54.5,0.0,184.3,免费评估
49,"University of California, Los Angeles",UnitedStates,52.5,68.7,54.4,40.3,58.3,184.1,免费评估
50,Free University Berlin,Germany,29.2,85.7,72.7,54.5,0.0,184.0,免费评估
50,Linkoping University,Sweden,48.4,78.3,68.4,43.5,0.0,184.0,免费评估
