Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,拉夫堡大学Loughborough University,366.0,4.18,2.95,94.0,100.0,免费评估
2,雷丁大学University of Reading,348.0,3.84,2.9,90.0,97.6,免费评估
3,利物浦大学The University of Liverpool,,3.94,3.0,,96.7,免费评估
4,赫瑞瓦特大学Heriot Watt University,368.0,4.14,2.6,80.0,95.9,免费评估
5,伦敦大学学院University College London,408.0,3.58,3.05,68.0,95.7,免费评估
6,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,374.0,4.17,2.6,76.0,95.5,免费评估
7,曼彻斯特大学The University of Manchester,,4.03,2.7,,94.4,免费评估
8,诺桑比亚大学Northumbria University,339.0,3.98,2.45,76.0,93.1,免费评估
9,罗伯特高登大学The Robert Gordon University,326.0,4.0,2.05,82.0,92.0,免费评估
10,牛津布鲁克斯大学Oxford Brookes University,341.0,3.96,2.2,74.0,91.6,免费评估
11,索尔福德大学University of Salford,320.0,3.72,2.8,66.0,91.6,免费评估
12,南威尔士大学The University of South Wales,317.0,3.73,2.4,76.0,91.5,免费评估
13,布莱顿大学University of Brighton,259.0,4.04,2.74,72.0,91.2,免费评估
14,阿斯顿大学Aston University,327.0,,2.3,70.0,91.0,免费评估
15,利物浦约翰摩尔斯大学Liverpool John Moores University,297.0,3.89,2.7,66.0,90.8,免费评估
16,阿尔斯特大学University of Ulster,313.0,3.98,2.75,60.0,90.8,免费评估
17,西英格兰大学University of the West of England,308.0,3.68,2.3,76.0,90.6,免费评估
18,龙比亚大学Napier University,322.0,4.32,2.2,66.0,90.5,免费评估
19,威斯敏斯特大学University of Westminster,320.0,3.83,2.7,60.0,90.4,免费评估
20,剑桥安鲁大学Anglia Ruskin University,320.0,3.98,,76.0,90.2,免费评估
21,诺丁汉大学University of Nottingham,369.0,3.83,2.35,56.0,89.7,免费评估
22,诺丁汉特伦特大学Nottingham Trent University,283.0,4.01,1.95,80.0,89.7,免费评估
23,金斯顿大学Kingston University,269.0,3.94,,80.0,89.1,免费评估
24,谢菲尔德哈莱姆大学Sheffield Hallam University,298.0,3.96,2.25,64.0,88.6,免费评估
25,哈德斯菲尔德大学University of Huddersfield,,4.45,,64.0,88.4,免费评估
26,普利茅斯大学University of Plymouth,311.0,3.68,,72.0,88.4,免费评估
27,朴茨茅斯大学University of Portsmouth,280.0,3.8,,74.0,88.0,免费评估
28,中央兰开夏大学University of Central Lancashire,322.0,3.92,2.2,56.0,87.7,免费评估
29,考文垂大学Coventry University,313.0,4.28,,56.0,87.2,免费评估
30,利兹都会大学Leeds Metropolitan University,251.0,3.86,,70.0,86.5,免费评估
31,伯明翰城市大学Birmingham City University,273.0,3.73,,66.0,86.2,免费评估
32,格林威治大学The University of Greenwich,229.0,3.68,2.2,64.0,85.3,免费评估
33,伦敦南岸大学London South Bank University,224.0,3.69,,68.0,84.8,免费评估
34,波尔顿大学University of Bolton,227.0,3.98,2.05,56.0,84.0,免费评估
35,南安普顿索伦特大学Southampton Solent University,174.0,3.87,,58.0,81.8,免费评估
