Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,88.00%,87.70%,54.00%,570,87.60%,100.0,免费评估
2,兰卡斯特大学Lancaster University,85.70%,85.40%,47.00%,436*,87.20%,94.4,免费评估
3,牛津大学University of Oxford,82.80%,88.30%,41.30%,558,75.30%,94.3,免费评估
3,华威大学The University of Warwick,89.90%,88.20%,45.20%,460,76.80%,94.3,免费评估
5,杜伦大学Durham University,81.80%,85.00%,34.60%,554,86.00%,94.1,免费评估
6,圣安德鲁斯大学University of St Andrews,90.70%,90.80%,26.40%,510,81.20%,93.5,免费评估
7,纽卡斯尔大学Newcastle University,90.20%,92.70%,36.30%,423,81.00%,93.1,免费评估
7,伯明翰大学University of Birmingham,91.00%,91.60%,33.70%,426,82.70%,93.1,免费评估
9,萨里大学University of Surrey,92.20%,95.70%,39.10%,,67.20%,92.8,免费评估
10,King's College London,83.00%,81.80%,42.10%,448,86.30%,92.7,免费评估
11,约克大学The University of York,88.30%,95.40%,37.30%,443,71.10%,92.0,免费评估
12,英国女王大学Queen's University Belfast,83.70%,87.40%,53.60%,395,71.90%,91.7,免费评估
12,南安普顿大学University of Southampton,81.50%,90.10%,42.70%,435,78.60%,91.7,免费评估
14,埃克塞特大学University of Exeter,85.80%,91.10%,35.10%,460,72.00%,91.1,免费评估
15,曼彻斯特大学The University of Manchester,81.50%,82.50%,48.90%,418,72.10%,90.4,免费评估
16,诺丁汉大学University of Nottingham,79.20%,87.30%,39.40%,406,79.50%,89.7,免费评估
17,谢菲尔德大学The University of Sheffield,81.20%,83.80%,41.20%,413,75.70%,89.6,免费评估
18,University of Strathclyde,89.60%,90.70%,42.00%,460,50.00%,89.5,免费评估
18,亚伯大学Aberystwyth University,94.10%,91.70%,16.60%,335,89.00%,89.5,免费评估
20,格拉斯哥大学University of Glasgow,87.80%,88.00%,26.30%,498,64.00%,89.3,免费评估
21,赫瑞瓦特大学Heriot Watt University,88.70%,89.20%,26.30%,425,72.60%,89.2,免费评估
22,巴斯大学University of Bath,81.70%,82.30%,27.40%,441,82.10%,89.0,免费评估
22,肯特大学University of Kent,83.10%,84.70%,41.90%,354,77.00%,89.0,免费评估
22,伦敦大学皇家霍洛威学院Royal Holloway University of London,86.40%,85.50%,48.30%,368,63.10%,89.0,免费评估
25,伦敦大学学院University College London,75.80%,77.40%,43.70%,483,70.00%,88.9,免费评估
26,布里斯托大学University of Bristol,79.70%,81.60%,36.00%,439,74.40%,88.6,免费评估
27,利兹大学University of Leeds,83.40%,88.40%,30.60%,419,72.50%,88.4,免费评估
28,卡迪夫大学Cardiff University,84.70%,88.00%,32.50%,362,75.60%,88.1,免费评估
29,利物浦大学The University of Liverpool,87.40%,85.80%,33.40%,366,66.70%,87.3,免费评估
30,阿斯顿大学Aston University,88.40%,95.00%,23.40%,338,67.30%,86.2,免费评估
31,爱丁堡大学The University of Edinburgh,71.20%,80.40%,30.30%,496,67.90%,85.8,免费评估
32,伦敦大学玛丽女王学院Queen Mary University of London,78.90%,73.60%,35.10%,377,73.40%,85.5,免费评估
33,斯旺西大学Swansea University,87.60%,90.80%,22.80%,297,71.40%,85.0,免费评估
33,雷丁大学University of Reading,83.50%,84.80%,41.70%,356,52.50%,85.0,免费评估
35,赫尔大学The University of Hull,83.30%,89.70%,22.70%,349,67.90%,84.6,免费评估
36,考文垂大学Coventry University,95.20%,97.70%,,281,78.90%,84.5,免费评估
37,阿伯丁大学University of Aberdeen,73.20%,78.40%,29.30%,490,58.50%,84.1,免费评估
38,中央兰开夏大学University of Central Lancashire,86.70%,85.70%,15.20%,,62.40%,83.7,免费评估
39,莱斯特大学University of Leicester,81.10%,88.80%,16.90%,387,64.10%,83.3,免费评估
40,斯特林大学University of Stirling,72.30%,70.60%,29.80%,389,74.80%,83.2,免费评估
41,班戈大学Bangor University,85.40%,81.30%,39.60%,322,45.40%,82.6,免费评估
41,萨塞克斯大学University of Sussex,75.10%,83.60%,,392*,88.90%,82.6,免费评估
43,Manchester Metropolitan University,77.70%,79.30%,29.00%,310,54.90%,80.0,免费评估
44,朴茨茅斯大学University of Portsmouth,79.30%,82.60%,32.20%,279,46.20%,79.0,免费评估
45,切斯特大学University of Chester,82.20%,76.10%,17.30%,282,60.20%,78.8,免费评估
46,牛津布鲁克斯大学Oxford Brookes University,90.00%,85.60%,,315*,54.40%,78.6,免费评估
47,诺丁汉特伦特大学Nottingham Trent University,80.80%,82.00%,7.60%,280,66.50%,78.4,免费评估
48,龙比亚大学Napier University,80.10%,85.50%,,361,53.10%,77.2,免费评估
49,阿尔斯特大学University of Ulster,75.80%,75.00%,22.40%,292,44.70%,75.7,免费评估
50,威斯敏斯特大学University of Westminster,78.30%,85.30%,2.00%,291,51.50%,75.0,免费评估
