Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,利兹大学University of Leeds,100.0,82.7,84.7,76.2,14.9,6,164,9,96.0,免费评估
2,诺丁汉大学University of Nottingham,91.8,83.2,86.4,72.1,11.3,7,145,8,79.0,免费评估
3,诺丁汉特伦特大学Nottingham Trent University,90.9,95.6,93.8,92.2,14.7,4,169,7,67.0,免费评估
4,班戈大学Bangor University,87.2,92.7,93.2,86.2,14.9,3,137,6,74.0,免费评估
5,雷丁大学University of Reading,82.0,90.0,82.4,63.4,13.2,10,138,8,80.0,免费评估
6,卡迪夫都市大学Cardiff Metropolitan University,81.5,79.3,78.6,67.5,8.0,8,104,8,78.0,免费评估
7,纽卡斯尔大学Newcastle University,78.7,76.1,74.4,60.6,10.2,9,145,5,80.0,免费评估
8,英国女王大学Queen's University Belfast,77.3,85.4,84.6,58.7,14.8,4,146,8,81.0,免费评估
9,亚伯大学Aberystwyth University,75.8,83.3,87.8,75.9,15.7,9,135,3,70.0,免费评估
9,曼彻斯特城市大学Manchester Metropolitan University,75.8,90.1,94.3,80.0,12.0,3,122,3,73.0,免费评估
11,哈珀亚当斯大学Harper Adams University,74.0,93.2,91.7,71.5,16.1,4,129,5,79.0,免费评估
12,谢菲尔德哈莱姆大学Sheffield Hallam University,71.9,88.6,88.4,77.6,17.3,3,122,7,71.0,免费评估
13,阿伯泰邓迪大学University of Abertay Dundee,65.1,68.0,71.9,64.7,15.4,3,148,8,76.0,免费评估
14,Writtle UC,54.9,63.0,75.9,65.2,7.4,7,125,4,42.0,免费评估
15,皇家农学院Royal Agricultural University,53.8,86.0,84.0,66.9,21.1,4,123,4,53.0,免费评估
16,哥比亚大学University of Cumbria,49.8,66.8,78.3,69.5,,3,116,2,,免费评估
17,苏格兰农业学院Scotland's Rural College,36.7,76.7,76.1,49.1,13.4,5,130,1,45.0,免费评估
