Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,牛津大学University of Oxford,,,41.3%,209,77.2%,100.0,免费评估
2,伦敦大学学院University College London,83.9%,84.5%,43.7%,187,69.0%,97.0,免费评估
3,兰卡斯特大学Lancaster University,85.5%,82.8%,47.0%,157,75.0%,96.5,免费评估
3,剑桥大学University of Cambridge,,,54.0%,224,76.9%,96.5,免费评估
5,纽卡斯尔大学Newcastle University,89.3%,86.2%,36.3%,162,73.3%,96.1,免费评估
6,利兹大学University of Leeds,87.4%,87.2%,30.6%,157,77.9%,95.4,免费评估
7,阿伯丁大学University of Aberdeen,82.3%,80.1%,46.3%,162,72.7%,95.2,免费评估
8,华威大学The University of Warwick,,,45.2%,170,,94.9,免费评估
8,爱丁堡大学The University of Edinburgh,76.4%,76.1%,57.7%,189,60.7%,94.9,免费评估
10,肯特大学University of Kent,81.8%,82.6%,41.9%,129,84.3%,94.5,免费评估
11,曼彻斯特大学The University of Manchester,,,48.9%,154,75.8%,94.1,免费评估
12,谢菲尔德大学The University of Sheffield,,,42.2%,148,77.3%,93.9,免费评估
13,伦敦国王学院King's College London,,,42.1%,163,68.8%,93.3,免费评估
14,伦敦大学玛丽女王学院Queen Mary University of London,83.9%,83.4%,50.3%,131,65.6%,92.4,免费评估
14,约克大学The University of York,83.6%,80.5%,37.3%,153,68.9%,92.4,免费评估
16,伦敦大学亚非学院SOAS University of London,94.2%,88.9%,26.0%,153*,60.0%,91.8,免费评估
17,格拉斯哥大学University of Glasgow,81.2%,78.2%,26.3%,,75.0%,91.3,免费评估
18,班戈大学Bangor University,93.2%,93.1%,39.6%,128,50.0%,89.9,免费评估
18,英国女王大学Queen's University Belfast,81.8%,78.5%,53.1%,,57.2%*,89.9,免费评估
20,卡迪夫大学Cardiff University,84.6%,79.9%,35.1%,,59.3%,88.7,免费评估
21,中央兰开夏大学University of Central Lancashire,81.3%,72.0%,15.2%,148,72.2%,87.5,免费评估
22,Manchester Metropolitan University,90.8%,90.3%,29.0%,110,55.1%,86.9,免费评估
23,格林威治大学The University of Greenwich,83.9%,79.2%,8.2%,,65.2%*,85.9,免费评估
24,西英格兰大学University of the West of England,91.8%,93.7%,9.5%,122,55.8%,85.4,免费评估
24,埃塞克斯大学University of Essex,64.1%,66.0%,36.0%,130,74.8%,85.4,免费评估
26,诺丁汉特伦特大学Nottingham Trent University,84.3%,80.5%,10.0%,123,67.9%,85.1,免费评估
27,罗汉普顿大学Roehampton University,79.1%,70.2%,21.8%,104,72.7%,84.2,免费评估
28,约克圣约翰大学York St John University,83.8%,82.3%,9.7%,117,56.3%,81.9,免费评估
29,赫特福德大学University of Hertfordshire,82.4%,80.9%,,111,63.4%,80.9,免费评估
30,索尔福德大学University of Salford,87.6%,78.8%,4.8%,111,53.3%,80.4,免费评估
31,威斯敏斯特大学University of Westminster,84.6%,76.1%,2.0%,110,53.7%,78.8,免费评估
32,布莱顿大学University of Brighton,81.7%,78.5%,16.2%,108,44.8%,78.7,免费评估
33,哈德斯菲尔德大学University of Huddersfield,60.5%,61.6%,29.9%,122,,75.7,免费评估
34,阿尔斯特大学University of Ulster,67.5%,81.6%,22.4%,121,32.6%,75.0,免费评估
