Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,伦敦政治经济学院The London School of Economics and Political Science,100.0,91.0,88.4,75.0,9.1,5,486,8,93,免费评估
1,圣安德鲁斯大学University of St Andrews,100.0,93.4,92.1,80.3,8.8,9,498,6,73,免费评估
3,剑桥大学University of Cambridge,96.2,88.0,92.2,64.5,11.7,-,567,7,80,免费评估
4,杜伦大学Durham University,95.2,92.7,91.1,72.8,12.8,7,521,7,79,免费评估
5,牛津大学University of Oxford,93.7,90.9,94.7,59.0,14.4,-,559,8,82,免费评估
6,格拉斯哥大学University of Glasgow,93.5,95.0,95.4,60.8,13.1,8,438,8,92,免费评估
7,布里斯托大学University of Bristol,92.7,83.0,96.5,68.5,14.2,7,475,8,85,免费评估
8,萨塞克斯大学University of Sussex,90.6,80.7,91.5,67.7,11.0,8,387,9,82,免费评估
9,伦敦大学皇家霍洛威学院Royal Holloway University of London,89.5,97.9,98.6,89.3,15.3,7,387,5,66,免费评估
10,曼彻斯特大学The University of Manchester,88.3,94.0,94.6,82.0,14.9,7,415,8,63,免费评估
11,卡迪夫大学Cardiff University,87.6,94.8,93.0,71.1,9.1,8,383,7,-,免费评估
12,邓迪大学University of Dundee,86.6,100.0,96.7,72.3,14.6,4,418,10,59,免费评估
13,南安普顿大学University of Southampton,84.1,91.6,88.7,68.3,13.3,9,387,7,76,免费评估
14,埃克塞特大学University of Exeter,83.9,88.0,88.9,75.2,14.5,7,448,6,80,免费评估
15,兰卡斯特大学Lancaster University,83.0,91.4,90.0,71.7,13.4,10,421,5,71,免费评估
16,爱丁堡大学The University of Edinburgh,82.7,79.2,86.3,58.8,9.5,10,474,6,55,免费评估
17,考文垂大学Coventry University,82.0,95.0,97.7,85.9,11.8,3,318,7,63,免费评估
18,拉夫堡大学Loughborough University,81.7,93.2,93.0,80.1,17.3,6,372,7,74,免费评估
19,诺丁汉大学University of Nottingham,78.9,91.6,92.6,70.4,15.3,6,430,7,69,免费评估
20,利兹大学University of Leeds,78.0,84.4,85.9,58.6,11.6,5,430,8,70,免费评估
21,纽卡斯尔大学Newcastle University,77.8,91.8,89.7,71.2,18.7,6,410,8,76,免费评估
21,赫尔大学The University of Hull,77.8,95.7,95.5,79.6,16.6,5,321,9,55,免费评估
21,东英吉利大学University of East Anglia,77.8,95.7,90.5,57.8,10.4,7,390,7,-,免费评估
24,伦敦大学玛丽女王学院Queen Mary University of London,76.0,90.2,91.3,75.4,12.5,6,369,3,71,免费评估
25,班戈大学Bangor University,75.6,85.1,84.7,74.6,12.9,5,311,9,65,免费评估
26,谢菲尔德大学The University of Sheffield,75.4,92.0,91.8,68.4,18.5,4,419,7,69,免费评估
27,约克大学The University of York,75.3,98.0,90.5,77.2,14.5,8,379,3,74,免费评估
28,阿伯丁大学University of Aberdeen,74.7,87.5,87.8,71.3,13.0,6,449,3,72,免费评估
29,伯明翰大学University of Birmingham,74.4,83.8,88.9,63.3,19.9,6,405,8,80,免费评估
30,格罗斯特大学University of Gloucestershire,73.3,90.9,89.0,81.8,16.7,4,306,7,-,免费评估
31,赫特福德大学University of Hertfordshire,73.1,91.4,93.3,80.2,14.7,8,280,5,-,免费评估
32,利物浦大学The University of Liverpool,72.2,89.4,89.3,66.5,16.7,4,392,8,61,免费评估
33,基尔大学Keele University,72.0,92.3,90.7,77.1,14.7,5,322,5,63,免费评估
34,伦敦国王学院King's College London,71.1,84.7,88.3,57.3,13.9,5,410,7,67,免费评估
35,英国女王大学Queen's University Belfast,71.0,95.0,89.9,66.2,15.1,6,340,7,58,免费评估
36,布莱顿大学University of Brighton,70.0,97.0,92.0,69.7,11.5,5,292,7,54,免费评估
37,雷丁大学University of Reading,69.3,80.9,85.4,65.6,17.2,8,351,7,70,免费评估
