Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,University of Montpellier,France,98.9,75.8,89.7,100.0,,292.7,免费评估
2,牛津大学University of Oxford,UnitedKingdom,98.5,81.2,90.5,92.2,,290.0,免费评估
3,"University of California, Davis",UnitedStates,100.0,74.1,65.8,96.2,,283.4,免费评估
4,University of Wageningen,Netherlands,94.0,85.4,89.4,77.5,,274.7,免费评估
5,Swedish University of Agricultural Sciences,Sweden,93.4,82.1,86.8,79.1,,271.9,免费评估
6,"University of California, Berkeley",UnitedStates,91.6,86.2,71.8,77.5,,269.6,免费评估
7,埃克塞特大学University of Exeter,UnitedKingdom,83.1,80.7,84.2,88.0,,268.6,免费评估
8,"University of Minnesota, Twin Cities",UnitedStates,82.8,82.6,72.0,83.7,,263.5,免费评估
9,James Cook University,Australia,89.9,82.2,79.9,65.2,,253.2,免费评估
10,帝国理工学院Imperial College London,UnitedKingdom,75.5,86.7,91.5,72.5,,252.9,免费评估
11,University of Colorado at Boulder,UnitedStates,65.3,89.7,70.6,79.1,,248.3,免费评估
12,University of British Columbia,Canada,88.8,76.7,85.0,61.2,,243.7,免费评估
13,Swiss Federal Institute of Technology Zurich,Switzerland,72.9,86.5,89.5,65.2,,242.5,免费评估
14,University of Florida,UnitedStates,94.1,70.5,71.9,63.2,,242.2,免费评估
15,University of Zurich,Switzerland,73.8,79.6,92.9,68.9,,240.9,免费评估
16,The University of Queensland,Australia,97.8,78.9,79.5,47.4,,240.0,免费评估
17,University of Arizona,UnitedStates,73.9,75.7,69.8,75.8,,239.4,免费评估
18,Colorado State University,UnitedStates,83.7,76.0,62.7,67.1,,239.3,免费评估
19,Universite Paul-Valery Montpellier 3,France,68.6,75.4,87.7,77.5,,239.0,免费评估
20,爱丁堡大学The University of Edinburgh,UnitedKingdom,68.6,81.0,84.1,72.5,,238.8,免费评估
21,剑桥大学University of Cambridge,UnitedKingdom,84.2,77.3,87.6,59.2,,238.1,免费评估
22,University of Toronto,Canada,71.0,72.0,79.0,79.1,,237.9,免费评估
23,Sorbonne University,France,90.6,70.0,87.1,59.2,,237.1,免费评估
24,The University of Western Australia,Australia,83.7,76.8,77.3,59.2,,235.1,免费评估
25,谢菲尔德大学The University of Sheffield,UnitedKingdom,66.8,75.7,90.3,74.2,,234.8,免费评估
26,Cornell University,UnitedStates,86.0,73.2,67.5,61.2,,233.9,免费评估
27,University of Helsinki,Finland,87.0,74.5,85.4,54.8,,233.4,免费评估
28,Stanford University,UnitedStates,68.1,90.2,76.7,59.2,,232.8,免费评估
29,Montpellier SupAgro,France,71.7,74.3,87.4,68.9,,232.4,免费评估
30,"University of California, Santa Barbara",UnitedStates,65.8,84.8,69.8,65.2,,229.8,免费评估
31,Stockholm University,Sweden,68.5,83.3,87.0,59.2,,228.4,免费评估
32,University of Copenhagen,Denmark,82.8,82.0,92.6,44.7,,228.1,免费评估
33,The Australian National University,Australia,80.5,75.6,74.6,57.0,,228.0,免费评估
34,Aarhus University,Denmark,84.4,75.2,91.3,50.0,,227.8,免费评估
35,Ecole Pratique des Hautes Etudes,France,65.0,75.6,88.8,68.9,,227.3,免费评估
36,Duke University,UnitedStates,71.5,83.5,75.2,57.0,,227.0,免费评估
37,University of Goettingen,Germany,70.4,84.4,85.3,54.8,,226.7,免费评估
38,University of Washington,UnitedStates,82.5,77.8,64.9,52.4,,225.7,免费评估
39,University of Wisconsin - Madison,UnitedStates,82.3,77.9,63.6,52.4,,225.3,免费评估
40,Yale University,UnitedStates,66.2,78.9,74.4,65.2,,225.1,免费评估
41,University of Western Sydney,Australia,49.4,98.4,90.2,59.2,,225.0,免费评估
42,Michigan State University,UnitedStates,75.2,77.5,65.5,59.2,,224.9,免费评估
43,利兹大学University of Leeds,UnitedKingdom,58.4,96.0,87.5,52.4,,224.4,免费评估
44,Oregon State University,UnitedStates,89.1,74.9,63.2,47.4,,224.1,免费评估
45,The University of Melbourne,Australia,84.3,75.8,69.9,47.4,,221.5,免费评估
46,"University of Maryland, College Park",UnitedStates,61.7,89.2,75.2,54.8,,220.7,免费评估
47,Harvard University,UnitedStates,67.6,82.6,77.6,54.8,,220.4,免费评估
48,Princeton University,UnitedStates,57.1,84.2,84.0,61.2,,219.3,免费评估
49,University of Bern,Switzerland,62.5,85.9,90.0,52.4,,218.9,免费评估
50,"University of California, Los Angeles",UnitedStates,58.8,78.4,76.0,65.2,,217.6,免费评估
