Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,89.0,1.6,630,83,100.0,免费评估
2,牛津大学University of Oxford,87.0,1.5,550,78,94.7,免费评估
3,伦敦大学学院University College London,84.0,1.4,526,72,89.8,免费评估
4,巴斯大学University of Bath,80.0,1.5,498,68,86.8,免费评估
5,格拉斯哥大学University of Glasgow,85.0,1.0,475,71,85.8,免费评估
6,萨塞克斯大学University of Sussex,85.0,0.9,400,72,83.0,免费评估
7,约克大学The University of York,82.0,1.1,494,58,82.3,免费评估
8,杜伦大学Durham University,78.0,0.9,494,71,82.1,免费评估
9,卡迪夫大学Cardiff University,80.0,1.2,462,62,82.0,免费评估
9,伦敦大学皇家霍洛威学院Royal Holloway University of London,84.0,1.0,442,61,82.0,免费评估
11,谢菲尔德大学The University of Sheffield,79.0,0.9,461,71,81.3,免费评估
12,埃克塞特大学University of Exeter,82.0,0.9,464,63,81.0,免费评估
13,南安普顿大学University of Southampton,86.0,0.9,436,55,80.5,免费评估
14,班戈大学Bangor University,87.0,1.1,318,57,79.2,免费评估
15,肯特大学University of Kent,82.0,0.6,398,68,78.2,免费评估
16,兰卡斯特大学Lancaster University,79.0,0.6,434,67,78.0,免费评估
17,布里斯托大学University of Bristol,74.0,0.8,487,66,77.9,免费评估
18,圣安德鲁斯大学University of St Andrews,74.0,1.1,508,56,77.8,免费评估
19,拉夫堡大学Loughborough University,78.0,1.1,437,53,77.5,免费评估
20,伯明翰大学University of Birmingham,74.0,1.3,440,55,77.4,免费评估
20,诺丁汉大学University of Nottingham,75.0,0.8,446,68,77.4,免费评估
20,华威大学The University of Warwick,77.0,0.8,450,65,77.4,免费评估
23,阿斯顿大学Aston University,81.0,0.8,397,60,77.1,免费评估
24,萨里大学University of Surrey,77.0,0.6,425,68,76.4,免费评估
25,邓迪大学University of Dundee,83.0,0.5,383,61,75.8,免费评估
26,爱丁堡大学The University of Edinburgh,78.0,0.9,464,48,75.4,免费评估
27,纽卡斯尔大学Newcastle University,76.0,0.6,431,64,75.1,免费评估
28,利兹大学University of Leeds,73.0,0.7,440,64,74.7,免费评估
29,阿伯丁大学University of Aberdeen,81.0,0.6,377,55,74.0,免费评估
30,埃塞克斯大学University of Essex,82.0,0.8,345,52,73.6,免费评估
31,东英吉利大学University of East Anglia,87.0,0.2,389,52,73.5,免费评估
31,雷丁大学University of Reading,78.0,0.8,394,52,73.5,免费评估
