Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,96.1,95.7,78.6,13.6,10.0,211.0,7.0,84.0,免费评估
2,杜伦大学Durham University,96.7,93.1,97.3,85.0,14.6,4.0,208.0,7.0,88.0,免费评估
3,牛津大学University of Oxford,94.4,92.7,93.9,62.7,11.7,10.0,208.0,7.0,84.0,免费评估
4,圣安德鲁斯大学University of St Andrews,93.4,95.1,97.1,84.7,13.6,5.0,196.0,7.0,76.0,免费评估
5,Suffolk,85.1,93.6,97.5,88.5,14.7,10.0,100.0,7.0,,免费评估
6,利兹大学University of Leeds,84.8,94.1,97.3,83.0,16.9,8.0,170.0,8.0,76.0,免费评估
7,兰卡斯特大学Lancaster University,84.2,97.0,96.4,85.0,13.6,7.0,160.0,6.0,81.0,免费评估
8,Lincoln,82.7,97.0,94.7,87.9,15.7,6.0,124.0,7.0,71.0,免费评估
9,伦敦大学学院University College London,81.4,85.6,92.8,68.1,12.5,8.0,186.0,8.0,74.0,免费评估
10,诺丁汉大学University of Nottingham,81.0,93.9,94.0,75.8,16.3,6.0,165.0,8.0,82.0,免费评估
11,利物浦约翰摩尔斯大学Liverpool John Moores University,80.1,96.0,96.3,91.0,16.7,5.0,129.0,8.0,64.0,免费评估
12,华威大学The University of Warwick,79.9,91.1,93.9,81.5,16.0,6.0,176.0,7.0,74.0,免费评估
13,拉夫堡大学Loughborough University,79.4,96.0,94.3,87.3,17.6,5.0,150.0,6.0,75.0,免费评估
14,埃克塞特大学University of Exeter,79.2,91.1,94.0,81.0,19.0,3.0,182.0,7.0,76.0,免费评估
15,萨塞克斯大学University of Sussex,78.8,90.9,91.3,70.7,14.4,8.0,141.0,8.0,83.0,免费评估
16,伦敦大学皇家霍洛威学院Royal Holloway University of London,78.4,96.0,96.0,82.0,16.8,5.0,139.0,8.0,71.0,免费评估
17,伯明翰大学University of Birmingham,78.2,89.9,95.0,77.0,17.0,6.0,163.0,8.0,79.0,免费评估
17,哈德斯菲尔德大学University of Huddersfield,78.2,100.0,97.3,92.0,14.4,3.0,112.0,7.0,70.0,免费评估
19,曼彻斯特大学The University of Manchester,78.0,89.1,93.3,75.1,12.8,8.0,162.0,7.0,71.0,免费评估
20,伦敦国王学院King's College London,76.7,86.2,93.6,73.4,15.1,6.0,163.0,7.0,73.0,免费评估
