Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,思克莱德大学University of Strathclyde,197.0,4.3,3.15,,100.0,免费评估
2,邓迪大学University of Dundee,,4.37,3.5,100.0,98.3,免费评估
3,基尔大学Keele University,146.0,3.41,3.09,78.0,90.8,免费评估
4,诺丁汉特伦特大学Nottingham Trent University,141.0,4.18,3.16,72.0,90.6,免费评估
5,肯特大学University of Kent,135.0,4.26,2.88,,90.4,免费评估
6,哈德斯菲尔德大学University of Huddersfield,141.0,3.99,2.67,,88.8,免费评估
7,布拉德福德大学University of Bradford,117.0,3.9,3.22,80.0,88.0,免费评估
8,"Bristol, University of the West of England",121.0,4.22,3.06,72.0,87.8,免费评估
9,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,145.0,3.92,2.4,66.0,87.6,免费评估
10,德蒙福特大学De Montfort University,114.0,4.37,2.58,72.0,87.3,免费评估
11,中央兰开夏大学University of Central Lancashire,134.0,3.95,2.36,64.0,87.3,免费评估
12,阿伯泰邓迪大学University of Abertay Dundee,142.0,4.47,2.08,58.0,87.0,免费评估
13,赫尔大学The University of Hull,123.0,3.71,2.91,68.0,86.9,免费评估
14,考文垂大学Coventry University,115.0,4.01,3.14,72.0,86.6,免费评估
15,"Teesside University, Middlesbrough",129.0,4.18,,78.0,86.3,免费评估
16,罗伯特高登大学The Robert Gordon University,152.0,3.88,,68.0,86.3,免费评估
17,西伦敦大学University of West London,123.0,4.12,1.94,66.0,85.6,免费评估
18,伍斯特大学University of Worcester,102.0,4.69,2.24,,85.3,免费评估
19,University of Lincoln,116.0,4.19,,80.0,85.3,免费评估
20,利物浦约翰摩尔斯大学Liverpool John Moores University,149.0,3.78,,62.0,84.8,免费评估
21,西苏格兰大学University of the West of Scotland,128.0,4.05,,70.0,84.7,免费评估
22,德比大学University of Derby,115.0,4.26,1.57,68.0,84.6,免费评估
23,伦敦南岸大学London South Bank University,100.0,4.33,2.25,66.0,84.5,免费评估
24,伯恩茅斯大学Bournemouth University,116.0,3.83,2.65,50.0,83.5,免费评估
25,格林威治大学The University of Greenwich,115.0,4.21,2.28,52.0,83.2,免费评估
26,斯塔福德郡大学Staffordshire University,116.0,4.19,,64.0,82.9,免费评估
27,哥比亚大学University of Cumbria,134.0,4.3,,46.0,82.3,免费评估
28,南威尔士大学The University of South Wales,123.0,3.95,,58.0,82.1,免费评估
29,金斯顿大学Kingston University,114.0,4.02,,62.0,82.0,免费评估
30,曼彻斯特城市大学Manchester Metropolitan University,,3.76,2.88,44.0,81.9,免费评估
31,剑桥安鲁大学Anglia Ruskin University,110.0,4.22,,58.0,81.5,免费评估
32,贝德福德大学University of Bedfordshire,109.0,4.15,,,81.0,免费评估
33,伍尔弗汉普顿大学University of Wolverhampton,112.0,4.01,,50.0,80.0,免费评估
34,坎特伯雷大学Canterbury Christ Church University,102.0,4.12,,34.0,76.8,免费评估
