Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,拉夫堡大学Loughborough University,100.0,94.8,92.1,75.8,10.1,9.0,154.0,6.0,83.0,免费评估
2,华威大学The University of Warwick,99.5,91.0,94.9,81.7,9.7,8.0,170.0,7.0,,免费评估
3,肯特大学University of Kent,96.6,88.0,93.0,77.7,10.7,10.0,137.0,9.0,61.0,免费评估
4,伦敦大学玛丽女王学院Queen Mary University of London,94.4,95.0,96.5,82.3,11.8,10.0,138.0,6.0,,免费评估
5,King's College London,91.7,86.0,93.8,72.9,12.0,6.0,168.0,8.0,,免费评估
6,斯特林大学University of Stirling,88.3,90.0,93.2,84.8,19.4,4.0,183.0,9.0,58.0,免费评估
7,Cardiff,88.0,95.0,94.0,79.0,15.1,8.0,137.0,8.0,58.0,免费评估
8,兰卡斯特大学Lancaster University,86.6,88.0,89.0,78.8,9.5,9.0,146.0,3.0,,免费评估
9,南安普顿大学University of Southampton,86.3,91.1,93.1,80.9,,8.0,142.0,8.0,,免费评估
10,利兹大学University of Leeds,86.2,89.0,85.8,70.7,17.8,8.0,161.0,7.0,78.0,免费评估
11,纽卡斯尔大学Newcastle University,86.0,93.5,95.3,85.4,18.3,6.0,146.0,8.0,,免费评估
12,莱斯特大学University of Leicester,85.9,90.9,86.8,81.9,14.1,9.0,140.0,5.0,,免费评估
13,埃克塞特大学University of Exeter,85.3,87.5,92.4,87.6,18.8,4.0,163.0,,,免费评估
14,伦敦大学金史密斯学院Goldsmiths University of London,83.3,81.0,87.7,63.4,13.5,3.0,142.0,10.0,65.0,免费评估
15,桑德兰大学University of Sunderland,82.9,82.0,86.0,71.9,13.8,7.0,105.0,10.0,70.0,免费评估
16,创意艺术大学University for the Creative Arts,82.4,78.2,84.7,78.3,15.2,9.0,107.0,10.0,57.0,免费评估
17,考文垂大学Coventry University,80.3,90.0,91.5,86.0,16.6,6.0,132.0,6.0,65.0,免费评估
18,金斯顿大学Kingston University,79.5,81.0,80.5,67.7,9.9,10.0,102.0,8.0,,免费评估
19,龙比亚大学Napier University,78.8,63.0,70.8,70.6,15.5,5.0,175.0,10.0,,免费评估
19,伦敦大学皇家霍洛威学院Royal Holloway University of London,78.8,73.0,83.3,72.4,14.3,7.0,150.0,6.0,,免费评估
21,斯旺西大学Swansea University,78.7,100.0,91.6,89.7,15.5,4.0,96.0,8.0,,免费评估
22,东英吉利大学University of East Anglia,78.4,79.0,86.0,76.5,17.0,3.0,157.0,3.0,78.0,免费评估
23,萨塞克斯大学University of Sussex,77.8,82.0,82.6,63.8,16.4,9.0,139.0,4.0,83.0,免费评估
24,南安普顿索伦特大学Southampton Solent University,76.9,86.0,88.8,82.2,12.5,4.0,108.0,7.0,55.0,免费评估
25,法尔茅斯大学Falmouth University,75.8,84.8,89.2,73.3,15.8,7.0,121.0,4.0,,免费评估
26,威斯敏斯特大学University of Westminster,75.6,80.2,81.2,69.5,14.4,5.0,134.0,8.0,56.0,免费评估
26,西英格兰大学University of the West of England,75.6,81.0,89.3,78.1,14.2,8.0,107.0,8.0,42.0,免费评估
28,Lincoln,75.2,84.8,85.6,75.0,15.6,6.0,137.0,4.0,67.0,免费评估
29,约克圣约翰大学York St John University,74.4,87.0,90.0,81.7,16.9,4.0,108.0,9.0,,免费评估
30,利物浦约翰摩尔斯大学Liverpool John Moores University,73.3,79.0,77.9,72.9,15.5,6.0,133.0,5.0,67.0,免费评估
31,亚伯大学Aberystwyth University,73.2,83.4,85.4,78.1,11.7,9.0,85.0,5.0,,免费评估
32,利兹圣三一大学Leeds Trinity University,72.1,89.0,90.8,83.0,15.2,3.0,94.0,9.0,48.0,免费评估
33,巴斯斯巴大学Bath Spa University,72.0,77.6,83.9,78.7,18.2,8.0,117.0,8.0,52.0,免费评估
34,西苏格兰大学University of the West of Scotland,71.9,78.0,80.9,75.7,17.3,3.0,166.0,5.0,,免费评估
35,波尔顿大学University of Bolton,71.8,84.0,94.0,88.3,12.8,,,5.0,32.0,免费评估
36,伦敦城市大学City University London,71.7,88.0,83.0,68.9,17.8,5.0,118.0,,,免费评估
37,东伦敦大学University of East London,71.5,86.1,92.1,86.5,15.9,6.0,109.0,5.0,46.0,免费评估
38,班戈大学Bangor University,70.3,96.7,92.6,86.1,17.0,2.0,116.0,3.0,,免费评估
39,利物浦大学The University of Liverpool,69.7,90.9,87.2,76.3,18.2,7.0,138.0,3.0,,免费评估
40,剑桥安鲁大学Anglia Ruskin University,69.4,91.0,94.5,85.2,16.1,9.0,93.0,4.0,42.0,免费评估
41,奇切斯特大学University of Chichester,69.3,83.6,91.3,78.3,17.1,4.0,111.0,8.0,,免费评估
42,利物浦霍普大学Liverpool Hope University,68.1,89.4,88.6,81.7,13.8,3.0,103.0,2.0,,免费评估
42,伦敦都市大学London Metropolitan University,68.1,72.7,80.0,81.6,13.3,3.0,101.0,3.0,71.0,免费评估
44,诺丁汉特伦特大学Nottingham Trent University,67.8,91.0,87.8,79.4,17.3,6.0,118.0,2.0,66.0,免费评估
45,诺桑比亚大学Northumbria University,66.7,73.1,87.4,74.3,17.8,3.0,138.0,7.0,46.0,免费评估
46,朴茨茅斯大学University of Portsmouth,65.6,89.0,91.0,83.4,23.5,7.0,107.0,7.0,60.0,免费评估
47,布鲁内尔大学Brunel University,65.4,87.0,89.0,77.7,18.4,2.0,114.0,4.0,,免费评估
48,伯恩茅斯大学Bournemouth University,65.3,84.0,83.3,69.4,19.8,7.0,129.0,6.0,57.0,免费评估
