Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,牛津大学University of Oxford,,,41.3%,209.0,77.4%,100.0,免费评估
2,剑桥大学University of Cambridge,,,54.0%,215.0,87.9%,98.4,免费评估
3,兰卡斯特大学Lancaster University,84.4%,81.9%,47.0%,156.0,78.3%,96.7,免费评估
4,阿伯丁大学University of Aberdeen,90.1%,86.9%,46.3%,143.0,72.7%,95.9,免费评估
5,曼彻斯特大学The University of Manchester,76.8%,77.2%,48.9%,152.0,79.8%,94.7,免费评估
6,纽卡斯尔大学Newcastle University,84.5%,80.1%,36.3%,171.0,69.1%,93.8,免费评估
7,肯特大学University of Kent,83.4%,82.5%,41.9%,133.0,78.5%,93.5,免费评估
8,爱丁堡大学The University of Edinburgh,81.7%,80.8%,57.7%,164.0,56.6%,93.4,免费评估
9,华威大学The University of Warwick,76.7%,75.3%,45.2%,169.0,,93.2,免费评估
10,利兹大学University of Leeds,91.7%,85.9%,30.6%,157.0,65.8%,93.1,免费评估
11,伦敦国王学院King's College London,81.2%,81.0%,42.1%,157.0,69.0%,92.9,免费评估
12,谢菲尔德大学The University of Sheffield,,,42.2%,142.0,76.0%,92.6,免费评估
13,伦敦大学亚非学院SOAS University of London,91.8%,83.3%,26.0%,160.0,60.9%,91.0,免费评估
14,班戈大学Bangor University,93.9%,87.0%,39.6%,131.0,55.6%,90.4,免费评估
15,伦敦大学学院University College London,69.3%,74.5%,43.7%,169.0,66.3%,90.2,免费评估
15,伦敦大学玛丽女王学院Queen Mary University of London,80.3%,72.7%,50.3%,124.0,69.6%,90.2,免费评估
17,曼彻斯特城市大学Manchester Metropolitan University,87.1%,82.7%,29.0%,126.0,71.7%,89.9,免费评估
18,罗汉普顿大学Roehampton University,92.0%,85.4%,21.8%,101.0,77.4%,89.0,免费评估
19,格拉斯哥大学University of Glasgow,78.4%,75.0%,26.3%,,75.0%*,88.9,免费评估
20,约克大学The University of York,76.0%,72.0%,37.3%,142.0,68.9%,88.5,免费评估
21,哈德斯菲尔德大学University of Huddersfield,85.1%,83.0%,29.9%,116.0,69.2%,88.1,免费评估
22,中央兰开夏大学University of Central Lancashire,84.5%,79.3%,15.2%,124.0,77.8%,87.8,免费评估
23,埃塞克斯大学University of Essex,72.8%,69.3%,36.0%,117.0,80.4%,87.6,免费评估
24,西英格兰大学University of the West of England,90.4%,91.4%,9.5%,121.0,65.1%,86.2,免费评估
25,卡迪夫大学Cardiff University,80.4%,74.0%,35.1%,,59.3%*,85.3,免费评估
26,诺丁汉特伦特大学Nottingham Trent University,86.0%,81.8%,10.0%,120.0,69.6%,85.1,免费评估
27,伍尔弗汉普顿大学University of Wolverhampton,82.0%,76.2%,12.8%,113.0,69.6%,83.4,免费评估
28,约克圣约翰大学York St John University,86.0%,81.0%,9.7%,111.0,60.0%,81.8,免费评估
29,索尔福德大学University of Salford,84.5%,80.0%,4.8%,110.0,53.3%*,78.8,免费评估
30,雷丁大学University of Reading,65.2%,57.5%,25.8%,138.0,,78.7,免费评估
31,赫特福德大学University of Hertfordshire,71.9%,71.6%,,112.0,69.2%,78.2,免费评估
32,威斯敏斯特大学University of Westminster,81.6%,72.5%,2.0%,102.0,51.9%,75.8,免费评估
33,阿尔斯特大学University of Ulster,74.2%,72.8%,22.4%,122.0,33.7%,75.3,免费评估
34,布莱顿大学University of Brighton,64.7%,64.5%,16.2%,103.0,47.7%,72.6,免费评估
