Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,牛津大学University of Oxford,UnitedKingdom,100.0,84.8,72.3,87.9,,287.1,免费评估
2,伦敦大学学院University College London,UnitedKingdom,83.8,84.3,70.4,100.0,,282.2,免费评估
3,杜伦大学Durham University,UnitedKingdom,77.7,86.1,73.9,79.8,,258.3,免费评估
4,University of Toronto,Canada,72.4,75.1,67.5,95.3,,256.4,免费评估
5,埃克塞特大学University of Exeter,UnitedKingdom,65.2,85.2,76.6,87.9,,253.6,免费评估
6,剑桥大学University of Cambridge,UnitedKingdom,90.4,79.8,74.0,67.4,,252.4,免费评估
7,University of Washington,UnitedStates,61.3,97.8,70.7,73.9,,247.1,免费评估
8,曼彻斯特大学The University of Manchester,UnitedKingdom,67.2,85.4,64.4,73.9,,239.4,免费评估
9,Stockholm University,Sweden,65.7,95.7,92.4,56.4,,236.3,免费评估
10,Utrecht University,Netherlands,82.2,92.8,90.7,42.6,,235.7,免费评估
11,"University of California, Los Angeles",UnitedStates,59.7,83.2,61.0,79.8,,234.9,免费评估
12,University of British Columbia,Canada,66.2,79.5,71.9,73.9,,234.0,免费评估
13,The Ohio State University - Columbus,UnitedStates,60.9,83.6,75.8,70.7,,230.3,免费评估
14,University of Wisconsin - Madison,UnitedStates,65.2,74.4,67.9,76.9,,230.0,免费评估
15,"University of Minnesota, Twin Cities",UnitedStates,59.1,75.8,75.6,79.8,,229.8,免费评估
16,Arizona State University,UnitedStates,60.7,84.3,65.5,67.4,,225.6,免费评估
17,布里斯托大学University of Bristol,UnitedKingdom,62.6,78.4,79.0,67.4,,224.1,免费评估
18,谢菲尔德大学The University of Sheffield,UnitedKingdom,69.3,80.4,65.8,60.3,,223.1,免费评估
19,纽卡斯尔大学Newcastle University,UnitedKingdom,58.6,85.0,65.6,64.0,,220.6,免费评估
20,University of Wageningen,Netherlands,67.1,97.4,87.5,36.9,,218.9,免费评估
21,"University of California, Berkeley",UnitedStates,63.4,86.5,72.2,52.2,,216.6,免费评估
22,National University of Singapore,Singapore,78.9,76.4,67.1,47.7,,216.4,免费评估
23,格拉斯哥大学University of Glasgow,UnitedKingdom,57.2,71.8,61.7,73.9,,215.3,免费评估
24,University of Colorado at Boulder,UnitedStates,69.1,87.8,76.9,42.6,,214.9,免费评估
25,Uppsala University,Sweden,54.6,79.2,80.5,64.0,,213.9,免费评估
26,The University of Hong Kong,China-HongKong,57.3,82.2,67.0,60.3,,213.2,免费评估
27,Delft University of Technology,Netherlands,55.6,76.6,84.8,64.0,,213.1,免费评估
27,University of North Carolina at Chapel Hill,UnitedStates,46.7,75.9,53.8,79.8,,213.1,免费评估
29,University of Arizona,UnitedStates,59.3,72.9,74.8,64.0,,211.2,免费评估
30,The University of Queensland,Australia,72.6,75.1,75.5,47.7,,210.5,免费评估
31,Peking University,China,65.7,81.7,71.4,47.7,,209.4,免费评估
32,爱丁堡大学The University of Edinburgh,UnitedKingdom,68.0,82.9,67.5,42.6,,207.1,免费评估
33,University of Amsterdam,Netherlands,59.4,80.3,72.1,52.2,,206.4,免费评估
34,Simon Fraser University,Canada,50.2,71.3,66.1,70.7,,205.5,免费评估
35,"Rutgers, The State University of New Jersey - New Brunswick",UnitedStates,47.8,67.9,62.7,76.9,,205.1,免费评估
36,圣安德鲁斯大学University of St Andrews,UnitedKingdom,50.1,81.9,80.8,56.4,,204.5,免费评估
37,The University of Texas at Austin,UnitedStates,61.0,73.9,64.7,56.4,,204.3,免费评估
38,The University of Melbourne,Australia,76.0,77.0,67.0,36.9,,203.3,免费评估
39,University of Waterloo,Canada,47.7,76.9,72.5,64.0,,203.0,免费评估
40,University of Michigan-Ann Arbor,UnitedStates,53.1,85.2,61.3,52.2,,202.9,免费评估
41,University of Kentucky,UnitedStates,37.6,80.3,55.0,73.9,,202.8,免费评估
42,利兹大学University of Leeds,UnitedKingdom,69.8,80.6,76.2,36.9,,202.6,免费评估
42,University of Zurich,Switzerland,58.4,89.4,89.4,36.9,,202.6,免费评估
44,亚伯大学Aberystwyth University,UnitedKingdom,53.8,83.6,74.6,47.7,,200.0,免费评估
45,Beijing Normal University,China,68.5,77.6,76.8,36.9,,198.4,免费评估
46,Wuhan University,China,80.4,74.5,60.4,30.2,,197.2,免费评估
47,Columbia University,UnitedStates,64.9,85.8,79.8,30.2,,196.9,免费评估
48,York University,Canada,46.5,67.0,58.5,70.7,,195.8,免费评估
49,Ghent University,Belgium,61.5,74.1,84.5,42.6,,195.1,免费评估
50,东英吉利大学University of East Anglia,UnitedKingdom,42.6,100.0,76.5,36.9,,194.8,免费评估
