Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,拉夫堡大学Loughborough University,United Kingdom,82.3,96.2,100.0,100.0,96.8,免费评估
2,The University of Queensland,Australia,99.1,99.6,90.1,80.4,91.9,免费评估
3,The University of Sydney,Australia,100.0,98.5,87.9,89.2,91.4,免费评估
4,University of British Columbia,Canada,94.0,96.1,90.3,84.0,91.1,免费评估
5,University of Toronto,Canada,96.9,96.0,88.9,75.9,89.9,免费评估
6,Deakin University,Australia,85.8,98.7,86.6,91.9,88.8,免费评估
7,The University of Melbourne,Australia,90.7,97.5,82.7,89.2,86.8,免费评估
7,巴斯大学University of Bath,United Kingdom,78.1,94.3,85.2,97.7,86.8,免费评估
9,University of Alberta,Canada,90.7,99.2,83.5,73.8,86.0,免费评估
10,University of Florida,United States,86.3,95.4,85.3,73.5,85.8,免费评估
11,University of Copenhagen,Denmark,86.3,96.6,86.7,60.5,85.5,免费评估
12,伯明翰大学University of Birmingham,United Kingdom,85.2,94.5,85.1,68.3,84.8,免费评估
13,埃克塞特大学University of Exeter,United Kingdom,78.8,96.0,82.4,89.2,84.6,免费评估
14,University of Otago,New Zealand,86.3,91.9,85.5,64.1,84.4,免费评估
15,利物浦约翰摩尔斯大学Liverpool John Moores University,United Kingdom,82.9,97.6,86.2,50.4,83.8,免费评估
15,Seoul National University,South Korea,70.9,87.8,86.7,80.0,83.8,免费评估
17,Pennsylvania State University,United States,67.6,89.0,87.8,74.2,83.6,免费评估
17,University of Michigan-Ann Arbor,United States,83.5,94.6,84.8,60.0,83.6,免费评估
19,McMaster University,Canada,91.1,97.6,81.4,63.7,83.5,免费评估
20,伦敦大学学院University College London,United Kingdom,80.3,96.1,82.9,70.0,83.2,免费评估
21,The Ohio State University,United States,89.8,97.5,79.9,68.8,82.9,免费评估
21,爱丁堡大学The University of Edinburgh,United Kingdom,75.6,97.3,82.4,75.5,82.9,免费评估
23,KU Leuven,Belgium,86.3,96.9,83.3,53.2,82.8,免费评估
24,Griffith University,Australia,86.9,94.4,81.4,64.6,82.5,免费评估
25,University of Calgary,Canada,80.9,94.9,79.8,76.4,81.9,免费评估
26,University of Massachusetts Amherst,United States,67.6,94.4,82.6,78.3,81.7,免费评估
27,Auckland University of Technology (AUT),New Zealand,87.4,95.3,79.9,61.4,81.5,免费评估
28,The University of Western Australia,Australia,82.3,94.7,81.8,55.4,81.2,免费评估
29,University of Technology Sydney,Australia,81.6,98.6,75.0,89.2,81.0,免费评估
30,Edith Cowan University,Australia,81.6,93.1,77.9,78.8,80.8,免费评估
31,Western University,Canada,85.8,93.5,78.4,67.5,80.7,免费评估
32,"Nanyang Technological University, Singapore (NTU)",Singapore,70.9,89.9,78.7,91.4,80.5,免费评估
33,Victoria University,Australia,83.5,96.1,76.2,77.1,80.4,免费评估
34,University College Dublin,Ireland,86.3,97.0,74.7,80.1,80.3,免费评估
35,曼彻斯特大学The University of Manchester,United Kingdom,76.5,95.3,78.4,73.9,80.2,免费评估
36,The University of Hong Kong,Hong Kong SAR,75.6,94.2,78.8,71.4,79.9,免费评估
37,La Trobe University,Australia,96.2,99.2,71.3,77.5,79.8,免费评估
37,The University of New South Wales (UNSW Sydney),Australia,80.3,96.8,74.5,85.3,79.8,免费评估
39,"University of North Carolina, Chapel Hill",United States,84.7,95.0,75.2,73.2,79.4,免费评估
40,University of Ottawa,Canada,78.8,89.7,80.2,58.2,79.2,免费评估
41,National University of Singapore (NUS),Singapore,62.2,82.9,80.6,90.1,79.1,免费评估
41,Waseda University,Japan,69.9,84.4,80.5,76.3,79.1,免费评估
43,The University of Auckland,New Zealand,69.9,91.8,80.1,64.4,78.8,免费评估
44,Texas A&M University,United States,70.9,86.9,80.2,69.0,78.7,免费评估
45,McGill University,Canada,80.9,93.0,77.2,62.0,78.6,免费评估
45,University of Jyväskylä,Finland,78.8,92.6,78.9,55.9,78.6,免费评估
47,Ghent University,Belgium,91.1,99.5,71.0,68.6,78.1,免费评估
48,University of Southern California,United States,84.1,94.2,73.7,69.9,78.0,免费评估
49,Australian Catholic University,Australia,89.8,100.0,67.8,87.5,77.9,免费评估
50,National Taiwan University (NTU),Taiwan,78.8,90.9,75.3,71.1,77.7,免费评估
