Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,牛津大学University of Oxford,United Kingdom,100.0,99.4,70.9,,97.0,免费评估
2,剑桥大学University of Cambridge,United Kingdom,99.5,100.0,72.1,,96.8,免费评估
3,Harvard University,United States,97.7,97.3,75.7,,95.5,免费评估
4,"University of California, Berkeley (UCB)",United States,95.7,85.1,89.3,,94.0,免费评估
5,Yale University,United States,94.7,90.6,74.3,,92.3,免费评估
6,Stanford University,United States,92.8,92.4,86.0,,92.1,免费评估
7,Columbia University,United States,91.3,84.6,77.2,,89.2,免费评估
7,University of Chicago,United States,90.1,81.7,89.2,,89.2,免费评估
9,"University of California, Los Angeles (UCLA)",United States,91.1,85.3,75.4,,89.0,免费评估
10,Princeton University,United States,91.2,82.8,76.4,,88.9,免费评估
11,National University of Singapore (NUS),Singapore,89.3,87.9,73.9,,87.6,免费评估
12,爱丁堡大学The University of Edinburgh,United Kingdom,90.1,80.2,70.1,,87.1,免费评估
13,University of Toronto,Canada,89.2,81.2,75.3,,87.0,免费评估
14,New York University (NYU),United States,85.2,78.9,85.8,,84.6,免费评估
14,University of Pennsylvania,United States,84.3,77.8,93.5,,84.6,免费评估
16,伦敦大学学院University College London,United Kingdom,87.6,83.3,60.3,,84.4,免费评估
17,Cornell University,United States,85.1,79.9,81.6,,84.2,免费评估
18,Duke University,United States,84.7,73.8,85.5,,83.7,免费评估
18,The University of Melbourne,Australia,84.7,87.1,72.3,,83.7,免费评估
20,The University of Sydney,Australia,84.4,84.1,76.9,,83.6,免费评估
20,University of Michigan,United States,83.7,78.7,87.4,,83.6,免费评估
22,The Australian National University,Australia,83.4,83.4,76.7,,82.7,免费评估
22,华威大学The University of Warwick,United Kingdom,83.4,81.4,78.7,,82.7,免费评估
24,The University of Hong Kong,Hong Kong,83.7,87.4,64.3,,82.1,免费评估
25,曼彻斯特大学The University of Manchester,United Kingdom,81.4,82.3,80.5,,81.4,免费评估
26,University of British Columbia,Canada,82.2,80.4,70.5,,80.9,免费评估
27,约克大学The University of York,United Kingdom,81.9,69.3,83.5,,80.8,免费评估
28,McGill University,Canada,81.9,77.4,71.3,,80.4,免费评估
29,The University of Tokyo,Japan,83.4,88.9,42.9,,79.9,免费评估
30,伦敦国王学院King's College London,United Kingdom,83.3,79.4,51.3,,79.7,免费评估
31,The University of Auckland,New Zealand,80.1,74.1,81.5,,79.6,免费评估
32,"Trinity Business School, Trinity College Dublin",Ireland,81.7,77.8,58.5,,79.0,免费评估
33,Massachusetts Institute of Technology (MIT),United States,79.6,89.4,62.8,,78.9,免费评估
34,University of Texas at Austin,United States,81.0,74.7,64.0,,78.7,免费评估
35,伦敦大学玛丽女王学院Queen Mary University of London,United Kingdom,78.6,70.9,78.8,,77.9,免费评估
36,格拉斯哥大学University of Glasgow,United Kingdom,79.5,61.9,76.5,,77.4,免费评估
36,利兹大学University of Leeds,United Kingdom,78.1,70.7,78.2,,77.4,免费评估
38,杜伦大学Durham University,United Kingdom,77.2,82.7,72.5,,77.3,免费评估
39,The University of Queensland,Australia,76.9,75.1,80.2,,77.1,免费评估
40,University of Wisconsin-Madison,United States,76.8,72.2,80.8,,76.7,免费评估
41,Monash University,Australia,77.9,82.9,59.7,,76.6,免费评估
42,Brown University,United States,76.9,73.7,76.2,,76.5,免费评估
43,Johns Hopkins University,United States,76.5,68.8,82.9,,76.4,免费评估
44,Université Paris-Sorbonne (Paris IV),France,80.5,78.5,39.2,,76.2,免费评估
45,University of Virginia,United States,75.9,69.4,84.5,,76.1,免费评估
46,University of Amsterdam,Netherlands,76.2,75.0,75.8,,76.0,免费评估
46,布里斯托大学University of Bristol,United Kingdom,75.6,79.5,75.8,,76.0,免费评估
48,"Nanyang Technological University, Singapore (NTU)",Singapore,76.9,81.0,59.4,,75.6,免费评估
49,伯明翰大学University of Birmingham,United Kingdom,74.7,77.3,74.3,,74.9,免费评估
50,University of Alberta,Canada,75.7,65.4,74.2,,74.5,免费评估
50,埃克塞特大学University of Exeter,United Kingdom,74.7,71.6,76.0,,74.5,免费评估
