Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,227.0,4.09,3.43,90.0,100.0,免费评估
2,剑桥大学University of Cambridge,240.0,4.19,3.54,84.0,99.7,免费评估
3,杜伦大学Durham University,208.0,4.04,3.31,86.0,97.8,免费评估
4,约克大学The University of York,187.0,4.39,3.21,87.0,97.8,免费评估
5,圣安德鲁斯大学University of St Andrews,208.0,4.21,3.23,83.0,97.6,免费评估
6,格拉斯哥大学University of Glasgow,206.0,4.12,3.15,83.0,97.0,免费评估
7,利物浦大学The University of Liverpool,151.0,4.13,3.5,88.0,96.6,免费评估
8,诺丁汉大学University of Nottingham,159.0,4.22,3.22,87.0,96.4,免费评估
9,伦敦大学学院University College London,182.0,3.92,3.3,84.0,96.2,免费评估
10,华威大学The University of Warwick,166.0,4.15,3.3,84.0,96.0,免费评估
11,兰卡斯特大学Lancaster University,163.0,4.17,2.98,86.0,95.7,免费评估
12,帝国理工学院Imperial College London,195.0,3.62,3.3,82.0,95.6,免费评估
13,伦敦国王学院King's College London,155.0,3.9,3.07,90.0,95.6,免费评估
14,巴斯大学University of Bath,176.0,4.07,3.23,82.0,95.6,免费评估
15,爱丁堡大学The University of Edinburgh,200.0,3.99,3.23,77.0,95.4,免费评估
16,赫瑞瓦特大学Heriot Watt University,171.0,4.19,3.01,83.0,95.4,免费评估
17,布里斯托大学University of Bristol,176.0,4.09,3.35,78.0,95.2,免费评估
18,思克莱德大学University of Strathclyde,193.0,3.92,3.15,79.0,95.1,免费评估
19,诺丁汉特伦特大学Nottingham Trent University,117.0,4.21,3.16,92.0,95.0,免费评估
20,伯明翰大学University of Birmingham,162.0,4.15,3.01,82.0,94.9,免费评估
21,萨里大学University of Surrey,153.0,4.37,2.98,82.0,94.7,免费评估
22,利兹大学University of Leeds,153.0,4.15,3.18,81.0,94.4,免费评估
23,英国女王大学Queen's University Belfast,159.0,4.12,2.93,81.0,94.3,免费评估
24,谢菲尔德大学The University of Sheffield,155.0,4.21,3.19,79.0,94.3,免费评估
25,曼彻斯特大学The University of Manchester,168.0,4.26,3.24,75.0,94.2,免费评估
26,卡迪夫大学Cardiff University,139.0,3.94,3.29,85.0,94.2,免费评估
27,拉夫堡大学Loughborough University,145.0,4.21,2.7,83.0,93.7,免费评估
28,莱斯特大学University of Leicester,130.0,4.22,2.94,83.0,93.7,免费评估
29,南安普顿大学University of Southampton,155.0,4.12,3.23,74.0,93.3,免费评估
30,基尔大学Keele University,115.0,4.28,3.09,81.0,93.2,免费评估
31,德蒙福特大学De Montfort University,123.0,4.14,2.58,89.0,93.1,免费评估
32,东英吉利大学University of East Anglia,129.0,3.92,3.27,81.0,93.1,免费评估
33,布拉德福德大学University of Bradford,109.0,3.96,3.22,87.0,92.7,免费评估
34,班戈大学Bangor University,117.0,4.1,2.7,85.0,92.6,免费评估
35,阿斯顿大学Aston University,122.0,4.47,2.83,79.0,92.4,免费评估
36,纽卡斯尔大学Newcastle University,148.0,4.0,2.91,76.0,92.3,免费评估
37,西苏格兰大学University of the West of Scotland,152.0,3.89,2.67,78.0,92.3,免费评估
38,萨塞克斯大学University of Sussex,149.0,4.35,2.66,74.0,92.2,免费评估
39,哈德斯菲尔德大学University of Huddersfield,118.0,4.1,2.67,85.0,92.1,免费评估
40,利物浦约翰摩尔斯大学Liverpool John Moores University,138.0,4.01,2.75,83.0,92.1,免费评估
41,普利茅斯大学University of Plymouth,116.0,4.14,2.98,79.0,91.9,免费评估
42,雷丁大学University of Reading,116.0,3.84,2.85,81.0,91.6,免费评估
43,伦敦大学玛丽女王学院Queen Mary University of London,129.0,3.95,3.07,75.0,91.6,免费评估
44,曼彻斯特城市大学Manchester Metropolitan University,130.0,3.99,2.69,79.0,91.3,免费评估
45,肯特大学University of Kent,123.0,4.05,2.88,75.0,91.0,免费评估
46,布莱顿大学University of Brighton,107.0,3.75,3.17,82.0,90.9,免费评估
47,赫尔大学The University of Hull,115.0,3.92,2.91,77.0,90.8,免费评估
48,中央兰开夏大学University of Central Lancashire,122.0,3.61,2.36,84.0,90.7,免费评估
49,谢菲尔德哈莱姆大学Sheffield Hallam University,107.0,4.27,2.55,76.0,90.4,免费评估
50,格林威治大学The University of Greenwich,121.0,4.21,2.46,78.0,90.4,免费评估
51,林肯大学University of Lincoln,114.0,4.78,,,89.6,免费评估
52,南威尔士大学The University of South Wales,109.0,4.3,,81.0,89.4,免费评估
53,阿伯丁大学University of Aberdeen,,3.88,2.94,67.0,89.1,免费评估
54,伦敦都市大学London Metropolitan University,,4.16,,78.0,88.9,免费评估
55,诺桑比亚大学Northumbria University,147.0,4.16,3.12,60.0,88.9,免费评估
56,斯旺西大学Swansea University,117.0,4.44,,,88.8,免费评估
57,索尔福德大学University of Salford,118.0,4.15,,71.0,87.3,免费评估
58,金斯顿大学Kingston University,94.0,4.09,2.82,63.0,86.2,免费评估
59,蒂赛德大学Teesside University,,4.25,,67.0,86.0,免费评估
