Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
31,伯恩茅斯大学Bournemouth University,84%,,323.0,96.00%,85.1,免费评估
32,剑桥安鲁大学Anglia Ruskin University,82%,1.2/9,309.0,86.00%,84.5,免费评估
33,阿尔斯特大学University of Ulster,70%,3.1/9,332.0,78.00%,84.2,免费评估
34,肯特大学University of Kent,87%,1.8/9,282.0,70.00%,83.8,免费评估
35,雷丁大学University of Reading,84%,,367.0,80.00%,83.7,免费评估
36,诺桑比亚大学Northumbria University,76%,1.6/9,330.0,83.00%,83.2,免费评估
37,赫特福德大学University of Hertfordshire,75%,2.7/9,265.0,82.00%,83.1,免费评估
38,伯明翰大学University of Birmingham,81%,,420.0,75.00%,83.0,免费评估
39,考文垂大学Coventry University,79%,0.9/9,292.0,84.00%,80.8,免费评估
40,班戈大学Bangor University,81%,,271.0,94.00%,80.6,免费评估
40,哥比亚大学University of Cumbria,81%,0.1/9,292.0,89.00%,80.6,免费评估
40,蒂赛德大学Teesside University,81%,1.0/9,274.0,81.00%,80.6,免费评估
43,Central Lancs,82%,1.7/9,296.0,66.00%,80.4,免费评估
44,布莱顿大学University of Brighton,77%,0.9/9,306.0,85.00%,80.3,免费评估
45,索尔福德大学University of Salford,76%,1.8/9,276.0,80.00%,80.2,免费评估
46,谢菲尔德哈莱姆大学Sheffield Hallam University,73%,1.2/9,320.0,85.00%,80.1,免费评估
47,曼彻斯特城市大学Manchester Metropolitan University,74%,1.6/9,340.0,69.00%,79.2,免费评估
48,布鲁内尔大学Brunel University,70%,1.6/9,325.0,78.00%,78.7,免费评估
49,玛格丽特女王大学Queen Margaret University,,0.5/9,335.0,80.00%,78.5,免费评估
50,德蒙福特大学De Montfort University,77%,1.5/9,255.0,79.00%,78.4,免费评估
51,约克圣约翰大学York St John University,80%,0.3/9,282.0,80.00%,77.9,免费评估
52,金斯顿大学Kingston University,79%,1.5/9,,64.00%,77.8,免费评估
53,伯明翰城市大学Birmingham City University,77%,,285.0,89.00%,77.7,免费评估
54,伦敦南岸大学London South Bank University,79%,,234.0,94.00%,77.3,免费评估
54,Kingston/St George's,73%,,315.0,90.00%,77.3,免费评估
56,贝德福德大学University of Bedfordshire,78%,,228.0,91.00%,75.9,免费评估
57,埃塞克斯大学University of Essex,78%,,282.0,78.00%,75.2,免费评估
58,Canterbury CC,73%,0.4/9,240.0,90.00%,75.1,免费评估
59,普利茅斯大学University of Plymouth,68%,0.5/9,316.0,85.00%,75.0,免费评估
60,哈德斯菲尔德大学University of Huddersfield,81%,,275.0,71.00%,74.9,免费评估
61,威斯敏斯特大学University of Westminster,64%,2.1/9,249.0,84.00%,74.8,免费评估
62,格林威治大学The University of Greenwich,87%,,288.0,53.00%,74.1,免费评估
63,北安普顿大学The University of Northampton,63%,0.9/9,270.0,93.00%,73.8,免费评估
64,林肯大学University of Lincoln,75%,0.5/9,268.0,75.00%,73.7,免费评估
65,"Cardiff, UWIC",64%,1.1/9,308.0,80.00%,73.3,免费评估
66,Leeds Met,68%,0.6/9,289.0,81.00%,73.2,免费评估
67,University College Plymouth St Mark and St John Marjon,70%,,338.0,72.00%,72.5,免费评估
68,Edin Napier,77%,1.0/9,,60.00%,72.4,免费评估
69,英国圣玛丽大学学院St Mary's University College,79%,,291.0,59.00%,71.8,免费评估
70,米德塞斯大学Middlesex University,64%,1.6/9,215.0,85.00%,71.3,免费评估
71,德比大学University of Derby,69%,,255.0,81.00%,70.2,免费评估
71,东伦敦大学University of East London,65%,1.9/9,223.0,73.00%,70.2,免费评估
73,切斯特大学University of Chester,77%,0.8/9,229.0,57.00%,69.4,免费评估
74,布里斯托大学University of Bristol,57%,,316.0,89.00%,69.2,免费评估
75,利物浦约翰摩尔斯大学Liverpool John Moores University,73%,1.5/9,257.0,49.00%,69.0,免费评估
76,阿伯泰邓迪大学University of Abertay Dundee,,0.7/9,254.0,58.00%,66.3,免费评估
77,桑德兰大学University of Sunderland,81%,0.7/9,192.0,40.00%,65.1,免费评估
78,伯明翰大学学院University College Birmingham,76%,,209.0,56.00%,64.8,免费评估
79,罗汉普顿大学Roehampton University,77%,1.0/9,202.0,32.00%,61.9,免费评估
