Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,萨塞克斯大学University of Sussex,United Kingdom,100.0,63.8,93.1,89.6,93.8,免费评估
2,Harvard University,United States,88.4,100.0,95.7,82.9,89.8,免费评估
3,牛津大学University of Oxford,United Kingdom,85.5,96.4,90.9,100.0,89.6,免费评估
4,伦敦大学亚非学院SOAS University of London,United Kingdom,89.6,71.1,91.0,92.0,88.3,免费评估
5,剑桥大学University of Cambridge,United Kingdom,82.4,96.0,95.2,97.2,87.9,免费评估
6,"University of California, Berkeley (UCB)",United States,85.3,86.1,97.2,89.6,87.8,免费评估
7,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,83.4,86.6,94.2,99.1,87.7,免费评估
8,Stanford University,United States,81.5,90.7,100.0,89.6,86.4,免费评估
9,The Australian National University,Australia,84.2,83.2,86.2,87.1,84.8,免费评估
10,University of Copenhagen,Denmark,81.9,68.3,88.9,87.1,82.4,免费评估
11,University of Cape Town,South Africa,79.7,82.7,90.7,82.9,82.1,免费评估
12,东英吉利大学University of East Anglia,United Kingdom,81.5,41.0,93.7,89.6,80.5,免费评估
13,Wageningen University,Netherlands,77.7,54.6,91.6,92.0,79.6,免费评估
14,曼彻斯特大学The University of Manchester,United Kingdom,71.1,65.3,94.6,98.2,78.1,免费评估
15,University of Toronto,Canada,68.7,67.9,97.5,97.2,77.2,免费评估
16,The University of Melbourne,Australia,72.5,82.9,87.5,76.5,76.4,免费评估
17,University of Delhi,India,74.4,83.9,80.3,74.6,76.3,免费评估
18,"University of California, Los Angeles (UCLA)",United States,74.8,83.3,85.8,63.6,75.6,免费评估
19,University of Witwatersrand,South Africa,75.0,85.2,76.8,68.4,75.3,免费评估
20,Princeton University,United States,75.5,82.3,78.6,66.1,75.2,免费评估
21,The University of Sydney,Australia,69.3,81.5,89.5,78.2,74.9,免费评估
22,爱丁堡大学The University of Edinburgh,United Kingdom,67.7,73.8,91.5,82.9,74.2,免费评估
23,University of Chicago,United States,77.1,75.4,82.6,51.1,73.9,免费评估
24,The University of Queensland,Australia,64.5,71.3,95.2,90.8,73.7,免费评估
25,The University of Tokyo,Japan,75.4,86.2,69.3,60.9,73.4,免费评估
26,Brown University,United States,73.4,63.4,81.7,70.6,73.2,免费评估
26,University of Amsterdam,Netherlands,67.8,66.8,89.5,82.9,73.2,免费评估
28,Lund University,Sweden,69.2,58.5,91.2,76.5,72.5,免费评估
29,伦敦国王学院King's College London,United Kingdom,69.7,59.0,82.9,76.5,71.6,免费评估
30,Universiti Malaya (UM),Malaysia,72.7,79.2,71.9,60.9,71.5,免费评估
31,"University of California, Davis",United States,69.4,55.7,86.5,74.6,71.4,免费评估
32,Duke University,United States,64.6,65.3,89.2,82.9,71.1,免费评估
33,Universidad Nacional Autónoma de México (UNAM),Mexico,75.8,90.0,59.0,51.1,71.0,免费评估
34,The University of Hong Kong,Hong Kong,68.7,73.1,82.6,66.1,70.8,免费评估
35,Uppsala University,Sweden,72.0,37.9,81.2,74.6,70.4,免费评估
36,伯明翰大学University of Birmingham,United Kingdom,56.5,80.7,93.8,95.2,70.3,免费评估
37,Michigan State University,United States,63.3,63.8,86.7,79.9,69.4,免费评估
38,利兹大学University of Leeds,United Kingdom,58.1,61.4,96.6,90.8,69.1,免费评估
39,McGill University,Canada,66.9,62.5,80.0,66.1,68.3,免费评估
39,University of Otago,New Zealand,61.1,73.7,85.3,76.5,68.3,免费评估
41,City University of Hong Kong,Hong Kong,62.5,68.0,84.9,74.6,68.2,免费评估
41,The University of Auckland,New Zealand,66.2,77.9,74.0,63.6,68.2,免费评估
43,Arizona State University,United States,63.6,51.3,89.1,76.5,68.1,免费评估
44,Stellenbosch University,South Africa,64.1,63.7,83.8,70.6,68.0,免费评估
45,布里斯托大学University of Bristol,United Kingdom,59.9,70.0,87.3,76.5,67.5,免费评估
46,KU Leuven,Belgium,59.0,47.7,93.3,85.8,67.0,免费评估
47,谢菲尔德大学The University of Sheffield,United Kingdom,54.9,65.2,96.1,84.4,66.5,免费评估
48,Erasmus University Rotterdam,Netherlands,55.4,61.0,90.2,89.6,66.3,免费评估
48,University of Pennsylvania,United States,58.5,76.1,84.6,72.7,66.3,免费评估
50,Makerere University,Uganda,66.4,62.4,73.1,60.9,66.2,免费评估
