Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,萨塞克斯大学University of Sussex,85.5,30.0,403.0,84.8,100.0,免费评估
2,巴斯大学University of Bath,79.9,48.3,384.0,69.6,98.2,免费评估
3,谢菲尔德大学The University of Sheffield,85.0,35.0,,88.0,98.1,免费评估
4,利兹大学University of Leeds,80.3,45.0,363.0,76.7,97.6,免费评估
5,爱丁堡大学The University of Edinburgh,72.0,41.7,395.0,81.3,96.0,免费评估
6,兰卡斯特大学Lancaster University,78.2,33.3,357.0,88.5,95.2,免费评估
7,斯旺西大学Swansea University,79.5,26.7,,96.8,93.9,免费评估
8,肯特大学University of Kent,79.6,43.3,310.0,77.8,93.1,免费评估
9,斯特林大学University of Stirling,78.7,25.0,,92.9,91.4,免费评估
10,伯明翰大学University of Birmingham,77.3,30.0,344.0,82.5,91.3,免费评估
11,西英格兰大学University of the West of England,86.6,8.3,306.0,100.0,90.2,免费评估
12,邓迪大学University of Dundee,75.0,15.0,381.0,83.3,88.2,免费评估
12,罗伯特高登大学The Robert Gordon University,91.2,,322.0,89.8,88.2,免费评估
14,约克大学The University of York,64.1,38.3,364.0,77.8,88.1,免费评估
14,赫尔大学The University of Hull,83.2,20.0,313.0,80.8,88.1,免费评估
16,朴茨茅斯大学University of Portsmouth,86.3,,331.0,90.0,86.7,免费评估
17,考文垂大学Coventry University,94.5,11.7,272.0,75.7,86.5,免费评估
17,哈德斯菲尔德大学University of Huddersfield,85.4,21.7,293.0,73.8,86.5,免费评估
19,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,82.5,,357.0,88.9,86.4,免费评估
20,格拉斯哥大学University of Glasgow,80.6,16.7,,84.6,86.2,免费评估
21,布里斯托大学University of Bristol,78.9,33.3,384.0,40.0,85.6,免费评估
22,思克莱德大学University of Strathclyde,70.1,16.7,346.0,87.5,84.9,免费评估
23,英国女王大学Queen's University Belfast,63.6,31.7,313.0,86.9,84.3,免费评估
24,东英吉利大学University of East Anglia,76.5,25.0,298.0,75.0,84.1,免费评估
24,曼彻斯特大学The University of Manchester,86.4,25.0,246.0,71.4,84.1,免费评估
26,谢菲尔德哈莱姆大学Sheffield Hallam University,80.1,18.3,316.0,66.1,82.7,免费评估
27,赫特福德大学University of Hertfordshire,82.0,5.0,313.0,77.0,81.8,免费评估
28,林肯大学University of Lincoln,72.0,15.0,303.0,85.6,81.7,免费评估
29,波尔顿大学University of Bolton,81.4,18.3,223.0,85.0,81.3,免费评估
29,阿尔斯特大学University of Ulster,81.4,26.7,285.0,55.8,81.3,免费评估
