Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,70.3%,244,84.8%,100.0,免费评估
2,牛津大学University of Oxford,,,63.1%,231,91.4%,98.4,免费评估
3,杜伦大学Durham University,84.0%,84.3%,49.1%,224,82.0%,95.0,免费评估
4,约克大学The University of York,88.6%,89.0%,44.6%,186,84.1%,94.3,免费评估
5,利物浦大学The University of Liverpool,,,55.6%,152,86.7%,93.3,免费评估
6,圣安德鲁斯大学University of St Andrews,75.6%,81.6%,50.3%,212,82.6%,92.6,免费评估
7,华威大学The University of Warwick,84.1%,82.0%,50.8%,174,83.0%,92.4,免费评估
8,曼彻斯特大学The University of Manchester,,,46.0%,177,81.5%,92.2,免费评估
9,兰卡斯特大学Lancaster University,90.8%,87.2%,37.5%,153,,91.8,免费评估
10,帝国理工学院Imperial College London,69.1%,70.3%,54.6%,212,87.2%,91.7,免费评估
11,诺丁汉大学University of Nottingham,84.1%,85.1%,48.5%,164,82.0%,91.6,免费评估
12,阿斯顿大学Aston University,91.5%,83.8%,20.6%,140,94.9%,91.4,免费评估
13,伯明翰大学University of Birmingham,86.7%,87.7%,37.3%,162,83.3%,91.3,免费评估
14,爱丁堡大学The University of Edinburgh,79.9%,76.4%,48.4%,204,78.7%,91.1,免费评估
14,布里斯托大学University of Bristol,,,56.6%,193,75.0%,91.1,免费评估
16,诺丁汉特伦特大学Nottingham Trent University,90.5%,92.3%,24.1%,116,93.5%,90.9,免费评估
17,伦敦大学学院University College London,74.3%,72.1%,56.0%,188,82.7%,90.6,免费评估
18,基尔大学Keele University,87.9%,87.7%,41.1%,125,84.2%,90.1,免费评估
19,格拉斯哥大学University of Glasgow,71.9%,75.8%,41.1%,205,83.3%,89.8,免费评估
20,南安普顿大学University of Southampton,85.5%,85.9%,50.7%,139,77.6%,89.6,免费评估
20,巴斯大学University of Bath,80.4%,82.0%,43.0%,172,79.5%,89.6,免费评估
22,拉夫堡大学Loughborough University,91.9%,92.4%,23.9%,137,82.3%,89.4,免费评估
23,东英吉利大学University of East Anglia,82.8%,82.7%,39.2%,156,81.6%,89.3,免费评估
24,赫瑞瓦特大学Heriot Watt University,84.0%,81.3%,34.2%,172,79.2%,89.1,免费评估
25,University of Strathclyde,78.4%,75.2%,40.1%,195,78.4%,89.0,免费评估
25,萨里大学University of Surrey,89.1%,89.6%,30.8%,164,74.6%,89.0,免费评估
27,莱斯特大学University of Leicester,90.0%,87.7%,32.8%,140,76.9%,88.4,免费评估
27,利兹大学University of Leeds,80.5%,82.2%,35.9%,165,79.7%,88.4,免费评估
29,谢菲尔德大学The University of Sheffield,82.3%,84.3%,38.9%,156,77.5%,88.3,免费评估
30,谢菲尔德哈莱姆大学Sheffield Hallam University,91.5%,91.2%,17.8%,112,81.6%,86.8,免费评估
31,英国女王大学Queen's University Belfast,67.7%,71.8%,34.7%,155,89.7%,86.4,免费评估
32,卡迪夫大学Cardiff University,77.8%,82.4%,30.9%,140,81.0%,86.1,免费评估
33,萨塞克斯大学University of Sussex,81.6%,82.0%,25.8%,137,79.2%,85.6,免费评估
34,纽卡斯尔大学Newcastle University,76.5%,81.1%,28.5%,154,76.2%,85.0,免费评估
35,班戈大学Bangor University,75.6%,83.4%,19.1%,128,84.1%,84.4,免费评估
36,伦敦大学玛丽女王学院Queen Mary University of London,77.9%,78.1%,37.0%,136,73.8%,84.3,免费评估
36,哈德斯菲尔德大学University of Huddersfield,86.9%,83.7%,11.0%,127,79.0%,84.3,免费评估
38,赫尔大学The University of Hull,80.3%,79.7%,24.2%,116,81.1%,84.1,免费评估
38,阿伯丁大学University of Aberdeen,77.0%,80.6%,31.6%,186,64.1%,84.1,免费评估
40,普利茅斯大学University of Plymouth,80.6%,77.0%,25.3%,120,79.7%,83.9,免费评估
41,中央兰开夏大学University of Central Lancashire,85.4%,83.0%,11.7%,113,80.9%,83.8,免费评估
42,南威尔士大学The University of South Wales,86.1%,85.9%,,110,84.6%,83.5,免费评估
43,肯特大学University of Kent,81.5%,79.2%,27.5%,132,71.6%,83.2,免费评估
44,雷丁大学University of Reading,77.4%,76.1%,27.3%,129,76.3%,83.0,免费评估
45,Manchester Metropolitan University,78.8%,80.5%,16.3%,128,74.6%,81.8,免费评估
46,布莱顿大学University of Brighton,76.3%,75.0%,4.8%,123,82.6%,81.1,免费评估
47,利物浦约翰摩尔斯大学Liverpool John Moores University,65.0%,64.8%,6.0%,127,92.3%,80.5,免费评估
48,金斯顿大学Kingston University,94.4%,93.4%,2.6%,102,62.9%,80.3,免费评估
48,布拉德福德大学University of Bradford,75.0%,76.6%,9.5%,111,80.5%,80.3,免费评估
50,伦敦都市大学London Metropolitan University,90.9%,88.3%,,107,66.7%,79.9,免费评估
51,格林威治大学The University of Greenwich,72.3%,76.5%,7.4%,108,80.3%,79.3,免费评估
52,西苏格兰大学University of the West of Scotland,80.2%,76.5%,29.0%,147,53.3%,78.9,免费评估
53,Northumbria University,76.9%,76.3%,14.0%,141,60.8%,77.8,免费评估
