Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Nanyang Technological University,Singapore,56.8,99.8,84.7,100.0,,373.6,免费评估
2,Massachusetts Institute of Technology (MIT),United States,63.8,77.3,75.3,99.0,,354.3,免费评估
3,Stanford University,United States,55.5,89.3,72.6,93.1,,345.5,免费评估
4,"University of California, Berkeley",United States,76.9,72.1,75.5,89.4,,343.0,免费评估
5,Swiss Federal Institute of Technology Lausanne,Switzerland,52.3,91.3,88.0,84.5,,330.3,免费评估
6,Georgia Institute of Technology,United States,55.9,77.1,72.0,88.4,,324.2,免费评估
7,Technical University of Denmark,Denmark,72.1,73.5,78.5,76.8,,315.0,免费评估
8,University of Chicago,United States,69.0,69.0,71.3,79.9,,312.1,免费评估
9,"The Imperial College of Science, Technology and Medicine",United Kingdom,64.7,73.3,80.3,78.1,,310.2,免费评估
10,California Institute of Technology,United States,35.4,84.4,74.3,82.2,,299.2,免费评估
11,Northwestern University,United States,29.2,100.0,78.6,73.7,,292.3,免费评估
12,Seoul National University,South Korea,63.5,65.8,52.7,75.6,,291.0,免费评估
13,Tsinghua University,China,100.0,69.7,59.1,51.6,,284.9,免费评估
14,Ulsan National Institute of Science and Technology,South Korea,36.9,86.2,56.7,75.0,,284.3,免费评估
15,University of Science and Technology of China,China,78.9,70.9,55.7,57.7,,276.4,免费评估
16,National University of Singapore,Singapore,61.0,79.1,72.7,58.6,,271.7,免费评估
17,"University of California, Santa Barbara",United States,26.9,87.8,86.4,69.0,,269.9,免费评估
18,Korea Advanced Institute of Science and Technology,South Korea,61.2,65.8,55.7,64.7,,267.5,免费评估
19,University of Washington,United States,34.4,93.0,81.9,61.7,,267.2,免费评估
20,The University of Texas at Austin,United States,61.5,73.3,58.9,59.4,,265.3,免费评估
21,University of Erlangen-Nuremberg,Germany,35.0,74.2,79.9,69.7,,264.5,免费评估
22,Pohang University of Science and Technology,South Korea,39.9,69.5,62.9,71.0,,264.0,免费评估
23,Huazhong University of Science and Technology,China,65.8,76.0,52.4,54.3,,260.9,免费评估
24,牛津大学University of Oxford,United Kingdom,44.1,83.8,82.7,57.7,,260.0,免费评估
25,Fudan University,China,48.1,78.6,65.6,59.4,,258.6,免费评估
26,Peking University,China,58.4,73.3,58.5,56.9,,257.2,免费评估
27,剑桥大学University of Cambridge,United Kingdom,51.1,70.5,76.2,60.2,,257.1,免费评估
28,Monash University,Australia,45.6,77.5,81.0,58.6,,256.4,免费评估
29,Zhejiang University,China,76.4,68.8,54.6,49.8,,255.6,免费评估
30,University of Wisconsin - Madison,United States,51.0,74.4,64.0,57.7,,253.7,免费评估
31,Sungkyunkwan University,South Korea,41.0,78.4,60.1,57.7,,247.0,免费评估
32,University of Michigan-Ann Arbor,United States,59.2,71.7,71.3,50.7,,246.5,免费评估
33,Dalian University of Technology,China,59.7,68.8,54.2,53.5,,246.2,免费评估
34,South China University of Technology,China,64.6,74.7,52.9,47.8,,245.4,免费评估
35,University of Massachusetts Amherst,United States,24.8,96.4,77.2,54.3,,245.3,免费评估
36,Shanghai Jiao Tong University,China,76.4,67.8,55.9,44.7,,244.8,免费评估
37,The University of Queensland,Australia,45.3,78.0,83.5,51.6,,243.3,免费评估
38,National Taiwan University,China-Taiwan,52.0,67.3,61.5,55.2,,242.0,免费评估
39,Karlsruhe Institute of Technology (KIT),Germany,77.2,63.4,81.1,42.5,,241.9,免费评估
40,"University of California, Los Angeles",United States,39.7,72.1,77.0,55.2,,237.6,免费评估
41,Swiss Federal Institute of Technology Zurich,Switzerland,50.8,72.1,79.8,48.8,,236.5,免费评估
42,University of Wollongong,Australia,38.3,80.5,91.4,48.8,,234.7,免费评估
43,The University of Tokyo,Japan,63.5,61.0,68.9,47.8,,233.9,免费评估
44,Xian Jiao Tong University,China,77.6,69.7,49.7,37.8,,232.9,免费评估
45,King Abdullah University of Science and Technology,Saudi Arabia,35.5,79.9,96.4,48.8,,232.3,免费评估
46,Tianjin University,China,72.0,70.9,53.5,39.0,,231.7,免费评估
47,Princeton University,United States,50.1,74.4,76.4,45.8,,231.3,免费评估
48,Tohoku University,Japan,64.2,61.2,70.6,45.8,,231.1,免费评估
49,KTH Royal Institute of Technology,Sweden,61.0,65.5,86.0,43.6,,231.0,免费评估
50,Pennsylvania State University - University Park,United States,59.1,69.0,68.6,43.6,,229.1,免费评估
