Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Harvard University,United States,98.7,100.0,91.5,95.0,96.1,免费评估
2,剑桥大学University of Cambridge,United Kingdom,93.8,95.6,95.3,92.0,93.9,免费评估
3,牛津大学University of Oxford,United Kingdom,93.4,98.7,95.3,91.0,93.8,免费评估
4,伦敦国王学院King's College London,United Kingdom,88.9,87.2,94.2,94.5,91.5,免费评估
4,Monash University,Australia,100.0,73.7,88.2,88.2,91.5,免费评估
6,诺丁汉大学University of Nottingham,United Kingdom,93.8,65.9,99.1,89.9,91.4,免费评估
7,Karolinska Institutet,Sweden,84.3,88.4,95.7,96.0,90.5,免费评估
8,伦敦大学学院University College London,United Kingdom,88.6,84.7,91.5,94.0,90.3,免费评估
9,National University of Singapore (NUS),Singapore,88.0,74.5,98.1,91.5,90.1,免费评估
10,"University of North Carolina, Chapel Hill",United States,84.6,74.1,94.7,100.0,89.9,免费评估
11,Yale University,United States,86.2,89.8,93.8,91.5,89.8,免费评估
12,帝国理工学院Imperial College London,United Kingdom,84.2,77.7,100.0,91.5,89.3,免费评估
13,"University of California, San Diego (UCSD)",United States,83.7,75.8,96.5,95.5,89.1,免费评估
14,曼彻斯特大学The University of Manchester,United Kingdom,89.2,70.7,95.2,89.9,89.0,免费评估
15,"University of California, San Francisco",United States,87.7,61.6,94.2,96.4,88.9,免费评估
16,The University of Tokyo,Japan,89.7,88.3,88.4,82.8,87.5,免费评估
17,Johns Hopkins University,United States,86.2,68.7,90.2,94.0,87.4,免费评估
18,Uppsala University,Sweden,84.2,87.6,93.7,84.7,87.0,免费评估
19,University of Michigan,United States,79.1,69.4,94.1,96.9,86.3,免费评估
20,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,81.1,91.3,92.3,84.1,85.7,免费评估
21,Leiden University,Netherlands,79.4,70.6,96.1,89.4,85.2,免费评估
21,Purdue University,United States,77.4,68.5,96.9,92.5,85.2,免费评估
21,Seoul National University,South Korea,81.6,82.3,87.8,89.4,85.2,免费评估
24,University of Toronto,Canada,75.9,89.3,88.6,94.0,84.9,免费评估
25,University of Copenhagen,Denmark,75.8,70.0,93.3,95.0,84.4,免费评估
26,Ludwig-Maximilians-Universität München,Germany,76.6,82.8,91.1,90.4,84.3,免费评估
27,Kyoto University,Japan,81.8,81.8,87.9,85.3,84.2,免费评估
28,The University of Sydney,Australia,79.8,74.6,89.7,88.8,84.0,免费评估
29,University of Washington,United States,69.7,68.8,96.6,99.6,83.8,免费评估
30,KU Leuven,Belgium,79.7,80.7,89.5,85.3,83.7,免费评估
31,University of British Columbia,Canada,79.2,84.1,89.4,84.1,83.5,免费评估
32,University of Alberta,Canada,74.5,80.9,91.5,90.4,83.4,免费评估
33,Duke University,United States,71.0,80.1,92.9,91.0,82.4,免费评估
34,University of Geneva,Switzerland,75.3,78.9,92.3,83.4,81.9,免费评估
35,Université de Montréal,Canada,74.9,79.1,90.1,84.7,81.6,免费评估
35,University of Minnesota,United States,73.2,65.5,91.4,91.5,81.6,免费评估
37,McGill University,Canada,78.0,79.6,88.5,80.8,81.5,免费评估
37,The Chinese University of Hong Kong (CUHK),Hong Kong,72.7,82.0,92.7,84.1,81.5,免费评估
39,The University of Queensland,Australia,70.9,70.3,91.6,91.0,81.0,免费评估
39,University of Pennsylvania,United States,67.1,88.4,90.9,90.4,81.0,免费评估
41,Utrecht University,Netherlands,64.9,51.2,98.8,100.0,80.8,免费评估
42,Peking University,China,81.8,74.4,78.7,83.4,80.7,免费评估
43,University of Wisconsin-Madison,United States,73.7,59.3,92.2,87.7,80.4,免费评估
44,Columbia University,United States,70.8,85.2,91.0,82.8,80.3,免费评估
45,Freie Universitaet Berlin,Germany,70.7,84.5,90.4,83.4,80.2,免费评估
46,The University of Hong Kong,Hong Kong,79.5,69.9,87.2,78.0,80.1,免费评估
46,University of Southern California,United States,72.8,70.6,93.4,82.2,80.1,免费评估
48,The University of Melbourne,Australia,73.0,74.0,89.3,83.4,79.8,免费评估
49,格拉斯哥大学University of Glasgow,United Kingdom,77.0,48.7,94.5,80.1,79.3,免费评估
50,National Taiwan University (NTU),Taiwan,77.7,56.7,88.3,80.1,78.9,免费评估
