Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,614.0,4.28,3.38,96.0,100.0,免费评估
2,帝国理工学院Imperial College London,592.0,4.29,3.34,90.0,98.1,免费评估
3,牛津大学University of Oxford,583.0,3.96,3.51,90.0,97.8,免费评估
4,伯明翰大学University of Birmingham,470.0,4.16,3.14,94.0,95.6,免费评估
5,巴斯大学University of Bath,509.0,4.2,3.08,84.0,93.8,免费评估
6,爱丁堡大学The University of Edinburgh,508.0,3.47,3.3,86.0,93.4,免费评估
7,曼彻斯特大学The University of Manchester,502.0,3.94,3.2,82.0,93.2,免费评估
8,赫瑞瓦特大学Heriot Watt University,435.0,3.71,3.3,88.0,92.7,免费评估
9,利兹大学University of Leeds,488.0,3.66,2.97,88.0,92.5,免费评估
10,思克莱德大学University of Strathclyde,524.0,3.72,3.03,82.0,92.4,免费评估
11,拉夫堡大学Loughborough University,419.0,4.1,3.08,86.0,92.3,免费评估
12,纽卡斯尔大学Newcastle University,430.0,4.16,3.02,86.0,92.0,免费评估
13,谢菲尔德大学The University of Sheffield,432.0,3.91,3.06,86.0,91.9,免费评估
14,伦敦大学学院University College London,495.0,3.81,3.12,76.0,91.2,免费评估
15,诺丁汉大学University of Nottingham,442.0,4.22,3.16,76.0,90.9,免费评估
16,萨里大学University of Surrey,421.0,4.16,2.98,80.0,90.5,免费评估
17,斯旺西大学Swansea University,349.0,3.9,3.29,84.0,90.4,免费评估
18,兰卡斯特大学Lancaster University,369.0,3.89,3.08,,89.9,免费评估
19,英国女王大学Queen's University Belfast,391.0,3.82,2.99,78.0,89.2,免费评估
20,阿伯丁大学University of Aberdeen,412.0,3.53,2.94,74.0,87.4,免费评估
21,西苏格兰大学University of the West of Scotland,371.0,4.51,2.48,76.0,86.9,免费评估
22,布拉德福德大学University of Bradford,318.0,4.38,2.69,80.0,86.7,免费评估
23,赫尔大学The University of Hull,280.0,4.3,2.82,,86.0,免费评估
24,威斯敏斯特大学University of Westminster,,3.6,,88.0,85.4,免费评估
25,阿斯顿大学Aston University,334.0,3.81,2.83,72.0,85.2,免费评估
26,索尔福德大学University of Salford,324.0,4.68,,,84.0,免费评估
27,朴茨茅斯大学University of Portsmouth,357.0,3.89,2.46,66.0,83.3,免费评估
28,伦敦南岸大学London South Bank University,282.0,3.81,2.59,68.0,83.2,免费评估
29,哈德斯菲尔德大学University of Huddersfield,311.0,4.03,,,81.7,免费评估
30,蒂赛德大学Teesside University,263.0,3.99,2.63,58.0,79.6,免费评估
