Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,199.0,4.45,3.11,98.0,100.0,免费评估
2,阿尔斯特大学University of Ulster,149.0,4.44,3.24,100.0,99.7,免费评估
3,卡迪夫大学Cardiff University,156.0,4.21,3.42,99.0,99.4,免费评估
4,谢菲尔德大学The University of Sheffield,136.0,4.6,3.51,97.0,98.2,免费评估
5,曼彻斯特大学The University of Manchester,155.0,3.97,3.12,98.0,97.9,免费评估
6,布拉德福德大学University of Bradford,144.0,3.82,3.22,100.0,97.6,免费评估
7,"Aston University, Birmingham",140.0,4.19,3.37,97.0,97.5,免费评估
8,伦敦城市大学City University London,139.0,4.45,3.06,97.0,96.9,免费评估
9,"Bristol, University of the West of England",134.0,4.21,3.06,,95.8,免费评估
10,坎特伯雷大学Canterbury Christ Church University,,3.86,,100.0,95.6,免费评估
11,普利茅斯大学University of Plymouth,162.0,4.31,2.58,94.0,95.0,免费评估
12,利物浦大学The University of Liverpool,126.0,4.21,3.09,93.0,94.4,免费评估
13,剑桥安鲁大学Anglia Ruskin University,105.0,4.23,2.92,95.0,93.1,免费评估
14,赫特福德大学University of Hertfordshire,119.0,4.08,,,92.8,免费评估
