Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,241.0,4.07,3.48,94.0,100.0,免费评估
2,牛津大学University of Oxford,235.0,3.97,3.58,88.0,98.6,免费评估
3,帝国理工学院Imperial College London,207.0,4.09,3.46,92.0,97.7,免费评估
4,利兹大学University of Leeds,196.0,4.19,3.41,96.0,97.1,免费评估
5,格拉斯哥大学University of Glasgow,203.0,3.96,3.25,92.0,96.3,免费评估
6,思克莱德大学University of Strathclyde,211.0,4.07,3.1,86.0,95.9,免费评估
7,南安普顿大学University of Southampton,193.0,4.01,3.3,90.0,95.7,免费评估
8,伦敦大学学院University College London,191.0,4.03,3.37,84.0,95.0,免费评估
9,爱丁堡大学The University of Edinburgh,195.0,3.84,3.3,86.0,94.5,免费评估
10,诺丁汉大学University of Nottingham,161.0,4.3,3.16,92.0,94.5,免费评估
11,埃克塞特大学University of Exeter,162.0,4.08,3.18,92.0,93.7,免费评估
12,巴斯大学University of Bath,171.0,4.03,3.04,90.0,93.3,免费评估
13,布里斯托大学University of Bristol,173.0,3.82,3.3,86.0,93.2,免费评估
14,曼彻斯特大学The University of Manchester,170.0,4.07,3.14,86.0,93.2,免费评估
15,拉夫堡大学Loughborough University,157.0,4.27,2.65,92.0,93.1,免费评估
16,纽卡斯尔大学Newcastle University,154.0,4.09,3.09,90.0,92.8,免费评估
17,英国女王大学Queen's University Belfast,147.0,3.68,3.19,96.0,92.6,免费评估
18,伯明翰大学University of Birmingham,159.0,3.97,2.97,90.0,92.5,免费评估
19,阿伯丁大学University of Aberdeen,167.0,4.06,2.94,,92.3,免费评估
20,兰卡斯特大学Lancaster University,156.0,3.82,3.08,88.0,92.1,免费评估
21,萨里大学University of Surrey,153.0,4.25,3.08,82.0,92.1,免费评估
22,谢菲尔德大学The University of Sheffield,150.0,3.89,3.22,88.0,92.0,免费评估
23,萨塞克斯大学University of Sussex,,3.93,2.97,90.0,91.9,免费评估
24,斯旺西大学Swansea University,130.0,4.08,3.29,90.0,91.9,免费评估
25,埃塞克斯大学University of Essex,127.0,4.27,2.89,92.0,91.8,免费评估
26,卡迪夫大学Cardiff University,147.0,4.02,3.31,86.0,91.5,免费评估
27,赫瑞瓦特大学Heriot Watt University,154.0,3.8,3.3,82.0,91.2,免费评估
28,约克大学The University of York,139.0,4.3,2.91,84.0,90.9,免费评估
29,阿尔斯特大学University of Ulster,136.0,3.88,2.89,90.0,90.3,免费评估
30,伦敦大学玛丽女王学院Queen Mary University of London,141.0,3.71,3.19,84.0,90.3,免费评估
31,利物浦大学The University of Liverpool,137.0,3.98,3.02,82.0,90.0,免费评估
32,班戈大学Bangor University,132.0,4.13,2.89,82.0,89.9,免费评估
33,肯特大学University of Kent,130.0,3.99,2.78,86.0,89.8,免费评估
34,利物浦约翰摩尔斯大学Liverpool John Moores University,151.0,3.77,2.69,90.0,89.7,免费评估
35,诺桑比亚大学Northumbria University,138.0,3.85,2.8,82.0,89.5,免费评估
36,朴茨茅斯大学University of Portsmouth,115.0,4.12,2.81,94.0,89.3,免费评估
37,阿斯顿大学Aston University,131.0,4.15,2.86,78.0,89.0,免费评估
38,考文垂大学Coventry University,141.0,4.18,2.62,80.0,89.0,免费评估
39,普利茅斯大学University of Plymouth,119.0,4.17,2.81,86.0,88.8,免费评估
40,布鲁内尔大学Brunel University,130.0,4.07,2.7,78.0,88.6,免费评估
41,中央兰开夏大学University of Central Lancashire,126.0,3.88,2.36,88.0,88.3,免费评估
42,哈德斯菲尔德大学University of Huddersfield,139.0,4.03,2.48,80.0,88.0,免费评估
43,谢菲尔德哈莱姆大学Sheffield Hallam University,125.0,3.88,2.55,82.0,87.9,免费评估
44,西英格兰大学University of the West of England,128.0,4.24,2.85,76.0,87.9,免费评估
