Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,阿尔斯特大学University of Ulster,123.0,4.59,2.97,64.0,100.0,免费评估
2,萨里大学University of Surrey,145.0,3.97,3.18,58.0,99.5,免费评估
3,利物浦约翰摩尔斯大学Liverpool John Moores University,145.0,3.93,3.57,54.0,99.3,免费评估
4,伯恩茅斯艺术大学Arts University Bournemouth,144.0,4.23,,82.0,99.1,免费评估
5,伯明翰大学University of Birmingham,146.0,3.98,,78.0,97.9,免费评估
6,University of Lincoln,115.0,4.11,2.49,78.0,97.9,免费评估
7,朴茨茅斯大学University of Portsmouth,112.0,3.92,2.54,84.0,97.9,免费评估
8,考文垂大学Coventry University,129.0,4.19,2.5,70.0,97.4,免费评估
9,曼彻斯特城市大学Manchester Metropolitan University,133.0,4.25,2.6,62.0,97.2,免费评估
10,伯恩茅斯大学Bournemouth University,122.0,3.99,3.13,68.0,97.2,免费评估
11,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,146.0,4.44,2.64,42.0,97.0,免费评估
12,格罗斯特大学University of Gloucestershire,108.0,4.07,2.61,80.0,96.9,免费评估
13,龙比亚大学Napier University,153.0,3.98,2.47,52.0,96.7,免费评估
14,中央兰开夏大学University of Central Lancashire,125.0,4.54,2.34,60.0,96.6,免费评估
15,罗伯特高登大学The Robert Gordon University,138.0,4.08,2.53,56.0,96.1,免费评估
16,卡迪夫都市大学Cardiff Metropolitan University,128.0,3.99,3.25,56.0,96.1,免费评估
17,桑德兰大学University of Sunderland,106.0,4.86,1.96,68.0,95.9,免费评估
18,温切斯特大学University of Winchester,121.0,4.14,,80.0,95.9,免费评估
19,奇切斯特大学University of Chichester,113.0,4.24,2.67,62.0,95.8,免费评估
20,斯塔福德郡大学Staffordshire University,117.0,4.19,2.74,56.0,95.8,免费评估
21,普利茅斯大学University of Plymouth,129.0,4.14,2.48,52.0,95.7,免费评估
22,利兹贝克特大学Leeds Beckett University,110.0,4.24,2.72,64.0,95.6,免费评估
23,牛津布鲁克斯大学Oxford Brookes University,122.0,4.02,2.65,62.0,95.4,免费评估
24,玛格丽特女王大学Queen Margaret University,134.0,4.12,,68.0,95.4,免费评估
25,Solent University (Southampton),134.0,4.08,,68.0,95.3,免费评估
26,伦敦南岸大学London South Bank University,96.0,4.09,2.87,62.0,95.2,免费评估
27,切斯特大学University of Chester,125.0,4.16,2.26,54.0,95.1,免费评估
28,谢菲尔德哈莱姆大学Sheffield Hallam University,113.0,4.04,2.75,64.0,95.1,免费评估
29,德蒙福特大学De Montfort University,119.0,4.2,,74.0,94.8,免费评估
30,哈德斯菲尔德大学University of Huddersfield,129.0,3.97,,70.0,94.7,免费评估
31,坎特伯雷大学Canterbury Christ Church University,112.0,4.2,2.75,54.0,94.7,免费评估
32,"University of Westminster, London",120.0,3.78,2.8,58.0,94.5,免费评估
33,格林威治大学The University of Greenwich,121.0,4.11,2.21,60.0,94.5,免费评估
34,索尔福德大学University of Salford,109.0,3.97,2.66,64.0,94.2,免费评估
35,布莱顿大学University of Brighton,110.0,4.08,3.0,52.0,93.5,免费评估
36,法尔茅斯大学Falmouth University,111.0,4.39,,64.0,92.8,免费评估
37,赫特福德大学University of Hertfordshire,116.0,4.01,,66.0,92.7,免费评估
38,西苏格兰大学University of the West of Scotland,106.0,3.97,2.24,58.0,92.6,免费评估
39,德比大学University of Derby,121.0,3.98,1.93,54.0,92.4,免费评估
40,伍尔弗汉普顿大学University of Wolverhampton,97.0,4.34,2.37,54.0,92.1,免费评估
41,南威尔士大学The University of South Wales,101.0,4.04,2.83,52.0,92.0,免费评估
42,利物浦霍普大学Liverpool Hope University,112.0,3.85,1.39,,91.8,免费评估
43,东伦敦大学University of East London,99.0,4.19,2.26,58.0,91.6,免费评估
44,圣大卫三一学院University of Wales Trinity Saint David,126.0,4.12,,48.0,91.3,免费评估
45,西伦敦大学University of West London,109.0,4.12,,52.0,90.0,免费评估
46,University of the Highlands and Islands (UHI),99.0,4.12,,58.0,89.8,免费评估
47,新白金汉大学Buckinghamshire New University,99.0,4.02,1.72,48.0,88.8,免费评估
48,"Glyndwr University, Wrexham",,3.7,,54.0,88.7,免费评估
49,米德塞斯大学Middlesex University,105.0,3.84,2.72,30.0,88.3,免费评估
50,北安普顿大学The University of Northampton,102.0,3.8,,52.0,88.3,免费评估
51,贝德福德大学University of Bedfordshire,88.0,3.78,2.41,46.0,88.3,免费评估
52,萨福克学院University Campus Suffolk,,3.98,,46.0,88.1,免费评估
53,伦敦都市大学London Metropolitan University,100.0,3.75,,50.0,87.6,免费评估
54,剑桥安鲁大学Anglia Ruskin University,81.0,3.85,,30.0,82.4,免费评估
