Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,The University of Hong Kong,Hong Kong,79.5,90.1,98.6,95.7,91.2,免费评估
2,伦敦国王学院King's College London,United Kingdom,85.0,73.0,92.6,95.3,89.2,免费评估
3,University of Michigan,United States,82.3,67.0,92.4,100.0,89.1,免费评估
4,"Academic Centre for Dentistry Amsterdam (ACTA), Amsterdam the Netherlands",Netherlands,82.0,67.3,97.1,93.4,88.5,免费评估
5,Tokyo Medical and Dental University (TMDU),Japan,100.0,73.3,85.2,83.9,88.1,免费评估
6,Karolinska Institutet,Sweden,95.7,75.7,88.5,82.0,87.4,免费评估
7,University of Bern,Switzerland,67.7,58.0,100.0,100.0,86.1,免费评估
8,伦敦大学学院University College London,United Kingdom,66.3,82.7,94.6,97.1,85.7,免费评估
9,KU Leuven,Belgium,71.5,64.1,99.3,91.9,85.2,免费评估
10,University of Gothenburg,Sweden,76.0,38.7,97.5,97.1,85.1,免费评估
11,University of Zurich,Switzerland,67.1,62.1,99.0,96.6,85.0,免费评估
12,Harvard University,United States,73.4,94.8,86.5,90.3,84.5,免费评估
13,"University of North Carolina, Chapel Hill",United States,76.8,51.9,92.9,94.3,84.4,免费评估
14,University of Washington,United States,64.7,57.2,95.6,98.4,83.3,免费评估
15,New York University (NYU),United States,69.2,72.4,93.2,90.3,83.1,免费评估
15,Peking University,China,70.8,87.3,91.4,85.8,83.1,免费评估
15,Universidade de São Paulo,Brazil,66.5,77.0,87.3,97.5,83.1,免费评估
18,University of Pennsylvania,United States,67.0,77.3,91.3,90.9,82.5,免费评估
19,伯明翰大学University of Birmingham,United Kingdom,63.2,89.1,95.4,86.4,82.4,免费评估
20,University of British Columbia,Canada,62.3,68.0,94.8,90.9,81.2,免费评估
21,Aarhus University,Denmark,68.4,63.4,95.3,84.6,80.8,免费评估
22,曼彻斯特大学The University of Manchester,United Kingdom,71.1,81.9,88.0,82.6,80.7,免费评估
23,University of Geneva,Switzerland,63.6,56.1,96.5,89.3,80.4,免费评估
24,The University of Melbourne,Australia,65.6,84.5,91.1,82.6,80.2,免费评估
24,"University of California, Los Angeles (UCLA)",United States,68.8,75.1,89.0,84.6,80.2,免费评估
26,Seoul National University,South Korea,62.9,80.2,89.4,87.6,80.0,免费评估
27,"University of California, San Francisco",United States,75.0,69.8,86.7,80.6,79.7,免费评估
27,University of Otago,New Zealand,62.9,77.7,92.4,84.6,79.7,免费评估
29,University of Copenhagen,Denmark,59.7,61.2,95.6,89.3,79.5,免费评估
30,Complutense University of Madrid,Spain,60.4,66.8,95.1,86.4,79.3,免费评估
31,Universidade Estadual de Campinas (Unicamp),Brazil,61.6,66.5,88.4,91.9,79.2,免费评估
32,The University of Adelaide,Australia,58.2,81.2,92.0,83.9,78.4,免费评估
33,Malmo University,Sweden,63.1,54.3,92.8,87.0,78.3,免费评估
33,Sichuan University,China,58.2,51.1,94.2,91.4,78.3,免费评估
33,The University of Sydney,Australia,63.4,96.7,87.1,78.4,78.3,免费评估
36,Wuhan University,China,59.1,69.3,93.8,83.9,78.0,免费评估
37,UNESP,Brazil,61.6,61.5,86.2,90.3,77.6,免费评估
38,University of Minnesota,United States,58.2,48.9,92.2,89.8,77.0,免费评估
39,Columbia University,United States,56.4,71.4,88.7,87.0,76.8,免费评估
40,Boston University,United States,66.3,63.6,86.3,80.6,76.3,免费评估
40,纽卡斯尔大学Newcastle University,United Kingdom,55.8,57.9,93.4,85.8,76.3,免费评估
42,Osaka University,Japan,66.5,82.1,85.5,74.5,76.2,免费评估
42,Radboud University,Netherlands,56.8,41.4,96.3,87.0,76.2,免费评估
42,University of Toronto,Canada,58.9,72.3,85.9,85.2,76.2,免费评估
45,King Saud University,Saudi Arabia,50.1,74.9,91.4,85.2,75.5,免费评估
46,Ludwig-Maximilians-Universität München,Germany,54.8,55.2,93.7,83.3,75.1,免费评估
46,Yonsei University,South Korea,56.6,77.3,88.1,79.9,75.1,免费评估
48,University of Oslo,Norway,57.8,57.1,90.9,81.3,74.7,免费评估
49,University of Milan,Italy,48.7,78.1,87.0,87.0,74.6,免费评估
49,University of Southern California,United States,58.1,57.0,89.1,82.6,74.6,免费评估
