Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,皇家威尔士音乐戏剧学院Royal Welsh College of Music and Drama,100.0,94.1,94.5,81.2,8.7,,137.0,7.0,91.0,免费评估
2,萨里大学University of Surrey,97.2,87.7,92.9,82.0,11.2,9.0,171.0,7.0,69.0,免费评估
3,埃塞克斯大学University of Essex,95.7,93.0,95.0,88.4,19.1,3.0,162.0,9.0,81.0,免费评估
4,伯明翰城市大学Birmingham City University,94.5,95.0,93.2,87.2,9.1,10.0,129.0,7.0,64.0,免费评估
5,伯明翰大学University of Birmingham,90.2,87.1,92.6,68.2,13.0,10.0,179.0,5.0,80.0,免费评估
6,埃克塞特大学University of Exeter,89.6,99.0,97.5,85.2,17.4,4.0,179.0,4.0,70.0,免费评估
7,兰卡斯特大学Lancaster University,89.2,88.5,93.6,74.2,,10.0,161.0,6.0,,免费评估
7,"中央演讲与戏剧学院Central School of Speech & Drama, U of London",89.2,89.9,95.5,80.8,10.3,5.0,144.0,7.0,71.0,免费评估
9,米德塞斯大学Middlesex University,88.0,98.0,96.8,79.9,13.7,9.0,134.0,6.0,79.0,免费评估
10,三一拉邦艺术学院Trinity Laban Conservatoire of Music and Dance,87.6,88.1,91.1,71.7,10.1,8.0,143.0,8.0,81.0,免费评估
11,苏格兰皇家音乐学院Royal Conservatoire of Scotland,84.7,86.7,89.3,78.7,10.8,8.0,139.0,,79.0,免费评估
12,诺丁汉特伦特大学Nottingham Trent University,84.4,97.0,97.3,91.9,13.9,4.0,167.0,3.0,61.0,免费评估
13,市政厅音乐及戏剧学院Guildhall School of Music and Drama,84.3,90.0,87.8,59.3,8.2,8.0,140.0,9.0,,免费评估
14,中央兰开夏大学University of Central Lancashire,83.4,86.8,92.5,87.2,16.9,9.0,143.0,6.0,58.0,免费评估
15,奇切斯特大学University of Chichester,82.6,98.2,99.1,86.2,12.9,4.0,135.0,7.0,55.0,免费评估
16,舞蹈与戏剧艺术学院Conservatoire for Dance and Drama,82.5,86.5,89.3,70.1,9.4,,108.0,10.0,66.0,免费评估
17,利物浦表演艺术学院The Liverpool Institute for Performing Arts,80.4,92.7,94.2,75.5,14.3,3.0,137.0,9.0,68.0,免费评估
18,曼彻斯特大学The University of Manchester,80.0,90.0,90.9,75.9,13.8,8.0,182.0,4.0,,免费评估
19,西苏格兰大学University of the West of Scotland,79.7,78.5,92.0,82.7,18.0,3.0,,10.0,,免费评估
20,华威大学The University of Warwick,78.5,84.6,91.1,77.8,13.3,5.0,167.0,6.0,57.0,免费评估
21,利兹大学University of Leeds,77.8,88.0,92.4,84.4,14.0,6.0,159.0,4.0,71.0,免费评估
22,肯特大学University of Kent,77.4,90.0,92.7,77.8,11.2,6.0,139.0,6.0,72.0,免费评估
23,布里斯托大学University of Bristol,75.8,79.1,87.0,63.8,13.8,6.0,191.0,5.0,59.0,免费评估
23,格拉斯哥大学University of Glasgow,75.8,92.0,93.0,68.7,14.4,6.0,176.0,5.0,,免费评估
25,曼彻斯特城市大学Manchester Metropolitan University,75.1,93.1,93.1,82.7,12.9,4.0,141.0,7.0,48.0,免费评估
25,蒂赛德大学Teesside University,75.1,85.0,92.5,82.0,12.2,10.0,125.0,3.0,,免费评估
27,东英吉利大学University of East Anglia,74.7,88.1,93.0,56.2,15.7,3.0,183.0,7.0,59.0,免费评估
28,伯恩茅斯艺术大学Arts University Bournemouth,73.1,94.9,94.8,82.2,15.8,5.0,139.0,3.0,69.0,免费评估
29,伦敦大学玛丽女王学院Queen Mary University of London,72.8,96.0,97.7,74.9,15.3,4.0,147.0,4.0,,免费评估
30,雷丁大学University of Reading,72.1,88.1,90.6,69.7,13.3,6.0,134.0,5.0,,免费评估
31,"圣马克与圣约翰大学University of St Mark & St John, Plymouth",72.0,100.0,98.5,92.4,36.7,9.0,115.0,,,免费评估
32,布鲁内尔大学Brunel University,71.7,83.1,88.0,76.1,9.7,6.0,136.0,7.0,,免费评估
33,格林威治大学The University of Greenwich,71.4,85.2,90.1,78.8,15.2,,148.0,7.0,47.0,免费评估
34,约克大学The University of York,71.2,86.1,95.0,61.7,16.8,8.0,159.0,4.0,58.0,免费评估
34,伦敦艺术大学University of the Arts London,71.2,74.0,85.9,76.0,11.9,10.0,128.0,5.0,48.0,免费评估
36,利物浦约翰摩尔斯大学Liverpool John Moores University,70.5,88.9,93.2,81.3,17.6,3.0,141.0,8.0,50.0,免费评估
37,考文垂大学Coventry University,70.3,98.2,98.9,76.8,,5.0,124.0,5.0,71.0,免费评估
38,约克圣约翰大学York St John University,69.0,90.1,96.3,78.7,10.8,5.0,123.0,3.0,57.0,免费评估
39,萨塞克斯大学University of Sussex,68.9,83.0,88.0,67.7,10.5,3.0,143.0,,,免费评估
40,切斯特大学University of Chester,68.8,77.5,80.8,80.8,12.1,4.0,125.0,9.0,60.0,免费评估
41,英国女王大学Queen's University Belfast,68.5,85.1,93.0,66.3,11.6,6.0,143.0,5.0,,免费评估
42,伦敦都市大学London Metropolitan University,68.0,86.5,89.2,87.2,13.3,2.0,128.0,,,免费评估
42,拉夫堡大学Loughborough University,68.0,76.8,91.6,78.5,12.0,5.0,149.0,5.0,,免费评估
44,伦敦大学皇家霍洛威学院Royal Holloway University of London,67.9,80.2,86.6,61.4,12.2,6.0,155.0,7.0,54.0,免费评估
45,罗汉普顿大学Roehampton University,67.7,91.1,93.2,77.1,12.0,6.0,128.0,5.0,48.0,免费评估
46,东伦敦大学University of East London,67.5,85.4,87.5,73.4,15.8,,148.0,6.0,59.0,免费评估
47,朴茨茅斯大学University of Portsmouth,67.2,95.5,96.4,83.0,19.6,4.0,128.0,5.0,,免费评估
48,哈德斯菲尔德大学University of Huddersfield,66.7,93.9,97.0,80.9,17.1,3.0,130.0,4.0,61.0,免费评估
49,斯塔福德郡大学Staffordshire University,65.8,97.5,93.8,72.3,,6.0,118.0,5.0,,免费评估
50,西英格兰大学University of the West of England,65.6,90.0,90.5,74.8,16.7,7.0,128.0,10.0,46.0,免费评估
51,赫尔大学The University of Hull,65.3,90.0,92.8,78.8,12.8,7.0,132.0,4.0,48.0,免费评估
52,贝德福德大学University of Bedfordshire,65.2,88.7,88.0,75.4,10.2,5.0,95.0,8.0,46.0,免费评估
53,罗斯布鲁弗学院Rose Bruford College,65.1,93.0,92.5,77.4,15.9,4.0,128.0,5.0,50.0,免费评估
54,Plymouth,64.4,81.3,88.5,83.6,14.6,7.0,134.0,3.0,,免费评估
55,艾芝西尔大学Edge Hill University,63.6,81.1,86.0,78.8,13.3,4.0,134.0,7.0,46.0,免费评估
56,诺桑比亚大学Northumbria University,63.5,91.0,92.2,79.7,15.0,2.0,146.0,6.0,43.0,免费评估
57,伍斯特大学University of Worcester,63.2,89.0,91.0,69.9,10.6,8.0,112.0,9.0,26.0,免费评估
58,温切斯特大学University of Winchester,62.6,92.7,92.3,77.8,12.6,2.0,,7.0,47.0,免费评估
59,纽曼大学Newman University,60.5,83.4,93.5,90.7,13.6,3.0,109.0,,,免费评估
60,利物浦霍普大学Liverpool Hope University,60.4,82.3,90.8,73.6,12.5,2.0,112.0,5.0,59.0,免费评估
61,卡迪夫都市大学Cardiff Metropolitan University,60.2,90.9,93.2,76.5,18.2,4.0,120.0,,,免费评估
62,格罗斯特大学University of Gloucestershire,60.1,85.5,89.1,68.8,19.4,4.0,117.0,8.0,,免费评估
63,Lincoln,59.8,88.5,94.3,75.2,13.1,4.0,134.0,3.0,50.0,免费评估
64,创意艺术大学University for the Creative Arts,59.3,83.0,91.4,76.0,15.2,8.0,126.0,1.0,,免费评估
65,法尔茅斯大学Falmouth University,59.0,67.9,84.6,68.7,15.2,3.0,128.0,5.0,73.0,免费评估
65,金斯顿大学Kingston University,59.0,81.4,87.8,80.9,19.6,9.0,135.0,6.0,39.0,免费评估
67,坎特伯雷大学Canterbury Christ Church University,58.5,73.6,82.5,75.4,13.9,3.0,120.0,8.0,,免费评估
68,"特威克南圣玛丽大学St Mary's, Twickenham",57.6,85.1,95.8,65.8,21.4,3.0,125.0,9.0,49.0,免费评估
69,南威尔士大学The University of South Wales,56.6,85.9,89.4,73.1,15.2,8.0,122.0,3.0,31.0,免费评估
70,阿尔斯特大学University of Ulster,55.9,86.7,91.6,87.3,12.4,3.0,132.0,1.0,,免费评估
71,亚伯大学Aberystwyth University,55.4,90.9,92.3,73.7,15.8,3.0,112.0,4.0,54.0,免费评估
72,巴斯斯巴大学Bath Spa University,55.2,78.3,85.9,62.6,18.2,6.0,133.0,6.0,58.0,免费评估
73,德蒙福特大学De Montfort University,54.3,81.5,85.4,79.0,17.4,3.0,121.0,2.0,63.0,免费评估
73,北安普顿大学The University of Northampton,54.3,85.1,90.6,80.4,23.1,4.0,119.0,5.0,48.0,免费评估
75,桑德兰大学University of Sunderland,52.9,80.8,87.7,77.8,21.8,9.0,124.0,2.0,64.0,免费评估
76,伦敦南岸大学London South Bank University,52.3,89.1,93.8,78.0,24.7,3.0,116.0,6.0,61.0,免费评估
77,伦敦大学金史密斯学院Goldsmiths University of London,50.7,65.0,76.2,55.3,12.9,5.0,133.0,6.0,55.0,免费评估
77,圣大卫三一学院University of Wales Trinity Saint David,50.7,62.1,79.6,68.4,14.8,5.0,120.0,4.0,50.0,免费评估
79,新白金汉大学Buckinghamshire New University,48.5,82.9,90.8,72.1,13.3,6.0,117.0,1.0,40.0,免费评估
80,索尔福德大学University of Salford,46.6,68.8,77.2,71.3,13.2,4.0,124.0,8.0,34.0,免费评估
81,利兹贝克特大学Leeds Beckett University,43.3,92.1,93.8,88.6,22.4,3.0,124.0,1.0,,免费评估
82,剑桥安鲁大学Anglia Ruskin University,43.0,88.0,89.7,80.3,17.6,7.0,103.0,2.0,37.0,免费评估
83,玛格丽特女王大学Queen Margaret University,42.4,79.9,86.6,59.2,24.1,2.0,164.0,8.0,33.0,免费评估
84,哥比亚大学University of Cumbria,42.2,77.3,84.3,68.9,23.3,4.0,116.0,6.0,40.0,免费评估
85,德比大学University of Derby,39.9,49.8,77.7,54.2,14.7,6.0,120.0,2.0,,免费评估
86,南安普顿索伦特大学Southampton Solent University,36.2,77.9,83.2,68.0,16.6,3.0,94.0,2.0,,免费评估
87,谢菲尔德哈莱姆大学Sheffield Hallam University,33.8,67.8,80.1,54.4,16.3,5.0,112.0,6.0,36.0,免费评估
