Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,东英吉利大学University of East Anglia,100.0,95.2,96.9,76.6,17.5,9,394,8,51,免费评估
2,斯旺西大学Swansea University,93.7,91.0,91.8,72.9,17.8,10,315,6,82,免费评估
3,利物浦大学The University of Liverpool,87.2,68.0,88.3,74.7,10.2,7,-,7,-,免费评估
4,温切斯特大学University of Winchester,85.7,90.9,94.0,83.4,14.3,3,278,9,-,免费评估
5,曼彻斯特大学The University of Manchester,85.4,92.0,97.8,74.9,15.4,5,409,5,46,免费评估
6,萨塞克斯大学University of Sussex,83.3,88.0,91.2,69.7,18.5,8,394,7,63,免费评估
7,莱斯特大学University of Leicester,81.8,96.0,92.3,75.7,16.9,7,354,7,54,免费评估
8,伯明翰大学University of Birmingham,81.7,92.1,91.3,71.4,13.5,5,380,7,-,免费评估
9,赫尔大学The University of Hull,71.5,100.0,99.5,89.0,26.2,2,319,5,-,免费评估
10,基尔大学Keele University,70.8,93.9,93.8,77.4,14.8,3,341,6,47,免费评估
11,肯特大学University of Kent,69.2,85.1,88.3,73.3,14.0,4,344,5,-,免费评估
12,诺丁汉大学University of Nottingham,62.0,87.9,91.8,71.1,17.8,3,377,4,57,免费评估
13,朴茨茅斯大学University of Portsmouth,60.0,96.2,94.6,81.1,19.5,4,279,3,59,免费评估
14,德比大学University of Derby,38.2,91.0,90.5,81.6,18.6,5,251,1,-,免费评估
