Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,87.8,43.3,566.0,81.7,100.0,免费评估
2,杜伦大学Durham University,87.1,43.3,512.0,88.8,99.2,免费评估
3,牛津大学University of Oxford,84.6,43.3,555.0,76.4,96.6,免费评估
4,布里斯托大学University of Bristol,83.5,43.3,490.0,77.4,93.8,免费评估
5,圣安德鲁斯大学University of St Andrews,84.8,33.3,526.0,70.4,91.9,免费评估
6,卡迪夫大学Cardiff University,88.7,37.8,371.0,79.3,91.5,免费评估
7,东英吉利大学University of East Anglia,88.2,39.0,432.0,67.5,91.1,免费评估
8,谢菲尔德大学The University of Sheffield,89.3,36.7,440.0,64.9,90.9,免费评估
9,伦敦政治经济学院The London School of Economics and Political Science,80.6,36.7,472.0,76.6,89.7,免费评估
10,埃克塞特大学University of Exeter,86.7,33.3,441.0,68.5,89.5,免费评估
11,伦敦大学学院University College London,76.9,38.3,513.0,76.4,89.4,免费评估
11,曼彻斯特大学The University of Manchester,87.8,31.7,435.0,68.0,89.4,免费评估
13,兰卡斯特大学Lancaster University,86.6,33.3,435.0,68.1,89.1,免费评估
14,诺丁汉大学University of Nottingham,82.9,33.3,444.0,75.8,89.0,免费评估
15,伦敦国王学院King's College London,83.0,36.7,428.0,71.7,88.3,免费评估
16,南安普顿大学University of Southampton,82.2,35.0,435.0,70.0,87.4,免费评估
16,格拉斯哥大学University of Glasgow,87.1,22.2,456.0,67.6,87.4,免费评估
18,伦敦大学玛丽女王学院Queen Mary University of London,87.1,41.7,389.0,54.9,86.8,免费评估
19,雷丁大学University of Reading,82.9,37.6,386.0,69.9,86.6,免费评估
20,拉夫堡大学Loughborough University,87.0,23.3,409.0,69.9,86.4,免费评估
21,利兹大学University of Leeds,81.1,40.0,426.0,63.6,86.2,免费评估
21,邓迪大学University of Dundee,89.8,30.0,403.0,55.6,86.2,免费评估
23,爱丁堡大学The University of Edinburgh,79.1,31.7,504.0,63.9,85.9,免费评估
24,斯旺西大学Swansea University,80.6,30.0,377.0,82.3,85.8,免费评估
24,伦敦大学皇家霍洛威学院Royal Holloway University of London,89.7,35.0,371.0,53.8,85.8,免费评估
24,伯明翰大学University of Birmingham,82.1,28.3,424.0,72.4,85.8,免费评估
27,约克大学The University of York,86.7,26.7,384.0,68.0,85.7,免费评估
28,纽卡斯尔大学Newcastle University,83.6,25.0,404.0,73.4,85.4,免费评估
29,阿伯丁大学University of Aberdeen,85.3,23.3,418.0,68.1,85.3,免费评估
30,莱斯特大学University of Leicester,82.9,20.0,413.0,71.1,83.6,免费评估
31,利物浦大学The University of Liverpool,85.0,25.0,403.0,57.4,82.6,免费评估
32,亚伯大学Aberystwyth University,83.4,35.0,353.0,55.2,81.8,免费评估
33,考文垂大学Coventry University,93.5,6.7,315.0,59.6,80.4,免费评估
34,思克莱德大学University of Strathclyde,87.5,6.7,470.0,49.0,80.3,免费评估
35,赫尔大学The University of Hull,84.6,28.3,332.0,55.3,80.1,免费评估
36,英国女王大学Queen's University Belfast,88.4,23.3,340.0,48.2,79.9,免费评估
37,斯特林大学University of Stirling,81.8,16.7,375.0,64.7,79.4,免费评估
38,切斯特大学University of Chester,90.1,3.3,304.0,68.0,79.1,免费评估
39,基尔大学Keele University,85.6,,359.0,72.0,78.6,免费评估
40,萨塞克斯大学University of Sussex,77.3,31.7,409.0,45.5,77.4,免费评估
41,格罗斯特大学University of Gloucestershire,91.7,5.0,272.0,58.3,77.1,免费评估
42,普利茅斯大学University of Plymouth,82.3,21.4,314.0,54.5,76.3,免费评估
43,朴茨茅斯大学University of Portsmouth,88.3,13.3,316.0,46.9,76.2,免费评估
44,布拉德福德大学University of Bradford,84.3,30.0,268.0,45.2,75.7,免费评估
45,西英格兰大学University of the West of England,85.2,6.7,311.0,58.9,75.3,免费评估
46,北安普顿大学The University of Northampton,87.1,7.7,285.0,53.6,74.5,免费评估
47,高地与群岛大学University of the Highlands and Islands,,16.7,319.0,0.0,73.6,免费评估
48,伍斯特大学University of Worcester,84.7,3.3,303.0,54.6,73.0,免费评估
48,德比大学University of Derby,94.5,,267.0,38.8,73.0,免费评估
50,阿尔斯特大学University of Ulster,85.7,16.7,262.0,43.9,72.9,免费评估
51,班戈大学Bangor University,83.7,,328.0,54.7,72.5,免费评估
52,谢菲尔德哈莱姆大学Sheffield Hallam University,76.0,30.0,336.0,40.5,72.4,免费评估
53,诺桑比亚大学Northumbria University,88.2,,328.0,40.7,72.1,免费评估
54,中央兰开夏大学University of Central Lancashire,88.9,,277.0,46.9,72.0,免费评估
55,牛津布鲁克斯大学Oxford Brookes University,86.1,,324.0,45.4,71.7,免费评估
55,曼彻斯特城市大学Manchester Metropolitan University,78.8,16.5,304.0,50.0,71.7,免费评估
57,艾芝西尔大学Edge Hill University,89.0,1.7,270.0,43.5,71.4,免费评估
58,利物浦约翰摩尔斯大学Liverpool John Moores University,92.0,,300.0,31.6,71.2,免费评估
59,布莱顿大学University of Brighton,80.5,13.3,306.0,45.1,70.9,免费评估
60,巴斯斯巴大学Bath Spa University,84.2,5.0,302.0,43.9,70.7,免费评估
61,坎特伯雷大学Canterbury Christ Church University,86.5,,291.0,41.1,69.8,免费评估
62,桑德兰大学University of Sunderland,74.4,3.3,,66.7,69.1,免费评估
62,格林威治大学The University of Greenwich,87.0,,264.0,41.2,69.1,免费评估
64,斯塔福德郡大学Staffordshire University,80.5,,243.0,60.0,68.8,免费评估
65,诺丁汉特伦特大学Nottingham Trent University,85.3,1.7,293.0,36.8,68.6,免费评估
66,赫特福德大学University of Hertfordshire,82.6,,306.0,40.5,68.0,免费评估
67,利兹都会大学Leeds Metropolitan University,82.5,,274.0,45.5,67.9,免费评估
68,索尔福德大学University of Salford,75.1,13.3,253.0,46.2,66.1,免费评估
69,金斯顿大学Kingston University,68.9,13.3,297.0,52.1,65.5,免费评估
70,伯恩茅斯大学Bournemouth University,70.0,21.7,308.0,29.6,63.5,免费评估
71,南安普顿索伦特大学Southampton Solent University,72.0,,235.0,45.5,60.4,免费评估
72,哥比亚大学University of Cumbria,70.9,,244.0,43.6,59.6,免费评估
