Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,牛津大学University of Oxford,100.0,90,90,70,9.6,10,549.0,6.0,,免费评估
2,帝国理工学院Imperial College London,72.8,85,85,60,12.1,7,474.0,4.0,,免费评估
3,伯明翰大学University of Birmingham,69.5,92,93,63,13.4,7,344.0,5.0,,免费评估
4,谢菲尔德大学The University of Sheffield,65.9,85,85,57,10.0,6,396.0,6.0,,免费评估
5,埃克塞特大学University of Exeter,65.8,80,85,44,15.2,3,395.0,9.0,79.0,免费评估
6,谢菲尔德哈莱姆大学Sheffield Hallam University,61.6,79,89,72,9.8,3,302.0,,,免费评估
7,伦敦大学玛丽女王学院Queen Mary University of London,60.6,84,82,70,15.7,4,344.0,6.0,66.0,免费评估
8,拉夫堡大学Loughborough University,54.9,84,81,66,13.6,7,358.0,1.0,63.0,免费评估
9,新白金汉大学Buckinghamshire New University,52.9,71,84,65,18.7,3,,9.0,47.0,免费评估
10,曼彻斯特大学The University of Manchester,42.8,64,67,35,16.1,7,383.0,7.0,60.0,免费评估
11,斯旺西大学Swansea University,42.6,87,84,55,15.9,3,283.0,3.0,,免费评估
12,曼彻斯特城市大学Manchester Metropolitan University,41.3,69,72,53,22.1,2,295.0,8.0,65.0,免费评估
13,伦敦都市大学London Metropolitan University,33.9,60,69,48,11.2,3,201.0,7.0,38.0,免费评估
14,德蒙福特大学De Montfort University,27.8,70,74,71,26.8,2,281.0,2.0,56.0,免费评估
