Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,96.0,73.0,10.0,10.7,81.0,7.0,504,,免费评估
2,牛津大学University of Oxford,93.9,89.0,58.0,10.0,14.8,72.0,8.0,487,,免费评估
3,布里斯托大学University of Bristol,87.9,87.0,50.0,8.0,11.9,83.0,9.0,452,,免费评估
4,圣安德鲁斯大学University of St Andrews,79.1,93.0,69.0,3.0,10.2,70.0,9.0,457,,免费评估
5,伦敦大学学院University College London,77.6,85.0,52.0,9.0,12.0,74.0,7.0,435,,免费评估
6,爱丁堡大学The University of Edinburgh,76.2,86.0,45.0,,6.6,68.0,5.0,424,,免费评估
7,杜伦大学Durham University,75.9,93.0,61.0,6.0,13.1,69.0,6.0,462,,免费评估
8,莱斯特大学University of Leicester,74.6,93.0,75.0,6.0,12.0,69.0,7.0,347,,免费评估
9,南安普顿大学University of Southampton,74.3,90.0,57.0,8.0,14.0,70.0,7.0,410,,免费评估
10,基尔大学Keele University,70.8,94.0,76.0,7.0,8.9,,,276,,免费评估
11,利兹大学University of Leeds,69.7,89.0,66.0,8.0,18.6,68.0,8.0,401,,免费评估
12,诺丁汉大学University of Nottingham,69.1,88.0,57.0,5.0,15.7,63.0,9.0,445,,免费评估
13,雷丁大学University of Reading,67.4,85.0,58.0,10.0,21.6,69.0,8.0,350,,免费评估
14,亚伯大学Aberystwyth University,67.3,94.0,75.0,6.0,15.5,64.0,6.0,334,,免费评估
15,邓迪大学University of Dundee,67.2,95.0,62.0,3.0,17.7,58.0,10.0,343,,免费评估
16,伯明翰大学University of Birmingham,67.1,92.0,67.0,7.0,19.1,65.0,8.0,377,,免费评估
17,伦敦大学皇家霍洛威学院Royal Holloway University of London,67.0,97.0,71.0,8.0,10.2,51.0,4.0,319,,免费评估
17,约克大学The University of York,67.0,,,7.0,12.9,,6.0,357,,免费评估
19,埃克塞特大学University of Exeter,65.6,92.0,80.0,4.0,19.3,62.0,8.0,369,,免费评估
20,东英吉利大学University of East Anglia,65.5,87.0,62.0,8.0,11.2,61.0,4.0,361,,免费评估
21,拉夫堡大学Loughborough University,65.2,95.0,72.0,4.0,17.3,65.0,7.0,364,,免费评估
22,赫尔大学The University of Hull,65.1,89.0,74.0,7.0,12.1,61.0,6.0,302,,免费评估
23,萨塞克斯大学University of Sussex,64.9,89.0,60.0,5.0,16.6,64.0,8.0,379,,免费评估
24,兰卡斯特大学Lancaster University,63.3,95.0,79.0,5.0,19.8,63.0,6.0,399,,免费评估
25,伦敦政治经济学院The London School of Economics and Political Science,63.1,73.0,59.0,5.0,14.6,81.0,4.0,422,,免费评估
26,伦敦大学玛丽女王学院Queen Mary University of London,62.3,86.0,47.0,8.0,9.3,55.0,5.0,308,,免费评估
27,谢菲尔德大学The University of Sheffield,61.7,88.0,60.0,6.0,17.3,66.0,4.0,413,,免费评估
28,伦敦国王学院King's College London,61.5,88.0,47.0,6.0,15.9,72.0,5.0,365,,免费评估
29,纽卡斯尔大学Newcastle University,60.1,86.0,56.0,4.0,16.3,72.0,4.0,383,,免费评估
30,西英格兰大学University of the West of England,60.0,92.0,78.0,4.0,13.7,46.0,10.0,263,,免费评估
31,格罗斯特大学University of Gloucestershire,58.2,88.0,73.0,5.0,14.4,62.0,7.0,257,,免费评估
32,格拉斯哥大学University of Glasgow,57.9,94.0,70.0,5.0,19.4,58.0,4.0,387,,免费评估
33,普利茅斯大学University of Plymouth,57.6,90.0,62.0,6.0,9.4,49.0,6.0,289,,免费评估
34,曼彻斯特大学The University of Manchester,57.5,88.0,56.0,6.0,22.6,60.0,7.0,402,,免费评估
35,利物浦大学The University of Liverpool,57.4,88.0,50.0,6.0,15.2,52.0,8.0,343,,免费评估
36,考文垂大学Coventry University,56.6,,,6.0,16.2,58.0,5.0,307,,免费评估
37,金斯顿大学Kingston University,56.0,85.0,58.0,4.0,7.2,60.0,5.0,228,,免费评估
38,布拉德福德大学University of Bradford,55.9,84.0,52.0,7.0,10.6,,,229,,免费评估
39,斯塔福德郡大学Staffordshire University,55.4,90.0,70.0,10.0,9.8,56.0,1.0,221,,免费评估
40,谢菲尔德哈莱姆大学Sheffield Hallam University,54.3,86.0,82.0,3.0,18.0,51.0,9.0,272,,免费评估
41,切斯特大学University of Chester,53.7,97.0,78.0,3.0,14.7,56.0,3.0,266,,免费评估
42,艾芝西尔大学Edge Hill University,53.1,,,3.0,13.2,,3.0,251,,免费评估
43,诺桑比亚大学Northumbria University,53.0,93.0,76.0,5.0,19.5,53.0,7.0,275,,免费评估
43,英国女王大学Queen's University Belfast,53.0,87.0,73.0,5.0,17.2,69.0,3.0,312,,免费评估
45,诺丁汉特伦特大学Nottingham Trent University,52.7,87.0,71.0,4.0,20.3,70.0,6.0,251,,免费评估
46,思克莱德大学University of Strathclyde,51.6,88.0,71.0,3.0,24.2,62.0,6.0,364,,免费评估
47,曼彻斯特城市大学Manchester Metropolitan University,51.5,88.0,68.0,4.0,14.9,55.0,5.0,251,,免费评估
48,班戈大学Bangor University,50.3,96.0,65.0,3.0,25.7,,7.0,328,,免费评估
49,阿伯丁大学University of Aberdeen,49.0,92.0,76.0,6.0,17.4,57.0,1.0,309,,免费评估
50,巴斯斯巴大学Bath Spa University,47.9,92.0,80.0,2.0,18.5,57.0,4.0,277,,免费评估
51,坎特伯雷大学Canterbury Christ Church University,47.5,94.0,85.0,2.0,13.7,52.0,2.0,240,,免费评估
52,斯旺西大学Swansea University,45.3,90.0,64.0,5.0,16.2,46.0,3.0,308,,免费评估
53,哥比亚大学University of Cumbria,44.9,92.0,79.0,2.0,,58.0,3.0,293,,免费评估
54,格拉摩根大学University of Glamorgan,44.6,,,3.0,7.5,39.0,4.0,231,,免费评估
54,伍斯特大学University of Worcester,44.6,79.0,66.0,4.0,9.2,,3.0,201,,免费评估
56,德比大学University of Derby,44.0,,,8.0,16.6,47.0,3.0,205,,免费评估
57,北安普顿大学The University of Northampton,41.4,90.0,74.0,2.0,11.9,48.0,2.0,237,,免费评估
58,牛津布鲁克斯大学Oxford Brookes University,40.7,85.0,62.0,3.0,24.5,56.0,6.0,285,,免费评估
59,朴茨茅斯大学University of Portsmouth,38.9,90.0,62.0,4.0,22.4,45.0,4.0,273,,免费评估
60,阿尔斯特大学University of Ulster,30.7,89.0,62.0,3.0,25.1,44.0,4.0,256,,免费评估
61,南安普顿索伦特大学Southampton Solent University,29.9,,,3.0,16.6,44.0,1.0,189,,免费评估
