Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,纽卡斯尔大学Newcastle University,100.0,88.0,97.3,76.3,11.9,8.0,180.0,7.0,,免费评估
2,南威尔士大学The University of South Wales,98.9,84.1,83.9,69.1,10.7,3.0,155.0,10.0,97.0,免费评估
3,思克莱德大学University of Strathclyde,95.1,96.7,98.5,77.2,11.1,2.0,217.0,4.0,91.0,免费评估
4,诺桑比亚大学Northumbria University,94.0,94.5,91.8,85.6,16.4,4.0,159.0,8.0,95.0,免费评估
5,诺丁汉大学University of Nottingham,93.4,86.7,92.0,74.8,14.9,6.0,154.0,10.0,92.0,免费评估
6,基尔大学Keele University,92.0,92.0,93.0,73.9,12.6,9.0,147.0,5.0,100.0,免费评估
7,利物浦大学The University of Liverpool,91.5,97.6,95.0,82.0,14.6,6.0,137.0,8.0,95.0,免费评估
8,伯明翰大学University of Birmingham,89.0,91.9,99.3,72.0,17.7,5.0,175.0,8.0,95.0,免费评估
9,布鲁内尔大学Brunel University,88.4,92.9,93.1,72.7,14.4,8.0,146.0,7.0,95.0,免费评估
10,朴茨茅斯大学University of Portsmouth,86.6,96.6,95.9,82.8,11.4,,140.0,4.0,88.0,免费评估
11,考文垂大学Coventry University,85.4,93.8,93.8,78.8,13.1,6.0,133.0,7.0,90.0,免费评估
12,阿斯顿大学Aston University,85.0,92.3,94.5,87.8,19.0,8.0,147.0,6.0,98.0,免费评估
13,牛津布鲁克斯大学Oxford Brookes University,84.0,87.5,88.2,73.7,15.5,5.0,132.0,9.0,95.0,免费评估
14,伍斯特大学University of Worcester,83.3,100.0,98.6,91.1,18.0,3.0,139.0,7.0,81.0,免费评估
15,埃克塞特大学University of Exeter,83.2,95.0,93.0,74.2,19.7,4.0,175.0,6.0,96.0,免费评估
16,东英吉利大学University of East Anglia,82.7,91.0,92.8,65.6,15.7,4.0,179.0,8.0,96.0,免费评估
17,谢菲尔德哈莱姆大学Sheffield Hallam University,80.6,88.5,93.1,85.4,19.1,4.0,141.0,7.0,91.0,免费评估
18,西英格兰大学University of the West of England,80.1,94.0,94.2,80.3,17.8,5.0,139.0,7.0,94.0,免费评估
19,哈德斯菲尔德大学University of Huddersfield,79.7,89.9,90.9,87.4,18.1,4.0,127.0,9.0,96.0,免费评估
20,曼彻斯特城市大学Manchester Metropolitan University,78.8,91.4,91.3,78.7,12.0,4.0,159.0,4.0,87.0,免费评估
20,罗伯特高登大学The Robert Gordon University,78.8,97.9,95.2,80.3,19.1,4.0,169.0,3.0,93.0,免费评估
22,格林多大学Glyndwr University,77.7,89.6,97.5,89.2,15.4,,,7.0,84.0,免费评估
22,蒂赛德大学Teesside University,77.7,90.5,94.1,83.8,16.3,6.0,145.0,3.0,93.0,免费评估
24,北安普顿大学The University of Northampton,77.3,81.2,83.0,76.1,15.8,6.0,136.0,10.0,91.0,免费评估
24,卡迪夫大学Cardiff University,77.3,80.5,85.1,67.8,11.3,10.0,154.0,3.0,96.0,免费评估
26,雷丁大学University of Reading,76.7,86.1,88.8,68.4,16.6,8.0,171.0,7.0,88.0,免费评估
