Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,伦敦大学学院University College London,100.0,88.0,52.0,9.0,9.9,77.0,8.0,411,,免费评估
2,思克莱德大学University of Strathclyde,98.0,86.0,56.0,5.0,16.5,96.0,10.0,440,,免费评估
3,诺丁汉大学University of Nottingham,97.6,88.0,47.0,8.0,11.3,100.0,6.0,417,,免费评估
4,利兹大学University of Leeds,96.2,93.0,69.0,9.0,11.3,78.0,5.0,445,,免费评估
5,东英吉利大学University of East Anglia,90.6,93.0,71.0,5.0,16.6,100.0,6.0,378,,免费评估
6,巴斯大学University of Bath,90.0,90.0,54.0,4.0,14.7,96.0,7.0,441,,免费评估
7,利物浦大学The University of Liverpool,89.2,88.0,68.0,9.0,6.9,70.0,7.0,348,,免费评估
8,布里斯托大学University of Bristol,88.6,85.0,66.0,10.0,8.6,79.0,3.0,397,,免费评估
9,卡迪夫大学Cardiff University,85.4,88.0,56.0,7.0,16.0,93.0,6.0,394,,免费评估
10,邓迪大学University of Dundee,81.8,91.0,66.0,3.0,9.0,,,400,,免费评估
11,伦敦大学药剂学院School of Pharmacy,80.0,84.0,46.0,5.0,17.6,100.0,7.0,395,,免费评估
12,英国女王大学Queen's University Belfast,79.8,96.0,63.0,3.0,21.4,100.0,7.0,396,,免费评估
13,阿斯顿大学Aston University,77.0,88.0,61.0,3.0,17.2,100.0,4.0,409,,免费评估
14,曼彻斯特大学The University of Manchester,75.7,82.0,42.0,9.0,22.3,94.0,5.0,410,,免费评估
15,布莱顿大学University of Brighton,74.5,78.0,35.0,,11.1,100.0,8.0,358,,免费评估
16,罗伯特高登大学The Robert Gordon University,69.4,,,3.0,21.4,100.0,,397,,免费评估
17,桑德兰大学University of Sunderland,69.1,90.0,67.0,3.0,17.3,94.0,7.0,316,,免费评估
18,格林威治大学The University of Greenwich,68.6,91.0,79.0,5.0,24.5,,7.0,274,,免费评估
19,赫特福德大学University of Hertfordshire,66.5,90.0,68.0,4.0,6.0,65.0,5.0,286,,免费评估
20,南安普顿大学University of Southampton,62.9,88.0,51.0,4.0,21.8,,,391,,免费评估
21,德蒙福特大学De Montfort University,61.3,90.0,61.0,3.0,14.2,92.0,4.0,296,,免费评估
22,伦敦国王学院King's College London,59.8,84.0,49.0,4.0,15.2,85.0,3.0,382,,免费评估
23,布拉德福德大学University of Bradford,41.5,82.0,63.0,3.0,20.1,86.0,2.0,310,,免费评估
24,金斯顿大学Kingston University,39.6,88.0,63.0,4.0,18.1,61.0,6.0,256,,免费评估
25,朴茨茅斯大学University of Portsmouth,37.7,84.0,53.0,4.0,18.6,93.0,1.0,293,,免费评估
